# Matter power spectrum P(k) at redshift z=4.66667
# for k=8.97105e-06 to 1.13218 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.971049916450e-06       4.225019325808e+00 
       1.129388271029e-05       5.278107766327e+00 
       1.421815594181e-05       6.593675126683e+00 
       1.789959782400e-05       8.237139551001e+00 
       2.253425856153e-05       1.029021967065e+01 
       2.836895073905e-05       1.285499252897e+01 
       3.571439299132e-05       1.605895805315e+01 
       4.496175690358e-05       2.006135616437e+01 
       5.660349832483e-05       2.506103917038e+01 
       7.125958243757e-05       3.130626898906e+01 
       8.971049916450e-05       3.910688071419e+01 
       1.129388271029e-04       4.884933137577e+01 
       1.421815594181e-04       6.101520998856e+01 
       1.789959782400e-04       7.620379496614e+01 
       2.253425856153e-04       9.515913407899e+01 
       2.836895073905e-04       1.188017612821e+02 
       3.571439299132e-04       1.482643323802e+02 
       4.496175690358e-04       1.849288324227e+02 
       5.660349832483e-04       2.304602509320e+02 
       7.125958243757e-04       2.868278065237e+02 
       8.971049916450e-04       3.562887305884e+02 
       1.129388271029e-03       4.413193402359e+02 
       1.421815594181e-03       5.445785068879e+02 
       1.789959782400e-03       6.686801689767e+02 
       2.253425856153e-03       8.159045023332e+02 
       2.836895073905e-03       9.874637447595e+02 
       3.571439299132e-03       1.182655235228e+03 
       4.496175690358e-03       1.397695329476e+03 
       5.660349832483e-03       1.624166673573e+03 
       7.125958243757e-03       1.847106684118e+03 
       8.971049916450e-03       2.043052589232e+03 
       1.129388271029e-02       2.178627201047e+03 
       1.421815594178e-02       2.212264619974e+03 
       1.789959762680e-02       2.103396911663e+03 
       2.253412038437e-02       1.837253178102e+03 
       2.835107318871e-02       1.460098283555e+03 
       3.515472061787e-02       1.111389094123e+03 
       4.079546928952e-02       9.312243354277e+02 
       4.490443666242e-02       8.506528845566e+02 
       4.830815218601e-02       8.057208944343e+02 
       5.135442719123e-02       7.754130998836e+02 
       5.419952880442e-02       7.507621811424e+02 
       5.692667067822e-02       7.270644069470e+02 
       5.958596543860e-02       7.016446531287e+02 
       6.221043801528e-02       6.730567350296e+02 
       6.482342363459e-02       6.407473598932e+02 
       6.744236943333e-02       6.048766276257e+02 
       7.008095323903e-02       5.661859005221e+02 
       7.275034200707e-02       5.258634613966e+02 
       7.545997836270e-02       4.853820054114e+02 
       7.821809307012e-02       4.463098756043e+02 
       8.103205056698e-02       4.101203361571e+02 
       8.390858863535e-02       3.780284366550e+02 
       8.685398856014e-02       3.508748419372e+02 
       8.987419823199e-02       3.290615403582e+02 
       9.297492252927e-02       3.125289261604e+02 
       9.616169040256e-02       3.007566080851e+02 
       9.943990502991e-02       2.927831133221e+02 
       1.028148814648e-01       2.872550219476e+02 
       1.062918749356e-01       2.825354745040e+02 
       1.098761021227e-01       2.769030284175e+02 
       1.135727571883e-01       2.688427207114e+02 
       1.173870239641e-01       2.573793445160e+02 
       1.189767995241e-01       2.516614969448e+02 
       1.213240854592e-01       2.423519638688e+02 
       1.253891316889e-01       2.245131997565e+02 
       1.295873667202e-01       2.053771966855e+02 
       1.339240157649e-01       1.868317342322e+02 
       1.384043331093e-01       1.706370032764e+02 
       1.430336116420e-01       1.579865971015e+02 
       1.478171947264e-01       1.492525805876e+02 
       1.527604911546e-01       1.440075527697e+02 
       1.578689939083e-01       1.408570458579e+02 
       1.631483034528e-01       1.379337391509e+02 
       1.686041562911e-01       1.334850169740e+02 
       1.742424595171e-01       1.265246273110e+02 
       1.800693321358e-01       1.172211499426e+02 
       1.860911539689e-01       1.068319931502e+02 
       1.923146230481e-01       9.713664281484e+01 
       1.987468225280e-01       8.957331679669e+01 
       2.053952983345e-01       8.459672993029e+01 
       2.122681490313e-01       8.156982965576e+01 
       2.193741297436e-01       7.907382443775e+01 
       2.267227724688e-01       7.561766627363e+01 
       2.343245257456e-01       7.059502383922e+01 
       2.421909175149e-01       6.465485825082e+01 
       2.503347461362e-01       5.910943009708e+01 
       2.587703060228e-01       5.496614419055e+01 
       2.675136563638e-01       5.221911248888e+01 
       2.765829440798e-01       4.996202654242e+01 
       2.859987958100e-01       4.718188344465e+01 
       2.957847987251e-01       4.363664359528e+01 
       3.059680969265e-01       4.003214765461e+01 
       3.165801400154e-01       3.714320391258e+01 
       3.276576345098e-01       3.500855401439e+01 
       3.392437693542e-01       3.297943729142e+01 
       3.513898173273e-01       3.058593471385e+01 
       3.641572605201e-01       2.808457157211e+01 
       3.776206599634e-01       2.599124167646e+01 
       3.918716037729e-01       2.425442306405e+01 
       4.070242548562e-01       2.241538305398e+01 
       4.232233335172e-01       2.049471665332e+01 
       4.406559178079e-01       1.882124737542e+01 
       4.595694356671e-01       1.725975208328e+01 
       4.803000972420e-01       1.563793072885e+01 
       5.033197403058e-01       1.413638402362e+01 
       5.293168913451e-01       1.266682078801e+01 
       5.593453812378e-01       1.121107074863e+01 
       5.951159365044e-01       9.772475654357e+00 
       6.396141572960e-01       8.320553264547e+00 
       6.985151430351e-01       6.821770347855e+00 
       7.835213555570e-01       5.251642747510e+00 
       9.183761089214e-01       3.640707745993e+00 
       1.132182942558e+00       2.228879394025e+00 
