# Matter power spectrum P(k) at redshift z=0.645161
# for k=1.15441e-05 to 1.04442 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.154411758420e-05       1.621303577576e+01 
       1.453318298349e-05       2.025413199002e+01 
       1.829619337217e-05       2.530244667118e+01 
       2.303354277533e-05       3.160899930767e+01 
       2.899751232351e-05       3.948734552938e+01 
       3.650570514288e-05       4.932913407068e+01 
       4.595795987983e-05       6.162351164307e+01 
       5.785764356694e-05       7.698130626706e+01 
       7.283845775294e-05       9.616512212481e+01 
       9.169818542108e-05       1.201267083465e+02 
       1.154411758420e-04       1.500531938537e+02 
       1.453318298349e-04       1.874239695693e+02 
       1.829619337217e-04       2.340800436362e+02 
       2.303354277533e-04       2.923074020944e+02 
       2.899751232351e-04       3.649349363017e+02 
       3.650570514287e-04       4.554453169877e+02 
       4.595795987983e-04       5.680931729004e+02 
       5.785764356694e-04       7.080187084196e+02 
       7.283845775294e-04       8.813370279723e+02 
       9.169818542108e-04       1.095174237259e+03 
       1.154411758420e-03       1.357602017706e+03 
       1.453318298349e-03       1.677365944113e+03 
       1.829619337217e-03       2.063231579859e+03 
       2.303354277533e-03       2.522741813506e+03 
       2.899751232351e-03       3.060248372912e+03 
       3.650570514288e-03       3.673871711864e+03 
       4.595795987983e-03       4.351719012477e+03 
       5.785764356694e-03       5.067933143501e+03 
       7.283845775294e-03       5.780009151957e+03 
       9.169818542108e-03       6.428766450850e+03 
       1.154411758420e-02       6.939022528990e+03 
       1.453318298349e-02       7.223307476837e+03 
       1.829619337217e-02       7.199559176073e+03 
       2.303354275618e-02       6.815455708886e+03 
       2.899748654465e-02       6.075105942612e+03 
       3.650002407886e-02       5.084263875460e+03 
       4.567445785665e-02       4.090667882664e+03 
       5.442351994579e-02       3.453650950454e+03 
       6.068667073025e-02       3.150522459551e+03 
       6.567494379776e-02       2.968398186606e+03 
       7.004755848225e-02       2.832983577022e+03 
       7.408310929491e-02       2.716382127940e+03 
       7.792246045228e-02       2.605640807271e+03 
       8.164736601496e-02       2.494264474112e+03 
       8.531023735256e-02       2.379288890084e+03 
       8.894731216537e-02       2.260022019564e+03 
       9.258520496924e-02       2.137357158763e+03 
       9.624446755203e-02       2.013288220759e+03 
       9.994166220529e-02       1.890492848360e+03 
       1.036906369729e-01       1.771940596782e+03 
       1.075033457250e-01       1.660523044439e+03 
       1.113903951473e-01       1.558719762705e+03 
       1.153614207700e-01       1.468321243692e+03 
       1.194253519886e-01       1.390223165689e+03 
       1.235906026736e-01       1.324307281866e+03 
       1.278652104849e-01       1.269412184699e+03 
       1.322569399406e-01       1.223400503157e+03 
       1.367733593169e-01       1.183333931725e+03 
       1.414218983126e-01       1.145775538442e+03 
       1.462098913851e-01       1.107234649603e+03 
       1.511446103287e-01       1.064736110725e+03 
       1.562332887911e-01       1.016426572901e+03 
       1.614831408322e-01       9.620506781030e+02 
       1.669013752404e-01       9.030986118680e+02 
       1.724952070637e-01       8.425009652852e+02 
       1.782718676448e-01       7.839136460723e+02 
       1.787310098302e-01       7.795279631145e+02 
       1.842386143407e-01       7.307978162668e+02 
       1.904027410413e-01       6.855559486103e+02 
       1.967715905567e-01       6.489312599071e+02 
       2.033525699200e-01       6.197967171880e+02 
       2.101531696311e-01       5.954141589621e+02 
       2.171809878576e-01       5.721927762446e+02 
       2.244437606016e-01       5.468335257500e+02 
       2.319493988416e-01       5.176578022692e+02 
       2.397060336700e-01       4.847917153181e+02 
       2.477220704777e-01       4.506350572148e+02 
       2.560062532968e-01       4.185260862417e+02 
       2.645677405107e-01       3.910622598219e+02 
       2.734161932981e-01       3.688316815741e+02 
       2.825618784057e-01       3.504193976850e+02 
       2.920157871742e-01       3.334283345796e+02 
       3.017897731898e-01       3.156574981469e+02 
       3.118967115522e-01       2.961718480650e+02 
       3.223506835607e-01       2.758824660684e+02 
       3.331671917110e-01       2.567422537419e+02 
       3.443634113272e-01       2.401634277886e+02 
       3.559584870505e-01       2.261573402215e+02 
       3.679738849325e-01       2.134113900627e+02 
       3.804338142574e-01       2.004503815939e+02 
       3.933657377883e-01       1.870519928329e+02 
       4.068009953753e-01       1.740611475398e+02 
       4.207755745162e-01       1.623771681742e+02 
       4.353310736088e-01       1.520132922576e+02 
       4.505159209644e-01       1.421881774895e+02 
       4.663869377916e-01       1.323949237431e+02 
       4.830113704804e-01       1.228868361845e+02 
       5.004695734370e-01       1.141519252752e+02 
       5.188586097737e-01       1.060524268201e+02 
       5.382971727819e-01       9.822640959986e+01 
       5.589324505255e-01       9.067682380316e+01 
       5.809499214194e-01       8.354156272328e+01 
       6.045876978518e-01       7.678826987259e+01 
       6.301581587272e-01       7.025958146041e+01 
       6.580817046787e-01       6.398539143459e+01 
       6.889415566628e-01       5.795285722196e+01 
       7.235769422017e-01       5.206798296923e+01 
       7.632504675982e-01       4.631793055165e+01 
       8.099687255057e-01       4.062205693408e+01 
       8.671438342454e-01       3.490336100611e+01 
       9.410711399135e-01       2.904956527026e+01 
       1.044422836843e+00       2.293905912023e+01 
