#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407323505618e-06       7.008724934306e-01      -1.231749078746e+00       2.151744007905e-03       2.245402796636e-09       5.613506991591e-09       3.295114131264e-16       1.122701398318e-09      -9.238118090595e-01       2.151744007905e-03       6.148459246556e-01       6.923143566334e-01      -1.231749078746e+00       2.151272333613e-03       2.013010559272e-04      -9.238118090595e-01       2.152698285413e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       5.832304284019e-11       2.152698285413e-03 
       2.111422696076e-06       1.050872493418e+00      -1.234509325285e+00       3.224386177643e-03       7.564232303796e-09       1.891058075949e-08       2.498639196383e-15       3.782116151898e-09      -9.258819939640e-01       3.224386177763e-03       6.146494793451e-01       6.919379324813e-01      -1.234508878310e+00       3.222794971803e-03       4.520569216531e-04      -9.258826713447e-01       3.227598864868e-03       4.927725349930e-14       2.607918746690e-14       3.597322013487e-13       2.949851710088e-10       3.226584850991e-03 
       3.168116243050e-06       1.575329217243e+00      -1.239657470324e+00       4.825367793682e-03       2.527889382055e-08       6.319723455137e-08       1.879959968108e-14       1.263944691027e-08      -9.297431027434e-01       4.825367794866e-03       6.143349987133e-01       6.913546425451e-01      -1.239654764885e+00       4.820003334600e-03       1.014200804967e-03      -9.297471943683e-01       4.836168970477e-03       7.337918151485e-13       3.883474210763e-13       2.881178027508e-12       1.491159038650e-09       4.831692186684e-03 
       4.754377477911e-06       2.360796725493e+00      -1.250408635169e+00       7.204308199106e-03       8.522768562847e-08       2.130692140712e-07       1.427434978314e-13       4.261384281423e-08      -9.378064763806e-01       7.204308208666e-03       6.136915396054e-01       6.902422385720e-01      -1.250394534499e+00       7.186243923307e-03       2.270099134378e-03      -9.378277373279e-01       7.240546149810e-03       8.561525508281e-12       4.531048572060e-12       2.182046327013e-11       7.528550220993e-09       7.225055347603e-03 
       7.136500340835e-06       3.536274485846e+00      -1.273488268855e+00       1.070468909436e-02       2.865840920805e-07       7.164602302011e-07       1.081461294898e-12       1.432920460402e-07      -9.551162016840e-01       1.070468916780e-02       6.122971728252e-01       6.879836586677e-01      -1.273416836443e+00       1.064402656392e-02       5.056842019430e-03      -9.552234853455e-01       1.082584889141e-02       9.682479515345e-11       5.124295342651e-11       1.641405292111e-10       3.793197575137e-08       1.077386870878e-02 
       1.071577600099e-05       5.293416745270e+00      -1.323314577255e+00       1.574489136360e-02       9.459865196003e-07       2.364966299001e-06       8.048603266004e-12       4.729932598002e-07      -9.924859334293e-01       1.574489191741e-02       6.092468867334e-01       6.832861361975e-01      -1.322956400008e+00       1.554245282081e-02       1.115251494487e-02      -9.930216356828e-01       1.614763849229e-02       1.084821871705e-09       5.741244121665e-10       1.226464348003e-09       1.904023259323e-07       1.597472321000e-02 
       1.609821860549e-05       7.915640036668e+00      -1.430106371943e+00       2.265136071640e-02       3.085799778307e-06       7.714499445768e-06       5.925318561252e-11       1.542899889154e-06      -1.072579784405e+00       2.265136483523e-02       6.025984335753e-01       6.734310884436e-01      -1.428331746895e+00       2.198526266428e-02       2.407754661946e-02      -1.075227892953e+00       2.397672129366e-02       1.201542069571e-08       6.358967993549e-09       9.055928616607e-09       9.490145126585e-07       2.340750997073e-02 
       2.420174667015e-05       1.181920418313e+01      -1.653144915073e+00       3.100681061835e-02       9.445678983295e-06       2.361419745824e-05       4.099349272244e-10       4.722839491647e-06      -1.239858745917e+00       3.100684061740e-02       5.882898535904e-01       6.528680262035e-01      -1.644555998132e+00       2.888333647418e-02       4.960684918526e-02      -1.252744915356e+00       3.529024831146e-02       1.304255075194e-07       6.902566134720e-08       6.538846300315e-08       4.667874481485e-06       3.345118982447e-02 
       3.474040998848e-05       1.681920418313e+01      -2.025341372882e+00       3.721614579261e-02       2.342900161848e-05       5.857250404620e-05       2.095134849542e-09       1.171450080924e-05      -1.519006510628e+00       3.721631395327e-02       5.629462307456e-01       6.174538759688e-01      -1.992057695945e+00       3.162572800518e-02       8.626074072663e-02      -1.570091414670e+00       4.898204990103e-02       1.042848433436e-06       5.519131450861e-07       3.628004834879e-07       1.873796016429e-05       4.393886237494e-02 
       4.545774065323e-05       2.181920418313e+01      -2.452174728803e+00       3.732586109063e-02       4.036380489751e-05       1.009095122438e-04       6.180108658431e-09       2.018190244875e-05      -1.839133244459e+00       3.732644400071e-02       5.308159754031e-01       5.737629038914e-01      -2.365370744591e+00       2.663884814383e-02       1.163491567465e-01      -1.977982315510e+00       6.153652668544e-02       4.725894932094e-06       2.501135916672e-06       1.245869523635e-06       5.166608951273e-05       5.118998909986e-02 
