# Matter power spectrum P(k) at redshift z=2
# for k=1.12981e-05 to 1.16239 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.129806043333e-05       5.164766269738e+00 
       1.422341538351e-05       6.452086105775e+00 
       1.790621906880e-05       8.060265249754e+00 
       2.254259421486e-05       1.006927109053e+01 
       2.837944470486e-05       1.257899580019e+01 
       3.572760411155e-05       1.571421553548e+01 
       4.497838871856e-05       1.963077877894e+01 
       5.662443653935e-05       2.452332347153e+01 
       7.128594208791e-05       3.063489044988e+01 
       8.974368399815e-05       3.826887957405e+01 
       1.129806043333e-04       4.780388045710e+01 
       1.422341538351e-04       5.971199241165e+01 
       1.790621906880e-04       7.458130490657e+01 
       2.254259421486e-04       9.314319258695e+01 
       2.837944470486e-04       1.163048970022e+02 
       3.572760411155e-04       1.451873626083e+02 
       4.497838871856e-04       1.811672295593e+02 
       5.662443653935e-04       2.259199976831e+02 
       7.128594208791e-04       2.814586250878e+02 
       8.974368399815e-04       3.501589048214e+02 
       1.129806043333e-03       4.347612715975e+02 
       1.422341538351e-03       5.383362927742e+02 
       1.790621906880e-03       6.641825084346e+02 
       2.254259421486e-03       8.154558196161e+02 
       2.837944470486e-03       9.948727816784e+02 
       3.572760411155e-03       1.204006434021e+03 
       4.497838871856e-03       1.442273516950e+03 
       5.662443653935e-03       1.705455278624e+03 
       7.128594208791e-03       1.984113136760e+03 
       8.974368399815e-03       2.261810887456e+03 
       1.129806043333e-02       2.513179535495e+03 
       1.422341538351e-02       2.702914735010e+03 
       1.790621906878e-02       2.788064945157e+03 
       2.254259410093e-02       2.726030248004e+03 
       2.837934730035e-02       2.493962869895e+03 
       3.571278600568e-02       2.124296293478e+03 
       4.444182059438e-02       1.740762778385e+03 
       5.199280468517e-02       1.509121401970e+03 
       5.743817781183e-02       1.391788851006e+03 
       6.189771391209e-02       1.315889112087e+03 
       6.586492007536e-02       1.256589770854e+03 
       6.955719168885e-02       1.203879077093e+03 
       7.308850911377e-02       1.152965539755e+03 
       7.652675498416e-02       1.101470692356e+03 
       7.991629300640e-02       1.048394827099e+03 
       8.328826369669e-02       9.936451004825e+02 
       8.666582327098e-02       9.377601163178e+02 
       9.006704136353e-02       8.817035681632e+02 
       9.350661177327e-02       8.266824239958e+02 
       9.699691650923e-02       7.739779435118e+02 
       1.005487163013e-01       7.247906266337e+02 
       1.041716146449e-01       6.801056796898e+02 
       1.078743787971e-01       6.405861755466e+02 
       1.116651671652e-01       6.065001036424e+02 
       1.155516935205e-01       5.776836463044e+02 
       1.195413473999e-01       5.535425133638e+02 
       1.236412833850e-01       5.330921622018e+02 
       1.278584878109e-01       5.150414470436e+02 
       1.321998288263e-01       4.979288709638e+02 
       1.366720940194e-01       4.803156899641e+02 
       1.412820187076e-01       4.610242267275e+02 
       1.460363072399e-01       4.393786042669e+02 
       1.509416491698e-01       4.153764095133e+02 
       1.560047318226e-01       3.897165854604e+02 
       1.612322505686e-01       3.636468818150e+02 
       1.666309179690e-01       3.386599604890e+02 
       1.673360107095e-01       3.356079033884e+02 
       1.722074728733e-01       3.161224906544e+02 
       1.779686904903e-01       2.969365551816e+02 
       1.839213944201e-01       2.813136387946e+02 
       1.900724716105e-01       2.687131791996e+02 
       1.964288911901e-01       2.579754894011e+02 
       2.029977281150e-01       2.476487973731e+02 
       2.097861925673e-01       2.365177745960e+02 
       2.168016660408e-01       2.238257168417e+02 
       2.240517450660e-01       2.097732548670e+02 
       2.315442935602e-01       1.953801314570e+02 
       2.392875048500e-01       1.819429597829e+02 
       2.472899745168e-01       1.703628189111e+02 
       2.555607853750e-01       1.608083600884e+02 
       2.641096061241e-01       1.527864924976e+02 
       2.729468055453e-01       1.453805417409e+02 
       2.820835845607e-01       1.376729000284e+02 
       2.915321290851e-01       1.293135321957e+02 
       3.013057874076e-01       1.206922976711e+02 
       3.114192769153e-01       1.125443736959e+02 
       3.218889263918e-01       1.054377901614e+02 
       3.327329620009e-01       9.936016264445e+01 
       3.439718475699e-01       9.375964117541e+01 
       3.556286931465e-01       8.812712868217e+01 
       3.677297503499e-01       8.235858861788e+01 
       3.803050192833e-01       7.676290336005e+01 
       3.933890004366e-01       7.169641907406e+01 
       4.070216372357e-01       6.714795535984e+01 
       4.212495123828e-01       6.284009229656e+01 
       4.361273866172e-01       5.856458417728e+01 
       4.517202063164e-01       5.443856500147e+01 
       4.681057635634e-01       5.060315047076e+01 
       4.853782808051e-01       4.702886343038e+01 
       5.036533325173e-01       4.359778791817e+01 
       5.230747447395e-01       4.027555708089e+01 
       5.438244966819e-01       3.712644693521e+01 
       5.661373138862e-01       3.414321143862e+01 
       5.903228416746e-01       3.125042234650e+01 
       6.168005444625e-01       2.846745946590e+01 
       6.461569363923e-01       2.577920791836e+01 
       6.792440658608e-01       2.315086667112e+01 
       7.173588992524e-01       2.056977800617e+01 
       7.625926119189e-01       1.799987589954e+01 
       8.185646580555e-01       1.540277267436e+01 
       8.920908824301e-01       1.272471919316e+01 
       9.971303128752e-01       9.910479470477e+00 
       1.162390927871e+00       6.989796369129e+00 
