# Matter power spectrum P(k) at redshift z=4.66667
# for k=1.15441e-05 to 1.04442 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.154411758420e-05       1.515024261089e+00 
       1.453318298349e-05       1.892644524384e+00 
       1.829619337217e-05       2.364385051372e+00 
       2.303354277533e-05       2.953703253181e+00 
       2.899751232351e-05       3.689901151142e+00 
       3.650570514288e-05       4.609580007849e+00 
       4.595795987983e-05       5.758455423960e+00 
       5.785764356694e-05       7.193620684717e+00 
       7.283845775294e-05       8.986366031232e+00 
       9.169818542108e-05       1.122568433433e+01 
       1.154411758420e-04       1.402261844358e+01 
       1.453318298349e-04       1.751562872992e+01 
       1.829619337217e-04       2.187717381575e+01 
       2.303354277533e-04       2.732168723872e+01 
       2.899751232351e-04       3.411506643444e+01 
       3.650570514287e-04       4.258560893928e+01 
       4.595795987983e-04       5.313593119604e+01 
       5.785764356694e-04       6.625462942412e+01 
       7.283845775294e-04       8.252510613647e+01 
       9.169818542108e-04       1.026270530067e+02 
       1.154411758420e-03       1.273241242658e+02 
       1.453318298349e-03       1.574310453409e+02 
       1.829619337217e-03       1.937555058273e+02 
       2.303354277533e-03       2.369990104409e+02 
       2.899751232351e-03       2.875802934877e+02 
       3.650570514288e-03       3.453029014766e+02 
       4.595795987983e-03       4.090572877476e+02 
       5.785764356694e-03       4.764118745522e+02 
       7.283845775294e-03       5.433743725677e+02 
       9.169818542108e-03       6.043813922876e+02 
       1.154411758420e-02       6.523691224282e+02 
       1.453318298349e-02       6.791068288676e+02 
       1.829619337217e-02       6.768830081843e+02 
       2.303354275618e-02       6.407720742596e+02 
       2.899748654465e-02       5.711693678566e+02 
       3.650002407886e-02       4.780122127506e+02 
       4.567445785665e-02       3.845970147042e+02 
       5.442351994579e-02       3.247058580072e+02 
       6.068667073025e-02       2.962063318793e+02 
       6.567494379776e-02       2.790833406667e+02 
       7.004755848225e-02       2.663519113764e+02 
       7.408310929491e-02       2.553892466152e+02 
       7.792246045228e-02       2.449775581504e+02 
       8.164736601496e-02       2.345061659245e+02 
       8.531023735256e-02       2.236963769543e+02 
       8.894731216537e-02       2.124831343173e+02 
       9.258520496924e-02       2.009504214798e+02 
       9.624446755203e-02       1.892856982963e+02 
       9.994166220529e-02       1.777407105360e+02 
       1.036906369729e-01       1.665946520252e+02 
       1.075033457250e-01       1.561193851766e+02 
       1.113903951473e-01       1.465480301622e+02 
       1.153614207700e-01       1.380489274746e+02 
       1.194253519886e-01       1.307062870935e+02 
       1.235906026736e-01       1.245089922055e+02 
       1.278652104849e-01       1.193478495524e+02 
       1.322569399406e-01       1.150219089419e+02 
       1.367733593169e-01       1.112549165479e+02 
       1.414218983126e-01       1.077237394203e+02 
       1.462098913851e-01       1.041001917285e+02 
       1.511446103287e-01       1.001045554084e+02 
       1.562332887911e-01       9.556258207424e+01 
       1.614831408322e-01       9.045026299276e+01 
       1.669013752404e-01       8.490770173741e+01 
       1.724952070637e-01       7.921042586775e+01 
       1.782718676448e-01       7.370215619249e+01 
       1.787310098302e-01       7.328982243378e+01 
       1.842386143407e-01       6.870830395954e+01 
       1.904027410413e-01       6.445474509815e+01 
       1.967715905567e-01       6.101135585031e+01 
       2.033525699200e-01       5.827217533040e+01 
       2.101531696311e-01       5.597976764783e+01 
       2.171809878576e-01       5.379653255594e+01 
       2.244437606016e-01       5.141230073200e+01 
       2.319493988416e-01       4.866925270578e+01 
       2.397060336700e-01       4.557924469436e+01 
       2.477220704777e-01       4.236789973138e+01 
       2.560062532968e-01       3.934907375030e+01 
       2.645677405107e-01       3.676697445159e+01 
       2.734161932981e-01       3.467689452910e+01 
       2.825618784057e-01       3.294580336654e+01 
       2.920157871742e-01       3.134833317966e+01 
       3.017897731898e-01       2.967755092106e+01 
       3.118967115522e-01       2.784554577959e+01 
       3.223506835607e-01       2.593797550084e+01 
       3.331671917110e-01       2.413844773981e+01 
       3.443634113272e-01       2.257973630558e+01 
       3.559584870505e-01       2.126290867402e+01 
       3.679738849325e-01       2.006455694452e+01 
       3.804338142574e-01       1.884598624582e+01 
       3.933657377883e-01       1.758629413783e+01 
       4.068009953753e-01       1.636491848344e+01 
       4.207755745162e-01       1.526641174461e+01 
       4.353310736088e-01       1.429201859027e+01 
       4.505159209644e-01       1.336827888498e+01 
       4.663869377916e-01       1.244753485794e+01 
       4.830113704804e-01       1.155360165505e+01 
       5.004695734370e-01       1.073236100404e+01 
       5.188586097737e-01       9.970860669223e+00 
       5.382971727819e-01       9.235072611456e+00 
       5.589324505255e-01       8.525274139393e+00 
       5.809499214194e-01       7.854429709315e+00 
       6.045876978518e-01       7.219497236368e+00 
       6.301581587272e-01       6.605681682841e+00 
       6.580817046787e-01       6.015793602078e+00 
       6.889415566628e-01       5.448625559502e+00 
       7.235769422017e-01       4.895340244322e+00 
       7.632504675982e-01       4.354730628246e+00 
       8.099687255057e-01       3.819214801885e+00 
       8.671438342454e-01       3.281553256503e+00 
       9.410711399135e-01       2.731189860844e+00 
       1.044422836843e+00       2.156690998193e+00 
