# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.961538
# for k=1.11616e-05 to 1.01144 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.116156177301e-05      -8.001739815420e-04      -6.003055134966e-04      -6.003055327136e-04      -8.001672286010e-04      -2.822163539080e-04      -2.258774166331e-06       7.760111711831e-04      -6.259251646285e-10      -6.003920693615e-04       5.775877777811e-01       5.773072717319e-01 
       1.405157375136e-05      -1.267973125895e-03      -9.514194573382e-04      -9.514195056072e-04      -1.267956165496e-03      -4.471157827418e-04      -3.579593550830e-06       1.229775841391e-03      -9.918021643078e-10      -9.515565494645e-04       5.775872611137e-01       5.773068248177e-01 
       1.768988327128e-05      -2.009056583088e-03      -1.507896552176e-03      -1.507896673414e-03      -2.009013989335e-03      -7.082103648866e-04      -5.672474586308e-06       1.948768030011e-03      -1.571342511769e-09      -1.508113603332e-03       5.775864423057e-01       5.773061165362e-01 
       2.227024358189e-05      -3.182770594659e-03      -2.389850788486e-03      -2.389851092992e-03      -3.182663639190e-03      -1.121381884656e-03      -8.988262307734e-06       3.087848247526e-03      -2.489008919419e-09      -2.390194225856e-03       5.775851447187e-01       5.773049940535e-01 
       2.803657557209e-05      -5.040913219141e-03      -3.787647716679e-03      -3.787648481444e-03      -5.040644699231e-03      -1.774619500302e-03      -1.424040162335e-05       4.892048564320e-03      -3.941295139934e-09      -3.788190608504e-03       5.775830885254e-01       5.773032152092e-01 
       3.529595744739e-05      -7.980679831627e-03      -6.002990637217e-03      -6.002992557735e-03      -7.980005897444e-03      -2.805928529783e-03      -2.255687338664e-05       7.748701003016e-03      -6.237700538968e-09      -6.003847499853e-03       5.775798305423e-01       5.773003963613e-01 
       4.443497776412e-05      -1.262687828245e-02      -9.514032581792e-03      -9.514037403987e-03      -1.262518765291e-02      -4.430462354546e-03      -3.571844528111e-05       1.226911634216e-02      -9.863983936143e-09      -9.515381682086e-03       5.775746691259e-01       5.772959298402e-01 
       5.594032267976e-05      -1.995799328231e-02      -1.507855870271e-02      -1.507857080784e-02      -1.995375542396e-02      -6.979954071646e-03      -5.653006844864e-05       1.941573347983e-02      -1.557776048456e-08      -1.508067448621e-02       5.775664942444e-01       5.772888535666e-01 
       7.042469376551e-05      -3.149544622693e-02      -2.389748633528e-02      -2.389751671151e-02      -3.148483619851e-02      -1.095764980620e-02      -8.939435088977e-05       3.069804805976e-02      -2.454986233643e-08      -2.390078357368e-02       5.775535516457e-01       5.772776453131e-01 
       8.865943659923e-05      -4.957749999094e-02      -3.787391248310e-02      -3.787398866352e-02      -4.955098756222e-02      -1.710466432535e-02      -1.411791978937e-04       4.846798439178e-02      -3.856061686546e-08      -3.787899826942e-02       5.775330731526e-01       5.772598984841e-01 
       1.116156177301e-04      -7.772958435557e-02      -6.002346944280e-02      -6.002366031805e-02      -7.766353714698e-02      -2.645561050878e-02      -2.225004958317e-04       7.635386555444e-02      -6.024542474569e-08      -6.003118145584e-02       5.775007022721e-01       5.772318143660e-01 
       1.405157375136e-04      -1.210974774760e-01      -9.512417790095e-02      -9.512465544960e-02      -1.209337386840e-01      -4.030727333169e-02      -3.495073155429e-04       1.198575632766e-01      -9.332236075548e-08      -9.513553810163e-02       5.774496107101e-01       5.771874109002e-01 
       1.768988327128e-04      -1.867727287775e-01      -1.507451080977e-01      -1.507463000981e-01      -1.863699188048e-01      -5.988457892285e-02      -5.461310120634e-04       1.870887465517e-01      -1.425696223790e-07      -1.507609958803e-01       5.773691646052e-01       5.771173029872e-01 
       2.227024358189e-04      -2.834967508032e-01      -2.388735120470e-01      -2.388764764789e-01      -2.825178871877e-01      -8.516711041501e-02      -8.462278285156e-04       2.894132635422e-01      -2.129060036143e-07      -2.388935676832e-01       5.772429702637e-01       5.770068535037e-01 
       2.803657557209e-04      -4.195065223968e-01      -3.784858283579e-01      -3.784931582089e-01      -4.171738591351e-01      -1.116699929936e-01      -1.293662000744e-03       4.412943253448e-01      -3.060229082450e-07      -3.785054785438e-01       5.770461500578e-01       5.768334464749e-01 
       3.529595744739e-04      -5.961379570221e-01      -5.996034658757e-01      -5.996214258217e-01      -5.907503564273e-01      -1.228916289711e-01      -1.935047927559e-03       6.574485784237e-01      -4.113952787382e-07      -5.996068791437e-01       5.767418592211e-01       5.765626472922e-01 
       4.443497776412e-04      -7.942878186776e-01      -9.496756016062e-01      -9.497189882850e-01      -7.824553035010e-01      -7.558857542038e-02      -2.793285565878e-03       9.432852034203e-01      -4.869580340018e-07      -9.496212587854e-01       5.762774895999e-01       5.761432145189e-01 
       5.594032267976e-04      -9.559647550075e-01      -1.503590644604e+00      -1.503693181265e+00      -9.320178036549e-01       1.195279435272e-01      -3.801353376525e-03       1.272241100896e+00      -4.291746120622e-07      -1.503387887982e+00       5.755817342087e-01       5.755015291125e-01 
       7.042469376551e-04      -9.860247416386e-01      -2.379310362933e+00      -2.379544723922e+00      -9.436765573633e-01       5.891435467077e-01      -4.682366777818e-03       1.547799768813e+00      -6.460863054705e-08      -2.378798023950e+00       5.745639081829e-01       5.745371300879e-01 
       8.865943659923e-04      -8.391240099821e-01      -3.762152449688e+00      -3.762662200667e+00      -7.795478450654e-01       1.343102942857e+00      -4.856591918850e-03       1.582714780327e+00       7.017182778506e-07      -3.761120609426e+00       5.731136671906e-01       5.731217464421e-01 
       1.116156177301e-03      -6.917516349252e-01      -5.942257509985e+00      -5.943291185397e+00      -6.360112955785e-01       1.812636886944e+00      -3.783266555913e-03       1.228040030645e+00       1.351634057758e-06      -5.940543099227e+00       5.710890079111e-01       5.711001222622e-01 
       1.405157375136e-03      -7.785170016214e-01      -9.371864597308e+00      -9.373779432226e+00      -7.551808425761e-01       7.300595258813e-01      -2.367338764019e-03       8.034069065596e-01       4.220115844875e-07      -9.369315384104e+00       5.682770166284e-01       5.682759530278e-01 
       1.768988327128e-03      -7.324952549146e-01      -1.475143691087e+01      -1.475466089194e+01      -7.301050734248e-01      -7.603708070656e-01      -3.258904010865e-03       1.088136107175e+00      -1.273559864353e-06      -1.474742142228e+01       5.643592478826e-01       5.643604189941e-01 
       2.227024358189e-03      -6.770165659571e-01      -2.315654108326e+01      -2.316167650150e+01      -6.636098807473e-01       1.295351290846e+00      -3.782334713592e-03       1.239040029415e+00       8.087844722051e-07      -2.315002973270e+01       5.589606326363e-01       5.589613579181e-01 
       2.803657557209e-03      -6.676658411300e-01      -3.622020213155e+01      -3.622874350853e+01      -6.378544533597e-01      -2.146307287448e+00      -3.404266061375e-03       1.097563451763e+00      -2.748604779279e-06      -3.621036117689e+01       5.516416012868e-01       5.516422434936e-01 
       3.529595744739e-03      -6.811868378112e-01      -5.638622552912e+01      -5.640172229406e+01      -6.695086982672e-01       3.377531754156e+00      -4.166017251308e-03       1.367063880340e+00       2.933281297151e-06      -5.637251666566e+01       5.418610736808e-01       5.418610534507e-01 
       4.443497776412e-03      -6.938898553810e-01      -8.724604562194e+01      -8.727465086259e+01      -6.394000324532e-01       1.928488581564e+00      -3.714234186917e-03       1.208604482959e+00       1.481875217123e-06      -8.722874603309e+01       5.290269676685e-01       5.290269141100e-01 
       5.594032267976e-03      -5.759321236957e-01      -1.339496964169e+02      -1.340050662620e+02      -6.109243872932e-01       5.202670650353e+00      -3.189425816564e-03       1.020250991192e+00       5.024335770020e-06      -1.339328236248e+02       5.125116400319e-01       5.125117643510e-01 
       7.042469376551e-03      -5.418023909664e-01      -2.036459767015e+02      -2.037582556039e+02      -5.244158356801e-01      -1.272161864692e+00      -2.958100528114e-03       9.677663963192e-01      -1.422446073340e-06      -2.036447363005e+02       4.916866061890e-01       4.916865914414e-01 
       8.865943659923e-03      -5.096040511585e-01      -3.058264724193e+02      -3.060637442437e+02      -4.990106182048e-01       3.363180433702e-01      -3.137373227088e-03       1.014420375840e+00       4.190459122856e-07      -3.058840398865e+02       4.659847533995e-01       4.659847534147e-01 
       1.116156177301e-02      -4.757791427507e-01      -4.523841496045e+02      -4.528998003255e+02      -4.658881234041e-01       3.965447717134e+00      -2.887457592721e-03       9.974802238643e-01       3.070111831873e-06      -4.526121249815e+02       4.350516763694e-01       4.350516763695e-01 
       1.405157375136e-02      -4.360178015739e-01      -6.567266143808e+02      -6.578621944338e+02      -4.269534818778e-01       5.958119305808e+00      -2.935324974377e-03       9.729503815803e-01       5.902214384494e-06      -6.573934494120e+02       3.986941648746e-01       3.986941648746e-01 
