#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407398023976e-06       7.008910267510e-01      -1.231769692015e+00       2.151779405526e-03       3.660971805965e-09       9.152429514912e-09       8.759390296522e-16       1.830485902982e-09      -9.238272690113e-01       2.151779405526e-03       6.148442014450e-01       6.923092150271e-01      -1.231769692015e+00       2.151308220618e-03       2.013104247071e-04      -9.238272690113e-01       2.152734268073e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       6.162123174667e-09       2.152734268073e-03 
       2.111543770550e-06       1.050891026738e+00      -1.234539054893e+00       3.224390553503e-03       1.231580897983e-08       3.078952244957e-08       6.632950264205e-15       6.157904489913e-09      -9.259042911694e-01       3.224390553623e-03       6.146472000594e-01       6.919305142316e-01      -1.234538608538e+00       3.222801929407e-03       4.520683642128e-04      -9.259049690622e-01       3.227605988345e-03       7.391565474647e-12       1.100010067836e-11       5.395922116922e-11       3.116598534423e-08       3.226591991595e-03 
       3.168318720545e-06       1.575336245857e+00      -1.239701343882e+00       4.825263504144e-03       4.121414990796e-08       1.030353747699e-07       4.997441201392e-14       2.060707495398e-08      -9.297760079120e-01       4.825263505327e-03       6.143317116705e-01       6.913436646629e-01      -1.239698643958e+00       4.819912418562e-03       1.014194314134e-03      -9.297801036221e-01       4.836077824515e-03       1.100605013842e-10       1.637916541402e-10       4.321433452879e-10       1.575407491344e-07       4.831601382156e-03 
       4.754728114289e-06       2.360760760638e+00      -1.250472972717e+00       7.203881546487e-03       1.389488645140e-07       3.473721612851e-07       3.794460165600e-13       6.947443225702e-08      -9.378547295415e-01       7.203881556045e-03       6.136867224062e-01       6.902259914297e-01      -1.250458915452e+00       7.185885707906e-03       2.269977819743e-03      -9.378760200037e-01       7.240183208502e-03       1.283982077814e-09       1.910818762777e-09       3.272491678476e-09       7.953616034336e-07       7.224695129417e-03 
       7.137132888634e-06       3.536116387539e+00      -1.273580468055e+00       1.070332829108e-02       4.671976813402e-07       1.167994203350e-06       2.874695602705e-12       2.335988406701e-07      -9.551853510842e-01       1.070332836459e-02       6.122901148424e-01       6.879597445568e-01      -1.273509368432e+00       1.064301241260e-02       5.056219846552e-03      -9.552928475714e-01       1.082479916501e-02       1.451841230863e-08       2.160632671360e-08       2.461328108381e-08       4.007220259932e-06       1.077283615490e-02 
       1.071697649212e-05       5.292944864467e+00      -1.323440553049e+00       1.574065164723e-02       1.541978886561e-06       3.854947216402e-06       2.139274936590e-11       7.709894432803e-07      -9.925804152757e-01       1.574065220252e-02       6.092362414435e-01       6.832508356865e-01      -1.323084890111e+00       1.553994958563e-02       1.114999873122e-02      -9.931176577869e-01       1.614491836105e-02       1.626254639554e-07       2.420230865483e-07       1.838805089169e-07       2.011526886837e-05       1.597210260427e-02 
       1.610068825564e-05       7.914387584495e+00      -1.430261730002e+00       2.263715921604e-02       5.028315915937e-06       1.257078978984e-05       1.574544928986e-10       2.514157957968e-06      -1.072696302970e+00       2.263716335616e-02       6.025793263909e-01       6.733759291672e-01      -1.428505810559e+00       2.197962755279e-02       2.406845576481e-02      -1.075355499687e+00       2.396987587610e-02       1.800801117362e-06       2.680194487933e-06       1.357668340779e-06       1.003101368014e-04       2.340124173584e-02 
       2.420776922406e-05       1.181593332830e+01      -1.653276772617e+00       3.095381865540e-02       1.537735574059e-05       3.844338935146e-05       1.088516012821e-09       7.688677870293e-06      -1.239957639477e+00       3.095384892225e-02       5.882372707015e-01       6.527606545675e-01      -1.644824124116e+00       2.887156754609e-02       4.957640348039e-02      -1.252921696050e+00       3.527193067054e-02       1.955140806627e-05       2.910987665311e-05       9.812374608722e-06       4.948736397573e-04       3.343661954379e-02 
       3.476838674557e-05       1.681593332830e+01      -2.025560667016e+00       3.703810296094e-02       3.806384568838e-05       9.515961422096e-05       5.558087295012e-09       1.903192284419e-05      -1.519170987106e+00       3.703827371399e-02       5.627392509552e-01       6.171489180378e-01      -1.993009924658e+00       3.160308384912e-02       8.621237277734e-02      -1.570728007760e+00       4.894356114688e-02       1.569691940121e-04       2.340532315231e-04       5.479864316105e-05       2.013775469271e-03       4.392005608906e-02 
       4.553714893039e-05       2.181593332830e+01      -2.452075002038e+00       3.686530879555e-02       6.521037833624e-05       1.630259458406e-04       1.633397970786e-08       3.260518916812e-05      -1.839058489237e+00       3.686590506268e-02       5.302490151957e-01       5.730324316345e-01      -2.367776115189e+00       2.658116357076e-02       1.162572432804e-01      -1.979586959540e+00       6.144348042507e-02       7.178658066639e-04       1.074302188448e-03       1.910899677676e-04       5.737920993358e-03       5.118410892273e-02 
       5.654477227398e-05       2.681593332830e+01      -2.880105801778e+00       2.988077600411e-02       8.201747766267e-05       2.050436941567e-04       3.167633646752e-08       4.100873883134e-05      -2.160086701073e+00       2.988233968807e-02       4.920047621016e-01       5.225990567166e-01      -2.709074951513e+00       1.415613978843e-02       1.281643761986e-01      -2.466453136611e+00       7.252933377082e-02       2.366204488360e-03       3.567736960623e-03       5.077298751921e-04       1.359540052677e-02       5.499998526708e-02 
       6.784032502343e-05       3.181593332830e+01      -3.255144618213e+00       1.625860548228e-02       6.475463965305e-05       1.618865991326e-04       3.599899284818e-08       3.237731982652e-05      -2.441377752995e+00       1.626198515064e-02       4.493913346764e-01       4.681668271958e-01      -2.963134913887e+00      -4.018957720844e-03       1.132341510581e-01      -3.016788398646e+00       8.200371611176e-02       6.310045719908e-03       9.647204611933e-03       1.135123148610e-03       2.941137718029e-02       5.554195626236e-02 
       7.949414468008e-05       3.681593332830e+01      -3.526106590121e+00      -3.120951387741e-03      -1.413029943383e-05      -3.532574858457e-05      -1.078612047008e-08      -7.065149716914e-06      -2.644623000181e+00      -3.114612112901e-03       4.039301947093e-01       4.120840020572e-01      -3.090588812776e+00      -2.530931987161e-02       6.764104300464e-02      -3.615105774847e+00       8.972247297795e-02       1.453824320530e-02       2.277211538191e-02       2.256704843882e-03       6.152232662873e-02       5.333036241600e-02 
       9.159595175406e-05       4.181593332830e+01      -3.650102961705e+00      -2.675395976120e-02      -1.827833477547e-04      -4.569583693868e-04      -1.852391618987e-07      -9.139167387736e-05      -2.737662153514e+00      -2.674331750757e-02       3.572826715027e-01       3.566518645833e-01      -3.071779271862e+00      -4.658266717712e-02      -6.526097199367e-03      -4.245498114067e+00       9.560824732073e-02       3.006760509492e-02       4.907331973383e-02       4.088658701782e-03       1.282005658743e-01       4.907115961710e-02 
       1.042393498889e-04       4.681593332830e+01      -3.596375607334e+00      -5.264562694786e-02      -4.802860100813e-04      -1.200715025203e-03      -6.303865810273e-07      -2.401430050406e-04      -2.697433430019e+00      -5.262934756846e-02       3.112646997051e-01       3.040761187783e-01      -2.908441933853e+00      -6.475963311429e-02      -1.014183333399e-01      -4.892172250693e+00       9.967453362718e-02       5.670324334960e-02       9.915218591713e-02       6.658141445853e-03       2.653709485245e-01       4.339604048745e-02 
       1.174757608493e-04       5.181593332830e+01      -3.349387505602e+00      -7.848466807738e-02      -9.224148597689e-04      -2.306037149422e-03      -1.537682660490e-06      -4.612074298845e-04      -2.512289951614e+00      -7.846181582286e-02       2.677909345960e-01       2.563726263494e-01      -2.621975113978e+00      -7.732598146911e-02      -2.047331301639e-01      -5.540277868034e+00       1.020645610144e-01       9.643912068708e-02       1.890355063488e-01       9.032323880557e-03       5.191363686197e-01       3.653766062671e-02 
