#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407231615042e-06       7.008496398166e-01      -1.231723134392e+00       2.151698806931e-03       2.220018779704e-09       5.550046949261e-09       3.221100313578e-16       1.110009389852e-09      -9.237923507938e-01       2.151698806931e-03       6.148467461928e-01       6.923208282816e-01      -1.231723134392e+00       2.151227160736e-03       2.012895036093e-04      -9.237923507938e-01       2.152652994588e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       4.508450236488e-09       2.152652994588e-03 
       2.111273402870e-06       1.050849639826e+00      -1.234470823892e+00       3.224372697765e-03       7.466811608614e-09       1.866702902153e-08       2.438600071296e-15       3.733405804307e-09      -9.258531179188e-01       3.224372697886e-03       6.146506462960e-01       6.919475398468e-01      -1.234470376928e+00       3.222781504724e-03       4.520425418697e-04      -9.258537952511e-01       3.227585192897e-03       2.434632929421e-12       2.919119304676e-12       1.777340915583e-11       2.280318736476e-08       3.226571157861e-03 
       3.167866634296e-06       1.575320541094e+00      -1.239600424851e+00       4.825468067631e-03       2.499342513722e-08       6.248356284304e-08       1.837705820623e-14       1.249671256861e-08      -9.297003186388e-01       4.825468068815e-03       6.143366798331e-01       6.913689121458e-01      -1.239597719270e+00       4.820103238573e-03       1.014207362474e-03      -9.297044102186e-01       4.836269153212e-03       3.625756049088e-11       4.347273329573e-11       1.423629610435e-10       1.152745800140e-07       4.831791949228e-03 
       4.753945699568e-06       2.360840959991e+00      -1.250325293027e+00       7.204724269372e-03       8.426612316346e-08       2.106653079087e-07       1.395333053921e-13       4.213306158173e-08      -9.377439697742e-01       7.204724278930e-03       6.136938704494e-01       6.902632548208e-01      -1.250311189827e+00       7.186656675215e-03       2.270242945672e-03      -9.377652325529e-01       7.240964689459e-03       4.230971311192e-10       5.072925849920e-10       1.078313661262e-09       5.820258432214e-07       7.225470550407e-03 
       7.135725063436e-06       3.536468403401e+00      -1.273370792146e+00       1.070588626072e-02       2.833549185911e-07       7.083872964777e-07       1.057117853440e-12       1.416774592955e-07      -9.550280941523e-01       1.070588633415e-02       6.123000068748e-01       6.880139683535e-01      -1.273299333148e+00       1.064520227107e-02       5.057585801530e-03      -9.551354028984e-01       1.082706809853e-02       4.785982109137e-09       5.738387130333e-09       8.112920343613e-09       2.932701558532e-06       1.077506709608e-02 
       1.071433203056e-05       5.293990219753e+00      -1.323163718217e+00       1.574785841651e-02       9.353465389787e-07       2.338366347447e-06       7.867181686799e-12       4.676732694893e-07      -9.923727891510e-01       1.574785897024e-02       6.092488052355e-01       6.833276814676e-01      -1.322805305243e+00       1.554529769898e-02       1.115550059744e-02      -9.929087342465e-01       1.615074636757e-02       5.363930628359e-08       6.431372046633e-08       6.063626499271e-08       1.472245940822e-05       1.597771433485e-02 
       1.609544944310e-05       7.917119311652e+00      -1.429963668670e+00       2.265788035697e-02       3.051145681253e-06       7.627864203132e-06       5.791427120667e-11       1.525572840626e-06      -1.072472756952e+00       2.265788447527e-02       6.025931453219e-01       6.734805828896e-01      -1.428187137342e+00       2.199114044599e-02       2.408795725032e-02      -1.075122915255e+00       2.398402695475e-02       5.943769661762e-07       7.126741930775e-07       4.478873349488e-07       7.339143105334e-05       2.341420204256e-02 
       2.419639980869e-05       1.182274492139e+01      -1.653194571011e+00       3.101859458894e-02       9.339527868001e-06       2.334881967000e-05       4.006294410381e-10       4.669763934001e-06      -1.239895987896e+00       3.101862458548e-02       5.882536176426e-01       6.529002998586e-01      -1.644591407336e+00       2.889201804865e-02       4.963778135770e-02      -1.252797983416e+00       3.530602793626e-02       6.455582858118e-06       7.741185268593e-06       3.235249532332e-06       3.610590353680e-04       3.346391432608e-02 
       3.472340855350e-05       1.682274492139e+01      -2.025720393845e+00       3.722566719293e-02       2.315168618878e-05       5.787921547195e-05       2.045237572851e-09       1.157584309439e-05      -1.519290776062e+00       3.722583517430e-02       5.628392649318e-01       6.174221692230e-01      -1.992387377915e+00       3.162731718531e-02       8.629594523900e-02      -1.570421003786e+00       4.899959369801e-02       5.157043558412e-05       6.186444323425e-05       1.793108788817e-05       1.448455197746e-03       4.394752583601e-02 
       4.542810157059e-05       2.182274492139e+01      -2.453178187246e+00       3.732636042968e-02       3.986297600205e-05       9.965744000511e-05       6.027473772894e-09       1.993148800102e-05      -1.839885835554e+00       3.732694240161e-02       5.305740091480e-01       5.735847366094e-01      -2.366246669470e+00       2.662322572826e-02       1.163712087032e-01      -1.978832800089e+00       6.155015180900e-02       2.334212325125e-04       2.802805563100e-04       6.146452879930e-05       3.992408426900e-03       5.118221565296e-02 
