# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=16
# for k=9.12675e-06 to 1.15367 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.126746228063e-06      -1.047467146693e-04      -7.856282650484e-05      -7.856282700894e-05      -1.047466475011e-04      -1.164140441934e-04       1.303129100234e-06      -1.322319526147e-04       3.064856185587e-10      -7.869636234247e-05       6.025563896581e-01       5.994966161287e-01 
       1.148989275351e-05      -1.660088336064e-04      -1.245136345618e-04      -1.245136358280e-04      -1.660086648919e-04      -1.844952001398e-04       2.065287206171e-06      -2.095700949019e-04       4.857144433279e-10      -1.247252570019e-04       6.025559735162e-01       5.994962946025e-01 
       1.446491796618e-05      -2.630974251783e-04      -1.973406753166e-04      -1.973406784973e-04      -2.630970014040e-04      -2.923835365048e-04       3.273172639952e-06      -3.321372583932e-04       7.697244309899e-10      -1.976760300746e-04       6.025553139551e-01       5.994957849778e-01 
       1.821025280714e-05      -4.169591012182e-04      -3.127635501763e-04      -3.127635581658e-04      -4.169580368146e-04      -4.633422281150e-04       5.187406167136e-06      -5.263791409500e-04       1.219727725872e-09      -3.132949406080e-04       6.025542686149e-01       5.994949772576e-01 
       2.292535001410e-05      -6.607798382239e-04      -4.956959606248e-04      -4.956959806934e-04      -6.607771648386e-04      -7.342112060026e-04       8.220926298162e-06      -8.341972375099e-04       1.932627461089e-09      -4.965378787988e-04       6.025526119132e-01       5.994936971357e-01 
       2.886130570703e-05      -1.047125310940e-03      -7.856229910752e-04      -7.856230414853e-04      -1.047118596797e-03      -1.163302787150e-03       1.302788888584e-05      -1.321969283605e-03       3.061724659815e-09      -7.869566409502e-04       6.025499863503e-01       5.994916683381e-01 
       3.633423117214e-05      -1.659229776135e-03      -1.245123098960e-03      -1.245123225584e-03      -1.659212915340e-03      -1.842847653643e-03       2.064427771444e-05      -2.094816308673e-03       4.849284825809e-09      -1.247235032254e-03       6.025458254020e-01       5.994884530185e-01 
       4.574208694061e-05      -2.628818012895e-03      -1.973373480887e-03      -1.973373798951e-03      -2.628775677882e-03      -2.918549495469e-03       3.271009866267e-05      -3.319146483199e-03       7.677508083316e-09      -1.976716251549e-03       6.025392315327e-01       5.994833574238e-01 
       5.758587563804e-05      -4.164176239491e-03      -3.127551930703e-03      -3.127552729641e-03      -4.164069967946e-03      -4.620149516461e-03       5.181968431367e-05      -5.258194606513e-03       1.214773209492e-08      -3.132838772266e-03       6.025287828406e-01       5.994752822126e-01 
       7.249632220114e-05      -6.594202873825e-03      -4.956749703561e-03      -4.956751710387e-03      -6.593936207076e-03      -7.308787464936e-03       8.207266929343e-05      -8.327913688404e-03       1.920188916594e-08      -4.965100936918e-03       6.025122277263e-01       5.994624859913e-01 
       9.126746228063e-05      -1.043712576154e-02      -7.855702736088e-03      -7.855707776942e-03      -1.043645701982e-02      -1.154938974599e-02       1.299358018191e-04      -1.318438173746e-02       3.030510123281e-08      -7.868868676776e-03       6.024860023064e-01       5.994422109364e-01 
       1.148989275351e-04      -1.650666530830e-02      -1.244990708388e-02      -1.244991974567e-02      -1.650498985656e-02      -1.821864813929e-02       2.055818854010e-04      -2.085955839249e-02       4.770977021140e-08      -1.247059847310e-02       6.024444693598e-01       5.994100909277e-01 
       1.446491796618e-04      -2.607344514118e-02      -1.973041048609e-02      -1.973044229004e-02      -2.606925387515e-02      -2.865949792215e-02       3.249417906998e-04      -3.296923657104e-02       7.481222964226e-08      -1.976276515148e-02       6.023787228481e-01       5.993592183938e-01 
       1.821025280714e-04      -4.110381832129e-02      -3.126717367580e-02      -3.126725355961e-02      -4.109335883884e-02      -4.488444584603e-02       5.127845815213e-04      -5.202491251508e-02       1.165633969974e-07      -3.131735429679e-02       6.022747187462e-01       5.992786764660e-01 
       2.292535001410e-04      -6.459650934264e-02      -4.954655239453e-02      -4.954675303720e-02      -6.457050723110e-02      -6.979637916439e-02       8.071747827416e-04      -8.188439535199e-02       1.797422900676e-07      -4.962334329889e-02       6.021103769383e-01       5.991512410402e-01 
       2.886130570703e-04      -1.010141657783e-01      -7.850449074353e-02      -7.850499467003e-02      -1.009499187663e-01      -1.072926616259e-01       1.265485612733e-03      -1.283578572974e-01       2.724785217299e-07      -7.861938545201e-02       6.018511454550e-01       5.989498077830e-01 
       3.633423117214e-04      -1.567235674065e-01      -1.243673980564e-01      -1.243686636040e-01      -1.565663653952e-01      -1.618495162084e-01       1.971393132720e-03      -1.999075310658e-01       4.013526024416e-07      -1.245326694310e-01       6.014433600252e-01       5.986319037691e-01 
       4.574208694061e-04      -2.401289313338e-01      -1.969745179599e-01      -1.969776958465e-01      -2.397502617341e-01      -2.365462864972e-01       3.039941002571e-03      -3.081378767748e-01       5.619807112226e-07      -1.971953013108e-01       6.008046630345e-01       5.981314177336e-01 
       5.758587563804e-04      -3.606464653339e-01      -3.118484254930e-01      -3.118564039253e-01      -3.597571402086e-01      -3.271618084618e-01       4.611832544958e-03      -4.671620452734e-01       7.141125188944e-07      -3.120992507413e-01       5.998110589246e-01       5.973465419228e-01 
       7.249632220114e-04      -5.246341139867e-01      -4.934153879896e-01      -4.934354129025e-01      -5.226304224046e-01      -4.078182398500e-01       6.815091914780e-03      -6.895952518929e-01       7.248673028347e-07      -4.935802894886e-01       5.982815320569e-01       5.961231802204e-01 
       9.126746228063e-04      -7.250877935714e-01      -7.799648541507e-01      -7.800150916771e-01      -7.208770311768e-01      -4.024862352159e-01       9.649666034109e-03      -9.746264476696e-01       2.621597801903e-07      -7.797020943120e-01       5.959647422944e-01       5.942345327710e-01 
       1.148989275351e-03      -9.228142380692e-01      -1.231174580900e+00      -1.231300677431e+00      -9.149923084646e-01      -1.470621197307e-01       1.273154322344e-02      -1.281761861812e+00      -1.331277289827e-06      -1.229654960226e+00       5.925366431104e-01       5.913590918413e-01 
       1.446491796618e-03      -1.028961928966e+00      -1.939299532730e+00      -1.939617160524e+00      -1.017521890080e+00       5.983255765923e-01       1.490999647321e-02      -1.492030610707e+00      -4.924828921599e-06      -1.934823452116e+00       5.876288548115e-01       5.870713141344e-01 
       1.821025280714e-03      -9.377797712531e-01      -3.045612161063e+00      -3.046407810234e+00      -9.286015610173e-01       1.889005590551e+00       1.416940353170e-02      -1.399834443792e+00      -1.044796464090e-05      -3.035371146608e+00       5.809382623716e-01       5.809109775562e-01 
       2.292535001410e-03      -6.919629020482e-01      -4.763642770576e+00      -4.765629109548e+00      -6.987953218764e-01       2.806480143103e+00       9.262405776605e-03      -8.857516560161e-01      -1.369643167677e-05      -4.744351266061e+00       5.722466598259e-01       5.724401878555e-01 
       2.886130570703e-03      -6.397183020659e-01      -7.411870875844e+00      -7.416813644150e+00      -6.582438826564e-01       1.296620976729e+00       4.327989999045e-03      -3.932428009589e-01      -6.339736980122e-06      -7.381275098233e+00       5.613015336511e-01       5.613638122859e-01 
       3.633423117214e-03      -8.503390568594e-01      -1.145760789522e+01      -1.146985993963e+01      -8.326057667269e-01      -6.650621808399e-01       7.688635752389e-03      -7.752797455876e-01       1.717051369450e-06      -1.141327588248e+01       5.474285599114e-01       5.473725098729e-01 
       4.574208694061e-03      -6.369483079751e-01      -1.756987594969e+01      -1.760009974729e+01      -6.418051189721e-01       4.310796499281e+00       8.329821411704e-03      -8.199936199228e-01      -2.011193969448e-05      -1.750723375861e+01       5.297084907150e-01       5.297357215874e-01 
       5.758587563804e-03      -7.513641629758e-01      -2.667238957780e+01      -2.674648408080e+01      -7.433364771175e-01      -2.049677541213e+00       1.185938655653e-03      -4.287482002269e-02       8.698448343075e-06      -2.659862789460e+01       5.076970727584e-01       5.076816651844e-01 
       7.249632220114e-03      -5.473029098220e-01      -3.997779295695e+01      -4.015789421269e+01      -5.877611550432e-01       3.545347239087e+00       8.869224407892e-03      -9.090789959614e-01      -1.674528513737e-05      -3.991790558149e+01       4.807004720556e-01       4.807098520211e-01 
       9.126746228063e-03      -5.774253026750e-01      -5.894787109322e+01      -5.938040848421e+01      -5.457665516924e-01       1.173751813982e+00       6.109530087848e-03      -5.968732119982e-01      -5.979053837276e-06      -5.898867040312e+01       4.481767582448e-01       4.481822637643e-01 
       1.148989275351e-02      -6.179796528289e-01      -8.509854791384e+01      -8.611913240611e+01      -4.997696922163e-01       1.382806460435e+00       7.904667149812e-03      -7.719628847749e-01      -6.416800497860e-06      -8.546516996372e+01       4.096881725208e-01       4.096916784551e-01 
       1.446491796617e-02      -5.242029045922e-01      -1.195021173130e+02      -1.218463221928e+02      -5.048314194055e-01       7.618755272071e+00       4.613505744727e-03      -4.460215951664e-01      -3.582386540200e-05      -1.207254416030e+02       3.651335287282e-01       3.651335278116e-01 
       1.821025276421e-02      -4.166135990209e-01      -1.618257131006e+02      -1.669891673862e+02      -4.176508144829e-01      -4.356712663520e+00       3.647299677360e-03      -2.958269957577e-01       2.147970128829e-05      -1.650325994538e+02       3.149276466149e-01       3.149276667584e-01 
       2.292530549658e-02      -3.453710913511e-01      -2.090798720609e+02      -2.197204723321e+02      -3.453473551634e-01       3.320789169887e+00       1.922277676141e-03      -1.001518227222e-01      -1.515175600275e-05      -2.163166492405e+02       2.604536920796e-01       2.604536921967e-01 
       2.885337974793e-02      -2.721927835688e-01      -2.561454360112e+02      -2.758226904099e+02      -2.721686560279e-01      -5.391860348426e+00       3.761736905755e-03      -3.930589608926e-01       2.320908094361e-05      -2.701892849132e+02       2.053734246212e-01       2.053734246215e-01 
       3.600478763108e-02      -2.096942527492e-01      -3.022806253511e+02      -3.324090394520e+02      -2.096756580239e-01       2.006639711009e-01       3.206840538842e-03      -3.138612775163e-01      -1.426937636577e-06      -3.242385177313e+02       1.582751042699e-01       1.582751042699e-01 
       4.245622103641e-02      -1.741572923510e-01      -3.488086089524e+02      -3.838581720757e+02      -1.741418469892e-01      -5.732446723353e+00       1.914454751352e-03      -1.845266253181e-01       2.470003124691e-05      -3.743674922984e+02       1.314266260454e-01       1.314266260454e-01 
       4.708025508461e-02      -1.576376627423e-01      -3.913368669191e+02      -4.261773257776e+02      -1.576236777871e-01      -3.859745791336e+00       1.805484634542e-03      -1.768821205269e-01       1.650027863382e-05      -4.165166368239e+02       1.189110802876e-01       1.189110802876e-01 
       5.082370108473e-02      -1.478749092784e-01      -4.318247080684e+02      -4.645377835462e+02      -1.478617860347e-01      -6.663415698632e-01       7.537925080484e-04      -6.586518063079e-02       2.052282294068e-06      -4.551399829745e+02       1.115012618855e-01       1.115012618855e-01 
       5.413365549925e-02      -1.408924180713e-01      -4.708101762880e+02      -5.007967956251e+02      -1.408799109279e-01       4.246432821856e-01       1.607513207004e-03      -1.589280995022e-01      -1.530450236371e-06      -4.918016353005e+02       1.061995094934e-01       1.061995094934e-01 
       5.720348116921e-02      -1.351559984485e-01      -5.079060970404e+02      -5.352676114184e+02      -1.351439978997e-01       1.664547164622e+00       9.983943458738e-04      -9.786241600133e-02      -8.150721516088e-06      -5.266622959608e+02       1.018484543102e-01       1.018484543102e-01 
       6.013302247528e-02      -1.299317192147e-01      -5.424038206518e+02      -5.677187666973e+02      -1.299201808344e-01      -6.875465695734e-01       1.058898496483e-03      -9.915329995841e-02       2.760145456228e-06      -5.593892811829e+02       9.789378853768e-02       9.789378853768e-02 
       6.298109951609e-02      -1.248289844863e-01      -5.735164189910e+02      -5.977195823293e+02      -1.248178983938e-01      -5.879906731796e-02       1.060832426167e-03      -1.044106335029e-01       1.228507051627e-06      -5.894770450662e+02       9.404017683142e-02       9.404017683142e-02 
       6.578584194502e-02      -1.196403164845e-01      -6.005188428031e+02      -6.248040936612e+02      -1.196296911078e-01      -6.947452152178e-01       1.073689189791e-03      -1.089715932111e-01       3.185268331499e-06      -6.164063772848e+02       9.012996726501e-02       9.012996726501e-02 
       6.857384332786e-02      -1.142725150839e-01      -6.228570636979e+02      -6.485776037255e+02      -1.142623669846e-01       2.795236206194e-01       1.104806491213e-03      -1.099346736689e-01      -2.154578510299e-06      -6.397502082225e+02       8.609152083982e-02       8.609152083982e-02 
       7.136477476790e-02      -1.087129199211e-01      -6.402446222987e+02      -6.688013824096e+02      -1.087032666329e-01       1.531449563423e+00       9.335026499436e-04      -8.982316373175e-02      -7.296043047519e-06      -6.592608378135e+02       8.191366889387e-02       8.191366889387e-02 
       7.417391798208e-02      -1.030090753495e-01      -6.527475113101e+02      -6.854644953231e+02      -1.029999300170e-01       1.657962067904e-01       7.824379850216e-04      -7.380234930150e-02      -8.423492327470e-07      -6.749440673200e+02       7.763047156611e-02       7.763047156611e-02 
       7.701365205412e-02      -9.725358438619e-02      -6.608504998926e+02      -6.988413336634e+02      -9.724495174325e-02      -9.541782740198e-01       8.479502596722e-04      -8.134009466823e-02       4.109484149982e-06      -6.871180148847e+02       7.330992279471e-02       7.330992279471e-02 
       7.989437380769e-02      -9.157051824597e-02      -6.654933029162e+02      -7.095279298268e+02      -9.156239182563e-02       5.186319299729e-01       8.541378750696e-04      -8.268809840360e-02      -2.374369916381e-06      -6.964495367809e+02       6.904370826333e-02       6.904370826333e-02 
       8.282509277623e-02      -8.610114038088e-02      -6.680624815637e+02      -7.184471769385e+02      -8.609350101129e-02       6.406599897424e-01       6.983052468510e-04      -6.696068457876e-02      -2.873628550827e-06      -7.039568382968e+02       6.493651893541e-02       6.493651893541e-02 
       8.581382976638e-02      -8.098811060139e-02      -6.703252026846e+02      -7.268125395416e+02      -8.098092629665e-02      -6.227970679859e-01       6.972434307754e-04      -6.741019297245e-02       2.547980403501e-06      -7.109663903719e+02       6.109438831892e-02       6.109438831892e-02 
       8.886789183140e-02      -7.635909920802e-02      -6.742949625144e+02      -7.360423616006e+02      -7.635232653098e-02       5.980627513433e-01       6.916116996176e-04      -6.720859446402e-02      -2.638368125244e-06      -7.190172249083e+02       5.761244977204e-02       5.761244977204e-02 
       9.199406663764e-02      -7.231083583267e-02      -6.820273598308e+02      -7.476224437326e+02      -7.230442270329e-02      -9.642588806729e-02       5.879566257982e-04      -5.669793410245e-02       2.683289497234e-07      -7.297104532198e+02       5.456293419803e-02       5.456293419803e-02 
       9.519876258795e-02      -6.889463502951e-02      -6.953553407214e+02      -7.629224568530e+02      -6.888852480360e-02       1.547398704005e-01       6.260565205586e-04      -6.065650167731e-02      -7.263989203582e-07      -7.445083578124e+02       5.198448386980e-02       5.198448386980e-02 
       9.848811142304e-02      -6.610622717344e-02      -7.155870314178e+02      -7.829810968867e+02      -6.610036364450e-02       6.061442155724e-02       5.518107429650e-04      -5.282949866380e-02      -4.268798214297e-07      -7.645023995798e+02       4.987443352314e-02       4.987443352314e-02 
       1.018680442290e-01      -6.388104312765e-02      -7.432038559640e+02      -8.082847761633e+02      -6.387537593717e-02       1.168812266281e-01       5.603965347692e-04      -5.424239681928e-02      -4.693018685293e-07      -7.901754432575e+02       4.818527190947e-02       4.818527190947e-02 
       1.053443481952e-01      -6.209696431620e-02      -7.776122310796e+02      -8.385760380429e+02      -6.209145411042e-02       1.535227338608e-01       5.347307369946e-04      -5.137685576824e-02      -8.810822704450e-07      -8.211989824477e+02       4.682659941586e-02       4.682659941586e-02 
       1.089227091942e-01      -6.058571469581e-02      -8.170163634414e+02      -8.727398110780e+02      -6.058033725396e-02      -1.093671424066e-01       5.273704106602e-04      -5.131197190109e-02       4.398726982484e-07      -8.563171405051e+02       4.567351605651e-02       4.567351605651e-02 
       1.126087437839e-01      -5.915324212456e-02      -8.584861175937e+02      -9.088233110519e+02      -5.914799064827e-02       2.300700533011e-01       4.961060605513e-04      -4.735154918498e-02      -1.035488077704e-06      -8.933766453761e+02       4.458174134308e-02       4.458174134308e-02 
       1.164080232671e-01      -5.760796961277e-02      -8.982802385281e+02      -9.442383197812e+02      -5.760285448097e-02       2.544970497944e-01       5.102250904373e-04      -4.958042640303e-02      -1.255104928031e-06      -9.295543126443e+02       4.340858067704e-02       4.340858067704e-02 
       1.203260918038e-01      -5.579304760191e-02      -9.324411262546e+02      -9.761635019306e+02      -5.578809322965e-02      -1.461512320399e-01       4.880191047188e-04      -4.704200845048e-02       6.074361648396e-07      -9.617986005568e+02       4.203694555826e-02       4.203694555826e-02 
       1.243684801425e-01      -5.361661252866e-02      -9.576043128328e+02      -1.002110648935e+03      -5.361185151495e-02      -9.796923991195e-02       4.562759467319e-04      -4.398605789235e-02       3.217563157732e-07      -9.874452926355e+02       4.039792084938e-02       4.039792084938e-02 
       1.285407162560e-01      -5.107292647969e-02      -9.718831832269e+02      -1.020558869723e+03      -5.106839186985e-02       3.528268192303e-02       4.319673391573e-04      -4.164047266364e-02      -2.398175168770e-07      -1.004902533525e+03       3.848656294682e-02       3.848656294682e-02 
       1.328483339781e-01      -4.824814917738e-02      -9.756229885871e+02      -1.031514783069e+03      -4.824386621747e-02       8.153016545882e-02       4.091996335274e-04      -3.940580014217e-02      -4.368434525025e-07      -1.014249793964e+03       3.636631671672e-02       3.636631671672e-02 
