# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=16
# for k=1.13288e-05 to 1.03285 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.132881154049e-05      -9.469926397388e-05      -7.102672022004e-05      -7.102672068331e-05      -9.469921472488e-05      -5.469718694521e-05       1.625031499540e-06      -1.257692509554e-02       5.713623164195e-10      -7.112294698269e-05       6.023381998366e-01       5.996678141874e-01 
       1.426212873375e-05      -1.500853489634e-04      -1.125697192797e-04      -1.125697204434e-04      -1.500852252584e-04      -8.668623206984e-05       2.575471177577e-06      -1.993282902277e-02       9.055124466162e-10      -1.127222151057e-04       6.023378229870e-01       5.996675117211e-01 
       1.795495628920e-05      -2.378620392876e-04      -1.784108659990e-04      -1.784108689220e-04      -2.378617285661e-04      -1.373809604081e-04       4.081771400212e-06      -3.159077065903e-02       1.435050480466e-09      -1.786525221475e-04       6.023372257268e-01       5.996670323546e-01 
       2.260395074013e-05      -3.769678202188e-04      -2.827618761022e-04      -2.827618834445e-04      -3.769670397672e-04      -2.177153835224e-04       6.468984982421e-06      -5.006642223564e-02       2.274175003220e-09      -2.831447912586e-04       6.023362791372e-01       5.996662726331e-01 
       2.845668799369e-05      -5.974082531858e-04      -4.481466420728e-04      -4.481466605159e-04      -5.974062929611e-04      -3.450085611908e-04       1.025217590733e-05      -7.934593644785e-02       3.603756251274e-09      -4.487533106709e-04       6.023347789509e-01       5.996650685546e-01 
       3.582484765076e-05      -9.467140462465e-04      -7.102627275467e-04      -7.102627738737e-04      -9.467091231057e-04      -5.466835237941e-04       1.624741038288e-05      -1.257447849962e-01       5.710142001270e-09      -7.112237024635e-04       6.023324014124e-01       5.996631602577e-01 
       4.510081108120e-05      -1.500153761776e-03      -1.125685953242e-03      -1.125686069610e-03      -1.500141398276e-03      -8.661381169302e-04       2.574741474781e-05      -1.992668282346e-01       9.046381389520e-09      -1.127207664697e-03       6.023286335112e-01       5.996601359316e-01 
       5.677855716264e-05      -2.376863023953e-03      -1.784080428467e-03      -1.784080720769e-03      -2.376831979668e-03      -1.371990791950e-03       4.079938339345e-05      -3.157533145967e-01       1.432854723836e-08      -1.786488835665e-03       6.023226623943e-01       5.996553429918e-01 
       7.147996845706e-05      -3.765264959700e-03      -2.827547852067e-03      -2.827548586292e-03      -3.765187025451e-03      -2.172586894603e-03       6.464375894785e-05      -5.002760805646e-01       2.268662082923e-08      -2.831356526457e-03       6.023132003467e-01       5.996477474098e-01 
       8.998794872484e-05      -5.963001209284e-03      -4.481288317967e-03      -4.481290162239e-03      -5.962805628239e-03      -3.438617817627e-03       1.024060367413e-04      -7.924848279502e-01       3.589912977686e-08      -4.487303588012e-03       6.022982077914e-01       5.996357110504e-01 
       1.132881154049e-04      -9.439322316416e-03      -7.102179952092e-03      -7.102184584625e-03      -9.438831758622e-03      -5.438045015528e-03       1.621836085683e-04      -1.255001469664e+00       5.675387954898e-08      -7.111660631573e-03       6.022744557488e-01       5.996166392663e-01 
       1.426212873375e-04      -1.493172873971e-02      -1.125573611422e-02      -1.125574775034e-02      -1.493049937516e-02      -8.589127360941e-03       2.567450252329e-04      -1.986528147776e+00       8.959161430077e-08      -1.127062934472e-02       6.022368352676e-01       5.995864239531e-01 
       1.795495628920e-04      -2.359354525886e-02      -1.783798323521e-02      -1.783801246276e-02      -2.359046859585e-02      -1.353867611419e-02       4.061640018817e-04      -3.142124754219e+00       1.410978598358e-07      -1.786125504013e-02       6.021772710191e-01       5.995385645968e-01 
       2.260395074013e-04      -3.721391672723e-02      -2.826839572986e-02      -2.826846914182e-02      -3.720623356260e-02      -2.127167297233e-02       6.418480700117e-04      -4.964118152839e+00       2.213840594459e-07      -2.830444728677e-02       6.020830188766e-01       5.994627846123e-01 
       2.845668799369e-04      -5.853217401670e-02      -4.479510539933e-02      -4.479528978465e-02      -5.851305313412e-02      -3.324941709293e-02       1.012558458789e-03      -7.828022046605e+00       3.452720641826e-07      -4.485016632357e-02       6.019340168183e-01       5.993428617956e-01 
       3.582484765076e-04      -9.165224867155e-02      -7.097719727158e-02      -7.097766035850e-02      -9.160492254446e-02      -5.154149689788e-02       1.593042480228e-03      -1.230769801952e+01       5.332828228017e-07      -7.105929487227e-02       6.016988089778e-01       5.991532494260e-01 
       4.510081108120e-04      -1.424980920434e-01      -1.124455375276e-01      -1.124467004787e-01      -1.423819730232e-01      -7.882523403659e-02       2.495514592685e-03      -1.926019377655e+01       8.106800247414e-07      -1.125628647024e-01       6.013283826822e-01       5.988538653573e-01 
       5.677855716265e-04      -2.190650536962e-01      -1.780997841024e-01      -1.781027042294e-01      -2.187841023637e-01      -1.178942021658e-01       3.882493631907e-03      -2.991552320186e+01       1.200070680108e-06      -1.782543669872e-01       6.007471346280e-01       5.983821971884e-01 
       7.147996845706e-04      -3.307712634916e-01      -2.819838243163e-01      -2.819911550936e-01      -3.301066685433e-01      -1.697828405428e-01       5.974574300744e-03      -4.591473789124e+01       1.696585621235e-06      -2.821529616929e-01       5.998402993571e-01       5.976416748613e-01 
