# Matter power spectrum P(k) at redshift z=0
# for k=1.09058e-05 to 1.11988 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.090584866066e-05       3.507448172384e+01 
       1.372965001609e-05       4.381679703876e+01 
       1.728460530029e-05       5.473808786268e+01 
       2.176002884537e-05       6.838140641148e+01 
       2.739425327481e-05       8.542510147689e+01 
       3.448732158478e-05       1.067164824241e+02 
       4.341696552780e-05       1.333138163412e+02 
       5.465872120594e-05       1.665386794897e+02 
       6.881125310233e-05       2.080411325582e+02 
       8.662823514792e-05       2.598806995998e+02 
       1.090584866066e-04       3.246266646012e+02 
       1.372965001609e-04       4.054816774011e+02 
       1.728460530029e-04       5.064329015269e+02 
       2.176002884537e-04       6.324346049751e+02 
       2.739425327481e-04       7.896246296474e+02 
       3.448732158478e-04       9.855738002685e+02 
       4.341696552780e-04       1.229561344043e+03 
       5.465872120594e-04       1.532860802441e+03 
       6.881125310233e-04       1.909010195089e+03 
       8.662823514792e-04       2.374021212042e+03 
       1.090584866066e-03       2.946426052117e+03 
       1.372965001609e-03       3.646948331961e+03 
       1.728460530029e-03       4.497419732307e+03 
       2.176002884537e-03       5.519044390850e+03 
       2.739425327481e-03       6.728802050229e+03 
       3.448732158478e-03       8.134223041374e+03 
       4.341696552780e-03       9.726102492746e+03 
       5.465872120594e-03       1.146911652006e+04 
       6.881125310233e-03       1.329152075719e+04 
       8.662823514792e-03       1.507404141053e+04 
       1.090584866066e-02       1.664051406746e+04 
       1.372965001609e-02       1.775950013742e+04 
       1.728460530027e-02       1.816590336942e+04 
       2.176002869829e-02       1.761721346957e+04 
       2.739413650420e-02       1.602017909284e+04 
       3.447059620465e-02       1.362305047251e+04 
       4.284299639367e-02       1.121328379440e+04 
       4.997067189500e-02       9.803085018318e+03 
       5.512801119069e-02       9.099407126767e+03 
       5.936987641462e-02       8.653402439413e+03 
       6.315202700937e-02       8.312077723015e+03 
       6.667669342974e-02       8.011912606013e+03 
       7.005052199789e-02       7.721164376467e+03 
       7.333729118500e-02       7.423027280624e+03 
       7.657881225306e-02       7.109491682922e+03 
       7.980450631237e-02       6.778603817810e+03 
       8.303629540945e-02       6.432907196494e+03 
       8.629131553469e-02       6.078269274463e+03 
       8.958352191207e-02       5.722791546679e+03 
       9.292468926277e-02       5.375709179060e+03 
       9.632506188922e-02       5.046288501191e+03 
       9.979379108843e-02       4.742782729684e+03 
       1.033392380326e-01       4.471526102984e+03 
       1.069691885032e-01       4.236235972320e+03 
       1.106910080692e-01       4.037567029908e+03 
       1.145117559207e-01       3.872932981001e+03 
       1.184382693097e-01       3.736604625742e+03 
       1.224772266570e-01       3.620121871631e+03 
       1.266351949145e-01       3.513100415422e+03 
       1.309186651652e-01       3.404521729945e+03 
       1.353340793886e-01       3.284492841671e+03 
       1.398878506198e-01       3.146228607900e+03 
       1.445863782613e-01       2.987733444400e+03 
       1.494360599988e-01       2.812540934091e+03 
       1.544433015674e-01       2.629075943484e+03 
       1.561280249805e-01       2.568736262691e+03 
       1.596145254802e-01       2.448679240100e+03 
       1.649561797498e-01       2.282811326935e+03 
       1.704747475785e-01       2.140188123203e+03 
       1.761767589599e-01       2.024562796615e+03 
       1.820688051149e-01       1.933689831806e+03 
       1.881575566703e-01       1.859798788612e+03 
       1.944497864780e-01       1.791677568111e+03 
       2.009523979709e-01       1.718882150352e+03 
       2.076724599515e-01       1.632962473610e+03 
       2.146172487249e-01       1.533471016797e+03 
       2.217942985201e-01       1.427449003914e+03 
       2.292114612057e-01       1.325705378657e+03 
       2.368769764048e-01       1.237241549027e+03 
       2.447995532693e-01       1.165623363592e+03 
       2.529884653990e-01       1.108269517796e+03 
       2.614536607084e-01       1.057676145464e+03 
       2.702058884789e-01       1.005100074451e+03 
       2.792568464260e-01       9.459114243096e+02 
       2.886193513902e-01       8.821139539408e+02 
       2.983075383033e-01       8.201768633810e+02 
       3.083370934512e-01       7.664055993303e+02 
       3.187255298746e-01       7.220947194195e+02 
       3.294925151695e-01       6.829177537399e+02 
       3.406602651990e-01       6.434762780962e+02 
       3.522540216364e-01       6.015576744869e+02 
       3.643026373023e-01       5.596737070704e+02 
       3.768393016610e-01       5.217775142945e+02 
       3.899024506946e-01       4.888100681698e+02 
       4.035369223466e-01       4.582404436236e+02 
       4.177954434739e-01       4.273834335284e+02 
       4.327405709702e-01       3.968263022214e+02 
       4.484472653641e-01       3.685109999091e+02 
       4.650063613440e-01       3.426588977226e+02 
       4.825293363682e-01       3.178756884853e+02 
       5.011550013707e-01       2.934868212300e+02 
       5.210591119887e-01       2.703549758836e+02 
       5.424685494297e-01       2.486916151359e+02 
       5.656828948975e-01       2.275576479048e+02 
       5.911084362697e-01       2.071560478404e+02 
       6.193140313451e-01       1.875514119870e+02 
       6.511274350598e-01       1.683095918744e+02 
       6.878111752127e-01       1.494527802758e+02 
       7.314059720541e-01       1.306523170709e+02 
       7.854547079664e-01       1.116559411281e+02 
       8.566521097216e-01       9.205319890717e+01 
       9.587450014755e-01       7.145437012415e+01 
       1.119877983633e+00       5.013437381759e+01 
