# Matter power spectrum P(k) at redshift z=0.0851064
# for k=9.79861e-06 to 1.23612 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.798614485329e-06       4.594442143692e+01 
       1.233572477595e-05       5.739607252711e+01 
       1.552975739335e-05       7.170198964050e+01 
       1.955080622148e-05       8.957352630327e+01 
       2.461300677329e-05       1.118992662627e+02 
       3.098593968756e-05       1.397891240878e+02 
       3.900898688099e-05       1.746293652176e+02 
       4.910940487282e-05       2.181511962523e+02 
       6.182507775248e-05       2.725161682106e+02 
       7.783316146875e-05       3.404223091853e+02 
       9.798614485329e-05       4.252356172330e+02 
       1.233572477595e-04       5.311521951077e+02 
       1.552975739335e-04       6.633966726685e+02 
       1.955080622148e-04       8.284622183927e+02 
       2.461300677329e-04       1.034395682355e+03 
       3.098593968756e-04       1.291127270290e+03 
       3.900898688099e-04       1.610836768523e+03 
       4.910940487282e-04       2.008337994501e+03 
       6.182507775248e-04       2.501451401741e+03 
       7.783316146875e-04       3.111316839601e+03 
       9.798614485329e-04       3.862540039805e+03 
       1.233572477596e-03       4.782721437139e+03 
       1.552975739335e-03       5.901674559564e+03 
       1.955080622148e-03       7.249178476780e+03 
       2.461300677329e-03       8.851199536895e+03 
       3.098593968756e-03       1.072414942124e+04 
       3.900898688099e-03       1.286585529749e+04 
       4.910940487282e-03       1.524332581296e+04 
       6.182507775248e-03       1.777694642404e+04 
       7.783316146875e-03       2.032032338428e+04 
       9.798614485329e-03       2.263790677412e+04 
       1.233572477596e-02       2.438708436468e+04 
       1.552975739325e-02       2.512853759015e+04 
       1.955080578388e-02       2.441446316223e+04 
       2.461275129548e-02       2.203150653680e+04 
       3.095745048322e-02       1.839644841793e+04 
       3.823149688140e-02       1.492607775960e+04 
       4.404440919446e-02       1.307610003725e+04 
       4.832903016282e-02       1.216363622564e+04 
       5.191409474358e-02       1.159896061733e+04 
       5.513984339251e-02       1.117806684524e+04 
       5.816200403022e-02       1.081097007953e+04 
       6.106467992496e-02       1.045023128556e+04 
       6.389903408725e-02       1.006944227242e+04 
       6.669904231705e-02       9.655282629790e+03 
       6.948885819482e-02       9.203986485902e+03 
       7.228663191788e-02       8.719300801370e+03 
       7.510665355788e-02       8.210834407596e+03 
       7.796063309997e-02       7.692370296950e+03 
       8.085850408115e-02       7.180031608403e+03 
       8.380894912970e-02       6.690364348521e+03 
       8.681975539225e-02       6.238488929485e+03 
       8.989806168677e-02       5.836499290386e+03 
       9.305053433300e-02       5.492249556857e+03 
       9.628349456672e-02       5.208584797532e+03 
       9.960301220345e-02       4.982985351797e+03 
       1.030149752196e-01       4.807574694452e+03 
       1.065251418017e-01       4.669522245594e+03 
       1.101391794260e-01       4.552023331670e+03 
       1.138626942343e-01       4.436125838715e+03 
       1.177012531226e-01       4.303539801940e+03 
       1.216604003896e-01       4.140143002963e+03 
       1.257456704150e-01       3.939338225320e+03 
       1.299625975891e-01       3.704093963165e+03 
       1.343167245482e-01       3.446702712921e+03 
       1.359249694169e-01       3.351778682075e+03 
       1.388136096633e-01       3.186000415645e+03 
       1.434588346653e-01       2.942679686271e+03 
       1.482580132440e-01       2.734023163787e+03 
       1.532168014327e-01       2.569572635802e+03 
       1.583409105760e-01       2.448816356112e+03 
       1.636361236622e-01       2.361275130989e+03 
       1.691083157985e-01       2.290429372092e+03 
       1.747634796028e-01       2.213676222700e+03 
       1.806077562882e-01       2.114367768987e+03 
       1.866474732325e-01       1.987874639524e+03 
       1.928891888564e-01       1.843245199309e+03 
       1.993397456913e-01       1.697995786594e+03 
       2.060063326114e-01       1.570061107334e+03 
       2.128965573475e-01       1.470482656281e+03 
       2.200185306073e-01       1.398516380286e+03 
       2.273809634139e-01       1.342035516797e+03 
       2.349932796758e-01       1.284363444860e+03 
       2.428657465308e-01       1.213499776527e+03 
       2.510096257204e-01       1.129060037412e+03 
       2.594373501892e-01       1.042450344949e+03 
       2.681627313499e-01       9.673968858910e+02 
       2.772012040993e-01       9.094061243748e+02 
       2.865701188719e-01       8.632464848260e+02 
       2.962890929676e-01       8.176340597820e+02 
       3.063804374071e-01       7.653555832969e+02 
       3.168696810776e-01       7.091569797063e+02 
       3.277862216220e-01       6.575048045014e+02 
       3.391641433868e-01       6.152103199261e+02 
       3.510432583498e-01       5.783938348885e+02 
       3.634704487670e-01       5.406112079369e+02 
       3.765014242481e-01       5.007607005226e+02 
       3.902030576144e-01       4.632678431172e+02 
       4.046565441736e-01       4.306888508924e+02 
       4.199617569738e-01       4.001948255841e+02 
       4.362433801399e-01       3.689575095974e+02 
       4.536597563204e-01       3.389985170865e+02 
       4.724160030419e-01       3.118183256434e+02 
       4.927840775192e-01       2.851101947457e+02 
       5.151346062271e-01       2.589446879955e+02 
       5.399895638190e-01       2.342006836359e+02 
       5.681139122589e-01       2.096770747757e+02 
       6.006846616483e-01       1.857128092035e+02 
       6.396249894220e-01       1.617260897038e+02 
       6.883179763422e-01       1.374705948519e+02 
       7.532511194423e-01       1.123682266273e+02 
       8.478779062055e-01       8.597972095252e+01 
       9.990346812353e-01       5.901578460760e+01 
       1.236124792447e+00       3.590564886317e+01 
