# Matter power spectrum P(k) at redshift z=2
# for k=1.00008e-05 to 1.04153 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.000076852127e-05       9.418495328357e+00 
       1.259022162890e-05       1.176605767743e+01 
       1.585014994874e-05       1.469873957693e+01 
       1.995415655122e-05       1.836236875173e+01 
       2.512079475325e-05       2.293910664569e+01 
       3.162520687933e-05       2.865649084706e+01 
       3.981377659364e-05       3.579871779910e+01 
       5.012257509323e-05       4.472071112376e+01 
       6.310058348942e-05       5.586564340438e+01 
       7.943892805387e-05       6.978672109905e+01 
       1.000076852127e-04       8.717419371037e+01 
       1.259022162890e-04       1.088886908228e+02 
       1.585014994874e-04       1.360020777283e+02 
       1.995415655122e-04       1.698469579361e+02 
       2.512079475325e-04       2.120755616613e+02 
       3.162520687933e-04       2.647277361881e+02 
       3.981377659364e-04       3.303056377367e+02 
       5.012257509323e-04       4.118490108360e+02 
       6.310058348942e-04       5.129995412041e+02 
       7.943892805387e-04       6.380368357286e+02 
       1.000076852127e-03       7.918638221254e+02 
       1.259022162890e-03       9.799087453130e+02 
       1.585014994874e-03       1.207846536635e+03 
       1.995415655122e-03       1.480839430944e+03 
       2.512079475325e-03       1.803093524717e+03 
       3.162520687933e-03       2.175638337608e+03 
       3.981377659364e-03       2.594540804903e+03 
       5.012257509323e-03       3.048091056990e+03 
       6.310058348942e-03       3.513377670820e+03 
       7.943892805387e-03       3.952463481035e+03 
       1.000076852127e-02       4.310841281705e+03 
       1.259022162890e-02       4.521739199328e+03 
       1.585014994874e-02       4.517108616574e+03 
       1.995415653194e-02       4.245794224124e+03 
       2.512076974459e-02       3.697842664973e+03 
       3.161986238830e-02       2.953959411843e+03 
       3.955393929689e-02       2.231738500848e+03 
       4.706132538594e-02       1.804535658256e+03 
       5.243359655180e-02       1.620597836720e+03 
       5.672260990690e-02       1.520914917191e+03 
       6.048707436059e-02       1.453088483357e+03 
       6.396385500030e-02       1.397544152262e+03 
       6.727308241680e-02       1.345068757546e+03 
       7.048462886280e-02       1.290891899829e+03 
       7.364336045236e-02       1.232691697433e+03 
       7.678033699262e-02       1.169766177499e+03 
       7.991839354538e-02       1.102593511631e+03 
       8.307517865298e-02       1.032518590208e+03 
       8.626492550713e-02       9.614694770511e+02 
       8.949954240329e-02       8.916751245923e+02 
       9.278931450787e-02       8.253875720838e+02 
       9.614337222856e-02       7.646274986630e+02 
       9.957001336206e-02       7.109756179295e+02 
       1.030769302356e-01       6.654258897589e+02 
       1.066713731293e-01       6.283030642722e+02 
       1.103602697505e-01       5.992358007297e+02 
       1.141503136413e-01       5.771719596671e+02 
       1.180480301484e-01       5.604346909473e+02 
       1.220598258945e-01       5.468383157142e+02 
       1.261920259573e-01       5.339000789484e+02 
       1.304509018201e-01       5.191742633140e+02 
       1.348426924063e-01       5.006868466711e+02 
       1.377031120903e-01       4.864629231555e+02 
       1.393736200054e-01       4.773759941725e+02 
       1.440499025654e-01       4.493893349879e+02 
       1.488777636052e-01       4.181007778651e+02 
       1.538634408552e-01       3.857968931257e+02 
       1.590131946463e-01       3.551056228389e+02 
       1.643333170034e-01       3.283354798267e+02 
       1.698301423701e-01       3.069161435590e+02 
       1.755100608633e-01       2.910750187996e+02 
       1.813795349442e-01       2.797971181526e+02 
       1.874451203821e-01       2.712098769830e+02 
       1.937134923790e-01       2.626370664974e+02 
       2.001914777286e-01       2.518402507465e+02 
       2.068860938873e-01       2.378339532308e+02 
       2.138045958667e-01       2.212320948395e+02 
       2.209545319073e-01       2.038328580485e+02 
       2.283438089769e-01       1.877987353744e+02 
       2.359807692765e-01       1.747836104511e+02 
       2.438742791349e-01       1.651934893258e+02 
       2.520338319552e-01       1.580045995310e+02 
       2.604696672717e-01       1.513828094669e+02 
       2.691929085052e-01       1.436828388566e+02 
       2.782157227132e-01       1.343523624677e+02 
       2.875515065748e-01       1.242754599486e+02 
       2.972151040915e-01       1.149823985330e+02 
       3.072230631316e-01       1.074400265492e+02 
       3.175939401361e-01       1.015263877001e+02 
       3.283486652317e-01       9.619761562757e+01 
       3.395109839636e-01       9.042583609507e+01 
       3.511079972764e-01       8.408361086791e+01 
       3.631708288833e-01       7.788215162500e+01 
       3.757354597075e-01       7.254806854842e+01 
       3.888437841374e-01       6.801266182062e+01 
       4.025449646676e-01       6.369106426607e+01 
       4.168971937685e-01       5.919573592572e+01 
       4.319700204337e-01       5.475154279831e+01 
       4.478474737089e-01       5.074936049245e+01 
       4.646323335163e-01       4.714695699174e+01 
       4.824520901138e-01       4.359081446884e+01 
       5.014674519479e-01       4.007141390958e+01 
       5.218848101273e-01       3.681698550132e+01 
       5.439750480977e-01       3.373495796270e+01 
       5.681029123262e-01       3.069916156448e+01 
       5.947747314192e-01       2.779754473121e+01 
       6.247196404377e-01       2.498445558421e+01 
       6.590356313245e-01       2.221455539796e+01 
       6.994696842809e-01       1.948125629351e+01 
       7.489966438200e-01       1.673185803836e+01 
       8.131141292958e-01       1.391648403896e+01 
       9.029050698860e-01       1.097712819188e+01 
       1.041525380548e+00       7.911125518556e+00 
