# Matter power spectrum P(k) at redshift z=2.64286
# for k=1.15005e-05 to 1.06552 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.150054831480e-05       4.688849590973e+00 
       1.447833252307e-05       5.857545940962e+00 
       1.822714073369e-05       7.317534108282e+00 
       2.294661065400e-05       9.141411369825e+00 
       2.888807126686e-05       1.141986241832e+01 
       3.636792701558e-05       1.426616025003e+01 
       4.578450749418e-05       1.782178162896e+01 
       5.763927995091e-05       2.226340781997e+01 
       7.256355424772e-05       2.781164180938e+01 
       9.135210241256e-05       3.474184210297e+01 
       1.150054831480e-04       4.339754602335e+01 
       1.447833252307e-04       5.420702070911e+01 
       1.822714073370e-04       6.770351191670e+01 
       2.294661065400e-04       8.454970658659e+01 
       2.888807126686e-04       1.055666836325e+02 
       3.636792701558e-04       1.317670182815e+02 
       4.578450749418e-04       1.643904436142e+02 
       5.763927995091e-04       2.049381957898e+02 
       7.256355424772e-04       2.551986613921e+02 
       9.135210241256e-04       3.172527297569e+02 
       1.150054831480e-03       3.934441398384e+02 
       1.447833252307e-03       4.862982980580e+02 
       1.822714073370e-03       5.983589093255e+02 
       2.294661065400e-03       7.318523356462e+02 
       2.888807126686e-03       8.880978562193e+02 
       3.636792701558e-03       1.066746758090e+03 
       4.578450749418e-03       1.264724861867e+03 
       5.763927995091e-03       1.475004750956e+03 
       7.256355424772e-03       1.685459216530e+03 
       9.135210241256e-03       1.878249584053e+03 
       1.150054831480e-02       2.029911288378e+03 
       1.447833252307e-02       2.113354203782e+03 
       1.822714073369e-02       2.101191985700e+03 
       2.294661065056e-02       1.974479921345e+03 
       2.888806420243e-02       1.730673180259e+03 
       3.636572445313e-02       1.407762842958e+03 
       4.563758822379e-02       1.074617019426e+03 
       5.522388929207e-02       8.479238306147e+02 
       6.221126721073e-02       7.477530731272e+02 
       6.762302434804e-02       6.940700373227e+02 
       7.229533442094e-02       6.566817495070e+02 
       7.657118870531e-02       6.256436855097e+02 
       8.061805394045e-02       5.968458568713e+02 
       8.453073129641e-02       5.683451972613e+02 
       8.836889264301e-02       5.392677636042e+02 
       9.217321224105e-02       5.093900506183e+02 
       9.597321889443e-02       4.789231633365e+02 
       9.979149379358e-02       4.483729519261e+02 
       1.036460833053e-01       4.184194928387e+02 
       1.075519676648e-01       3.897988751682e+02 
       1.115219974278e-01       3.631970777413e+02 
       1.155675137086e-01       3.391681873256e+02 
       1.196987720911e-01       3.180784449023e+02 
       1.239252399715e-01       3.000729506194e+02 
       1.282558095918e-01       2.850620050456e+02 
       1.326989532747e-01       2.727248257615e+02 
       1.372628380165e-01       2.625302446437e+02 
       1.419554108603e-01       2.537790660607e+02 
       1.467844628644e-01       2.456728121868e+02 
       1.517576771624e-01       2.374120835312e+02 
       1.568826650934e-01       2.283199057182e+02 
       1.621669933790e-01       2.179706411774e+02 
       1.676182046557e-01       2.062895314139e+02 
       1.732438332264e-01       1.935822353128e+02 
       1.742767514814e-01       1.912274259340e+02 
       1.790514176025e-01       1.804690008414e+02 
       1.850485112113e-01       1.677322600017e+02 
       1.912426925264e-01       1.561204119507e+02 
       1.976415757932e-01       1.461637381009e+02 
       2.042528234794e-01       1.380476664618e+02 
       2.110841615458e-01       1.315691404372e+02 
       2.181433986150e-01       1.261882198777e+02 
       2.254384501006e-01       1.211768961919e+02 
       2.329773683529e-01       1.158519507521e+02 
       2.407683798746e-01       1.097922472308e+02 
       2.488199306693e-01       1.029937361607e+02 
       2.571407408140e-01       9.588680450640e+01 
       2.657398693986e-01       8.910853329777e+01 
       2.746267910731e-01       8.317330384347e+01 
       2.838114855892e-01       7.824422149296e+01 
       2.933045419466e-01       7.413787898823e+01 
       3.031172790738e-01       7.045351836727e+01 
       3.132618854144e-01       6.674012225114e+01 
       3.237515803915e-01       6.274336840860e+01 
       3.346008015300e-01       5.856968132364e+01 
       3.458254220853e-01       5.454697701835e+01 
       3.574430054398e-01       5.096308345889e+01 
       3.694731044042e-01       4.788598566083e+01 
       3.819376160398e-01       4.511468378456e+01 
       3.948612059442e-01       4.239272850601e+01 
       4.082718204190e-01       3.963213861562e+01 
       4.222013110522e-01       3.691916751536e+01 
       4.366862046844e-01       3.442046163330e+01 
       4.517686635475e-01       3.217427621258e+01 
       4.674976971652e-01       3.008142752837e+01 
       4.839307118882e-01       2.803492068864e+01 
       5.011355196579e-01       2.605097247612e+01 
       5.191929811746e-01       2.419079415903e+01 
       5.382005407185e-01       2.245989127133e+01 
       5.582770385618e-01       2.081332273666e+01 
       5.795693939218e-01       1.922992580836e+01 
       6.022620940861e-01       1.771991143615e+01 
       6.265910110303e-01       1.629208220877e+01 
       6.528641045653e-01       1.492020731206e+01 
       6.814934860295e-01       1.359962418486e+01 
       7.130470175074e-01       1.233018864476e+01 
       7.483351601283e-01       1.109700756255e+01 
       7.885650825554e-01       9.892626896366e+00 
       8.356316899911e-01       8.703509214151e+00 
       8.927084919247e-01       7.513792401321e+00 
       9.655462539802e-01       6.301302682702e+00 
       1.065523362793e+00       5.040931621064e+00 
