# Matter power spectrum P(k) at redshift z=50
# for k=8.82112e-06 to 1.11799 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.821122340665e-06       4.869637698184e-02 
       1.110513507521e-05       6.083399231531e-02 
       1.398053674759e-05       7.599688520213e-02 
       1.760045298206e-05       9.493906696744e-02 
       2.215765751820e-05       1.186024438240e-01 
       2.789483811550e-05       1.481636101828e-01 
       3.511752056148e-05       1.850922505252e-01 
       4.421033903406e-05       2.312240510890e-01 
       5.565751927401e-05       2.888515245137e-01 
       7.006866537147e-05       3.608373313199e-01 
       8.821122340665e-05       4.507549658855e-01 
       1.110513507521e-04       5.630634916668e-01 
       1.398053674759e-04       7.033230399532e-01 
       1.760045298206e-04       8.784592557550e-01 
       2.215765751820e-04       1.097083731041e+00 
       2.789483811550e-04       1.369875123634e+00 
       3.511752056148e-04       1.710017133095e+00 
       4.421033903406e-04       2.133671870602e+00 
       5.565751927401e-04       2.660428015708e+00 
       7.006866537147e-04       3.313587740487e+00 
       8.821122340665e-04       4.120016069906e+00 
       1.110513507521e-03       5.108859057213e+00 
       1.398053674759e-03       6.309003516026e+00 
       1.760045298206e-03       7.742872394464e+00 
       2.215765751820e-03       9.416474206338e+00 
       2.789483811550e-03       1.130631856859e+01 
       3.511752056148e-03       1.334884129455e+01 
       4.421033903406e-03       1.544202657407e+01 
       5.565751927401e-03       1.745208868675e+01 
       7.006866537147e-03       1.917521553146e+01 
       8.821122340665e-03       2.029117440974e+01 
       1.110513507521e-02       2.057013088052e+01 
       1.398053674759e-02       1.978508283610e+01 
       1.760045297361e-02       1.778442716501e+01 
       2.215764447904e-02       1.465662559670e+01 
       2.789162529108e-02       1.093411764220e+01 
       3.494136528692e-02       7.666761845837e+00 
       4.185216643250e-02       5.853195500581e+00 
       4.681425503082e-02       5.174803618988e+00 
       5.073155284602e-02       4.875099479306e+00 
       5.414917386067e-02       4.710557900548e+00 
       5.729499647892e-02       4.593058019055e+00 
       6.028296529383e-02       4.480171299465e+00 
       6.317868863745e-02       4.348588675541e+00 
       6.602398158188e-02       4.185998543153e+00 
       6.884762376480e-02       3.987870317466e+00 
       7.167067360833e-02       3.755817936119e+00 
       7.450934154581e-02       3.496487756259e+00 
       7.737665612419e-02       3.220159966813e+00 
       8.028348539729e-02       2.939262951113e+00 
       8.323919195638e-02       2.666864094751e+00 
       8.625206884953e-02       2.414969836149e+00 
       8.932963869566e-02       2.193370838103e+00 
       9.247886417316e-02       2.008787218998e+00 
       9.570629922197e-02       1.864449806219e+00 
       9.901819944894e-02       1.760151501134e+00 
       1.024206037510e-01       1.692402741049e+00 
       1.059193951868e-01       1.654556748112e+00 
       1.095203466115e-01       1.636985215525e+00 
       1.132291549683e-01       1.627563086486e+00 
       1.170514670692e-01       1.612862813611e+00 
       1.209928989914e-01       1.580291254033e+00 
       1.250590507507e-01       1.520897105021e+00 
       1.268874508311e-01       1.485334117159e+00 
       1.292555175989e-01       1.431972506956e+00 
       1.335878990875e-01       1.318291977943e+00 
       1.380618069060e-01       1.191169373745e+00 
       1.426828724145e-01       1.065406835987e+00 
       1.474567547392e-01       9.552052758268e-01 
       1.523891502639e-01       8.705761251408e-01 
       1.574858043284e-01       8.153381027548e-01 
       1.627525259330e-01       7.867174295510e-01 
       1.681952062378e-01       7.766716845130e-01 
       1.738198416386e-01       7.711429731491e-01 
       1.796325622043e-01       7.555995596221e-01 
       1.856396662655e-01       7.203842949827e-01 
       1.918476619697e-01       6.651199526202e-01 
       1.982633166592e-01       5.986242005834e-01 
       2.048937150069e-01       5.344273183993e-01 
       2.117463269571e-01       4.844671925058e-01 
       2.188290866993e-01       4.538919597937e-01 
       2.261504841441e-01       4.392972051158e-01 
       2.337196707195e-01       4.307349563907e-01 
       2.415465817688e-01       4.164979076110e-01 
       2.496420784543e-01       3.898526054329e-01 
       2.580181128985e-01       3.539234015369e-01 
       2.666879213859e-01       3.186954754771e-01 
       2.756662518943e-01       2.927655722021e-01 
       2.849696341450e-01       2.777643898724e-01 
       2.946167029341e-01       2.678356660634e-01 
       3.046285889757e-01       2.547741468287e-01 
       3.150293962376e-01       2.353021754615e-01 
       3.258467913101e-01       2.136324122864e-01 
       3.371127395621e-01       1.963505484175e-01 
       3.488644359646e-01       1.849444898769e-01 
       3.611454974760e-01       1.751692371790e-01 
       3.740075119303e-01       1.626605230033e-01 
       3.875120805571e-01       1.484258171187e-01 
       4.017335560873e-01       1.364670881283e-01 
       4.167627803891e-01       1.274620625282e-01 
       4.327122902787e-01       1.181560699115e-01 
       4.497237339474e-01       1.076110660810e-01 
       4.679787106544e-01       9.844102120002e-02 
       4.877150839600e-01       9.048342671627e-02 
       5.092523739956e-01       8.194063275529e-02 
       5.330328609825e-01       7.392979688471e-02 
       5.596912463705e-01       6.644770018736e-02 
       5.901792726093e-01       5.883361827055e-02 
       6.260033211985e-01       5.154677272691e-02 
       6.697120769960e-01       4.417982887471e-02 
       7.259801773402e-01       3.670148628815e-02 
       8.041660587152e-01       2.896197278006e-02 
       9.238776877711e-01       2.092942497645e-02 
       1.117988678478e+00       1.331461967111e-02 
