#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407868546331e-06       7.010080183280e-01      -1.231903055995e+00       2.152012302725e-03       2.353857636988e-09       5.884644092469e-09       3.620667657737e-16       1.176928818494e-09      -9.239272919962e-01       2.152012302725e-03       6.148410520782e-01       6.922759479580e-01      -1.231903055995e+00       2.151540432335e-03       2.013695653858e-04      -9.239272919962e-01       2.152967083648e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.815987134601e-09       2.152967083648e-03 
       2.112308205986e-06       1.051008018321e+00      -1.234737656573e+00       3.224466481304e-03       7.922293000761e-09       1.980573250190e-08       2.743151097735e-15       3.961146500380e-09      -9.260532424301e-01       3.224466481425e-03       6.146425849146e-01       6.918809563358e-01      -1.234737209491e+00       3.222875050855e-03       4.521422173175e-04      -9.260539200711e-01       3.227680159029e-03       1.949790647314e-12       2.038721082520e-12       1.423293804885e-11       9.183621740440e-09       3.226666270294e-03 
       3.169596721104e-06       1.575380716120e+00      -1.239995692585e+00       4.824774564791e-03       2.649797731961e-08       6.624494329902e-08       2.065879561337e-14       1.324898865980e-08      -9.299967694392e-01       4.824774565976e-03       6.143250650639e-01       6.912700384109e-01      -1.239992987677e+00       4.819411549611e-03       1.014162056731e-03      -9.300008610993e-01       4.835575535122e-03       2.901915831527e-11       3.034272997576e-11       1.139396485644e-10       4.641436996946e-08       4.831101239756e-03 
       4.756938460997e-06       2.360534708864e+00      -1.250902895900e+00       7.201846706643e-03       8.933227741999e-08       2.233306935500e-07       1.568728292735e-13       4.466613870999e-08      -9.381771719286e-01       7.201846716213e-03       6.136776978573e-01       6.901176035591e-01      -1.250888807847e+00       7.183798329416e-03       2.269247294778e-03      -9.381984202561e-01       7.238066276708e-03       3.382893026507e-10       3.537188074767e-10       8.622773379025e-10       2.342682989285e-07       7.222595230560e-03 
       7.141100295951e-06       3.535125589563e+00      -1.274186468675e+00       1.069761089969e-02       3.003606132473e-07       7.509015331182e-07       1.188659607468e-12       1.501803066236e-07      -9.556398515493e-01       1.069761097319e-02       6.122799344770e-01       6.878035421036e-01      -1.274115175878e+00       1.063705664058e-02       5.052436237876e-03      -9.557469733857e-01       1.081862142664e-02       3.820813804451e-09       3.995084763866e-09       6.479190326938e-09       1.179837855016e-06       1.076676437002e-02 
       1.072436090053e-05       5.290017018087e+00      -1.324220695386e+00       1.572735124009e-02       9.913460539925e-07       2.478365134981e-06       8.848148046016e-12       4.956730269963e-07      -9.931655220270e-01       1.572735179433e-02       6.092328037354e-01       6.830369346773e-01      -1.323863780752e+00       1.552554270387e-02       1.113481703610e-02      -9.936996875728e-01       1.612917139198e-02       4.272552508029e-08       4.467439945696e-08       4.833448273602e-08       5.918677976027e-06       1.595694548544e-02 
       1.611483098947e-05       7.906845102083e+00      -1.431017580165e+00       2.261266842382e-02       3.233477974183e-06       8.083694935457e-06       6.516369077996e-11       1.616738987091e-06      -1.073263190563e+00       2.261267254473e-02       6.026155126508e-01       6.731213173907e-01      -1.429253274114e+00       2.194991776089e-02       2.401559564731e-02      -1.075898412156e+00       2.393290737203e-02       4.718908291037e-07       4.934223564066e-07       3.560566237084e-07       2.947648298885e-05       2.336731096670e-02 
       2.423499850875e-05       1.179791978309e+01      -1.653169291780e+00       3.093505668400e-02       9.898662958538e-06       2.474665739634e-05       4.511768303974e-10       4.949331479269e-06      -1.239877028270e+00       3.093508668907e-02       5.884342507525e-01       6.525938236514e-01      -1.644658329987e+00       2.882790405457e-02       4.941974928790e-02      -1.252663133926e+00       3.519232165430e-02       5.101681186599e-06       5.334828040907e-06       2.562532445774e-06       1.448667464875e-04       3.337120573573e-02 
       3.485482532530e-05       1.679791978309e+01      -2.024378341893e+00       3.714732355426e-02       2.464979145490e-05       6.162447863725e-05       2.323931526882e-09       1.232489572745e-05      -1.518284239158e+00       3.714749288741e-02       5.632976632635e-01       6.173080181174e-01      -1.991350142334e+00       3.159595007619e-02       8.603487415589e-02      -1.569066642553e+00       4.885584419555e-02       4.093435560559e-05       4.281665349865e-05       1.426283244428e-05       5.848407104068e-04       4.386320824157e-02 
       4.568709068977e-05       2.179791978309e+01      -2.449541727686e+00       3.727350291765e-02       4.263708109039e-05       1.065927027260e-04       6.906511345352e-09       2.131854054520e-05      -1.837158513419e+00       3.727409329350e-02       5.314860080304e-01       5.739311610400e-01      -2.363366422901e+00       2.666169935968e-02       1.161479118282e-01      -1.975303160190e+00       6.137720260730e-02       1.859470968246e-04       1.946272632825e-04       4.910411213166e-05       1.623618890586e-03       5.114590707222e-02 
       5.673922645356e-05       2.679791978309e+01      -2.877061330360e+00       3.083346553294e-02       5.472984223830e-05       1.368246055958e-04       1.367336082788e-08       2.736492111915e-05      -2.157803267457e+00       3.083500825951e-02       4.943199897489e-01       5.247212271150e-01      -2.700810703861e+00       1.440243765883e-02       1.282922716844e-01      -2.458345045104e+00       7.254797037870e-02       6.034735457274e-04       6.324932171338e-04       1.269486653570e-04       3.638362679125e-03       5.494520002653e-02 
       6.802332903644e-05       3.179791978309e+01      -3.254295624750e+00       1.804957039497e-02       4.632377965634e-05       1.158094491408e-04       1.663428005370e-08       2.316188982817e-05      -2.440740730075e+00       1.805288437239e-02       4.532113887792e-01       4.719842598076e-01      -2.950554487547e+00      -3.508430556809e-03       1.138701162839e-01      -3.004112066730e+00       8.221371239401e-02       1.565203583773e-03       1.644393525281e-03       2.706000710604e-04       7.130291304226e-03       5.532814698363e-02 
       7.955742462637e-05       3.679791978309e+01      -3.532664707989e+00      -1.995846721428e-04       8.061167817068e-07       2.015291954267e-06       3.959530126180e-10       4.030583908534e-07      -2.649540734756e+00      -1.934270379189e-04       4.096112404630e-01       4.179390238875e-01      -3.074427423952e+00      -2.443330258036e-02       6.915828812698e-02      -3.598153240461e+00       9.027601306462e-02       3.454716320911e-03       3.643695903980e-03       5.011709772156e-04       1.280659974694e-02       5.266814101369e-02 
       9.136668842626e-05       4.179791978309e+01      -3.672176251750e+00      -2.248250349437e-02      -9.805446840397e-05      -2.451361710099e-04      -6.352247582729e-08      -4.902723420199e-05      -2.754214789320e+00      -2.247230203371e-02       3.649574130997e-01       3.646002755070e-01      -3.054523037930e+00      -4.526705051737e-02      -3.687262173879e-03      -4.226278391471e+00       9.669268750840e-02       6.746461146185e-03       7.158361150014e-03       8.331010030154e-04       2.171423026313e-02       4.757824241635e-02 
       1.034844630439e-04       4.679791978309e+01      -3.645003763390e+00      -4.696264099529e-02      -2.718427778965e-04      -6.796069447412e-04      -2.259188029854e-07      -1.359213889482e-04      -2.733898902807e+00      -4.694728878492e-02       3.206223452698e-01       3.136876557382e-01      -2.894809054670e+00      -6.300039095466e-02      -9.683522606607e-02      -4.875109455089e+00       1.014762223827e-01       1.196128725666e-02       1.280432105512e-02       1.269895313141e-03       3.542075378789e-02       4.082129009115e-02 
       1.159528055135e-04       5.179791978309e+01      -3.437853564816e+00      -7.157546061343e-02      -5.278173845646e-04      -1.319543461412e-03      -5.507199143529e-07      -2.639086922823e-04      -2.578627500868e+00      -7.155424691900e-02       2.778620992906e-01       2.665644010218e-01      -2.618941282074e+00      -7.524200558717e-02      -1.981446633916e-01      -5.532530251365e+00       1.046905211803e-01       1.960344840474e-02       2.125145206869e-02       1.800949930276e-03       5.622799681575e-02       3.320839702512e-02 
       1.288221046387e-04       5.679791978309e+01      -3.052975377930e+00      -9.421815454813e-02      -8.378902363289e-04      -2.094725590822e-03      -1.079089372930e-06      -4.189451181644e-04      -2.290089701229e+00      -9.419112156608e-02       2.377685121308e-01       2.242071790459e-01      -2.264884016321e+00      -8.060309213802e-02      -2.934062290836e-01      -6.188022625772e+00       1.064460857874e-01       3.008304390082e-02       3.318971236164e-02       2.398654283553e-03       8.738597882772e-02       2.549954003382e-02 
       1.421490285335e-04       6.179791978309e+01      -2.507792674030e+00      -1.129355915170e-01      -1.231944366656e-03      -3.079860916639e-03      -1.932244606598e-06      -6.159721833279e-04      -1.881350242829e+00      -1.129039011992e-01       2.012270158108e-01       1.872057093026e-01      -1.877500654810e+00      -7.887828534989e-02      -3.689951984728e-01      -6.832885676777e+00       1.068938527383e-01       4.362058885151e-02       4.929454278470e-02       3.013723561786e-03       1.332275120513e-01       1.832049414704e-02 
       1.559917141982e-04       6.679791978309e+01      -1.833243569374e+00      -1.260872266246e-01      -1.672051344987e-03      -4.180128362467e-03      -3.171912993531e-06      -8.360256724933e-04      -1.375603548645e+00      -1.260533767816e-01       1.688838632031e-01       1.557886839222e-01      -1.500590679522e+00      -7.099911328643e-02      -4.143947565344e-01      -7.460342517534e+00       1.062179893698e-01       6.011883802925e-02       7.017308843040e-02       3.566507486689e-03       1.990314644991e-01       1.210852167246e-02 
       1.704008965224e-04       7.179791978309e+01      -1.071026317380e+00      -1.324807001290e-01      -2.184612317131e-03      -5.461530792828e-03      -5.140427809661e-06      -1.092306158566e-03      -8.041086801986e-01      -1.324479754125e-01       1.411289198803e-01       1.298711066772e-01      -1.169861892133e+00      -5.878140419643e-02      -4.240841836692e-01      -8.065544909434e+00       1.046280066263e-01       7.898189519731e-02       9.624881287379e-02       3.935409630901e-03       2.902147709557e-01       7.094562248355e-03 
       1.854061890052e-04       7.679791978309e+01      -2.700284571057e-01      -1.314636851075e-01      -2.648498752875e-03      -6.621246882187e-03      -7.559037778303e-06      -1.324249376437e-03      -2.035069575932e-01      -1.314393073655e-01       1.180803964557e-01       1.091182737123e-01      -9.080471085734e-01      -4.452741254124e-02      -3.984270306431e-01      -8.645486774753e+00       1.023499948878e-01       9.889098944036e-02       1.275288589506e-01       3.954596286780e-03       4.102302885998e-01       3.322177177740e-03 
       2.009990807508e-04       8.179791978309e+01       5.177712207821e-01      -1.229733303398e-01      -2.928588333074e-03      -7.321470832684e-03      -9.837200560367e-06      -1.464294166537e-03       3.872608994702e-01      -1.229664908685e-01       9.961924983593e-02       9.302066035133e-02      -7.228786512257e-01      -3.056844738210e-02      -3.434078606986e-01      -9.198836954059e+00       9.961625422326e-02       1.176516475591e-01       1.632459646355e-01       3.451151328721e-03       5.567618597205e-01       6.955370122312e-04 
