# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.307692
# for k=9.69395e-06 to 1.0194 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.693948329199e-06      -1.138726648080e-03      -8.544178640884e-04      -8.544178859125e-04      -1.138712638406e-03      -1.607715657449e-03       6.626485035936e-06      -1.470157535251e-03       2.982147027777e-10      -8.545143303837e-04       5.082398370521e-01       5.080655972156e-01 
       1.220395789225e-05      -1.804297679404e-03      -1.354159774713e-03      -1.354159829530e-03      -1.804262495446e-03      -2.546270094294e-03       1.049993972226e-05      -2.329526686836e-03       4.720737496430e-10      -1.354312519819e-03       5.082392273834e-01       5.080650523644e-01 
       1.536387271502e-05      -2.858457887741e-03      -2.146195389326e-03      -2.146195527007e-03      -2.858369536506e-03      -4.031078014498e-03       1.663543108584e-05      -3.690755799349e-03       7.467685260412e-10      -2.146437113247e-03       5.082382612110e-01       5.080641888834e-01 
       1.934196978451e-05      -4.527435016268e-03      -3.401482376712e-03      -3.401482722506e-03      -4.527213194941e-03      -6.377561312221e-03       2.635067939705e-05      -5.846199751592e-03       1.179989346005e-09      -3.401864577608e-03       5.082367301472e-01       5.080628204806e-01 
       2.435009727587e-05      -7.168183377190e-03      -5.390965955151e-03      -5.390966823554e-03      -7.167626612710e-03      -1.007948103477e-02       4.172610922839e-05      -9.257434466393e-03       1.861226715251e-09      -5.391569429639e-03       5.082343041204e-01       5.080606520194e-01 
       3.065495624025e-05      -1.134244671953e-02      -8.544054239551e-03      -8.544056420130e-03      -1.134104988284e-02      -1.590399644790e-02       6.603882158899e-05      -1.465154874889e-02       2.927451690388e-09      -8.545004979973e-03       5.082304604959e-01       5.080572160191e-01 
       3.859230340829e-05      -1.793054226849e-02      -1.354128531238e-02      -1.354129078675e-02      -1.792704030137e-02      -2.502849070579e-02       1.044322670738e-04      -2.316974468501e-02       4.583601513664e-09      -1.354277784143e-02       5.082243720702e-01       5.080517721547e-01 
       4.858483146037e-05      -2.830274278247e-02      -2.146116929934e-02      -2.146118303843e-02      -2.829397296441e-02      -3.922301989362e-02       1.649319513457e-04      -3.659274831037e-02       7.124214289127e-09      -2.146349901617e-02       5.082147313779e-01       5.080431493160e-01 
       6.116467895319e-05      -4.456873874204e-02      -3.401285377006e-02      -3.401288823377e-02      -4.454681597427e-02      -6.105492814047e-02       2.599430896686e-04      -5.767324326062e-02       1.094109396813e-08      -3.401645671771e-02       5.081994735133e-01       5.080294953646e-01 
       7.700176863841e-05      -6.991864717198e-02      -5.390471436421e-02      -5.390480074507e-02      -6.986399937229e-02      -9.400689834560e-02       4.083455007583e-04      -9.060104799203e-02       1.647075405998e-08      -5.391020196239e-02       5.081753454331e-01       5.080078861590e-01 
       9.693948329199e-05      -1.090320203964e-01      -8.542813341314e-02      -8.542834964609e-02      -1.088964073498e-01      -1.421719164011e-01       6.381364898156e-04      -1.415904522514e-01       2.395728886838e-08      -8.543627873854e-02       5.081372397768e-01       5.079737150495e-01 
       1.220395789225e-04      -1.684156638776e-01      -1.353817337735e-01      -1.353822739733e-01      -1.680815193430e-01      -2.086320249341e-01       9.889947654585e-04      -2.194514176216e-01       3.272361796235e-08      -1.353932860374e-01       5.080771814179e-01       5.079197500722e-01 
       1.536387271502e-04      -2.562348777249e-01      -2.145337245637e-01      -2.145350698337e-01      -2.554208466384e-01      -2.904079377509e-01       1.512570041941e-03      -3.356593703514e-01       3.925764514873e-08      -2.145487380388e-01       5.079828231935e-01       5.078347001005e-01 
       1.934196978451e-04      -3.805587576476e-01      -3.399334768879e-01      -3.399368103286e-01      -3.786112007599e-01      -3.656226777991e-01       2.264620929257e-03      -5.026232766960e-01       3.274593568105e-08      -3.399494289944e-01       5.078353015516e-01       5.077010879130e-01 
       2.435009727587e-04      -5.438494693705e-01      -5.385602533870e-01      -5.385684486312e-01      -5.393230159607e-01      -3.659912037502e-01       3.275929517665e-03      -7.272580543390e-01      -1.393200058831e-08      -5.385674712341e-01       5.076063795070e-01       5.074922216975e-01 
       3.065495624025e-04      -7.307182553930e-01      -8.530702604221e-01      -8.530901621346e-01      -7.206778105327e-01      -1.315233139597e-01       4.479453022293e-03      -9.948656730076e-01      -1.578770724782e-07      -8.530422505838e-01       5.072550579840e-01       5.071681674159e-01 
       3.859230340829e-04      -8.894683029766e-01      -1.350820841829e+00      -1.350868258525e+00      -8.688272784339e-01       6.197529601336e-01       5.575886170818e-03      -1.239351249849e+00      -4.913423280291e-07      -1.350697640828e+00       5.067243137533e-01       5.066709858265e-01 
       4.858483146037e-04      -9.267469950969e-01      -2.137980452408e+00      -2.138090170776e+00      -8.893418258031e-01       2.148576485205e+00       5.903213671474e-03      -1.314204133819e+00      -1.081809031755e-06      -2.137650373073e+00       5.059388928610e-01       5.059201527644e-01 
       6.116467895319e-04      -7.746889967345e-01      -3.381468299787e+00      -3.381711303927e+00      -7.201078292399e-01       4.034588021593e+00       4.663337650607e-03      -1.042228856730e+00      -1.734179436760e-06      -3.380773578734e+00       5.048032755733e-01       5.048093560510e-01 
       7.700176863841e-04      -5.625742917666e-01      -5.342826582557e+00      -5.343331864928e+00      -5.092328016178e-01       4.248843750208e+00       2.172146688074e-03      -4.915768071583e-01      -1.699595408987e-06      -5.341622307825e+00       5.031920324796e-01       5.032030366392e-01 
       9.693948329199e-04      -5.648912647904e-01      -8.430005735236e+00      -8.430970812778e+00      -5.442916472447e-01       1.628410031844e+00       1.182845617116e-03      -2.695749837258e-01      -6.676991433632e-07      -8.428163260761e+00       5.009194718550e-01       5.009220754753e-01 
       1.220395789225e-03      -5.329375291461e-01      -1.327519538906e+01      -1.327686407538e+01      -5.367439867107e-01       2.826652740120e+00       2.197699425646e-03      -4.913426163689e-01      -1.165372328004e-06      -1.327230046056e+01       4.977015012354e-01       4.977030737524e-01 
       1.536387271502e-03      -3.722122714466e-01      -2.084957045317e+01      -2.085222273412e+01      -3.613160995524e-01       1.552022479916e+00       9.693126855662e-05      -3.182908012317e-02      -5.896827750441e-07      -2.084490674699e+01       4.931884651768e-01       4.931905214013e-01 
       1.934196978451e-03      -3.907039387541e-01      -3.262737998186e+01      -3.263156644273e+01      -3.654092286551e-01      -1.765277895747e-01       3.415616234052e-03      -7.618952027100e-01      -8.835124850012e-08      -3.262005785919e+01       4.869596453953e-01       4.869603571503e-01 
       2.435009727587e-03      -3.403579896477e-01      -5.080995348109e+01      -5.081713080140e+01      -3.375238146512e-01      -5.216875367887e-01      -3.711721441806e-04       7.920548876561e-02       2.063543844681e-07      -5.079900165476e+01       4.784754499141e-01       4.784757109214e-01 
       3.065495624025e-03      -3.181364710582e-01      -7.861331210142e+01      -7.862610984101e+01      -2.774142182293e-01       6.151064527276e+00       1.304477519798e-03      -2.960542030204e-01      -2.378562242481e-06      -7.859764166019e+01       4.671023237842e-01       4.671024602630e-01 
       3.859230340829e-03      -2.272380032875e-01      -1.206028453069e+02      -1.206260153540e+02      -4.031962323012e-01      -1.027441677514e+00       1.325598761425e-03      -2.985579980107e-01       3.266821622819e-07      -1.205816589535e+02       4.521499463391e-01       4.521500908855e-01 
       4.858483146037e-03      -7.857124699902e-02      -1.830361868188e+02      -1.830808352982e+02      -1.746071726312e-01       6.762755704417e+00       1.720028485873e-03      -3.861231093658e-01      -2.605402872099e-06      -1.830115961999e+02       4.329911494928e-01       4.329912371327e-01 
       6.116467895319e-03      -5.825279987673e-02      -2.741625913344e+02      -2.742523509618e+02      -5.146099602767e-02      -2.950241105335e+00       2.097581541415e-03      -4.666212655536e-01       1.294893420091e-06      -2.741443625213e+02       4.092410639362e-01       4.092410639452e-01 
       7.700176863841e-03      -5.421881324305e-02      -4.043706333466e+02      -4.045593718585e+02      -4.789315849271e-02       1.173605646728e+01       1.499484399462e-03      -3.531494623581e-01      -4.122385947348e-06      -4.043894330131e+02       3.808898253490e-01       3.808898253490e-01 
       9.693948329199e-03      -4.956465036703e-02      -5.857518242332e+02      -5.861620959678e+02      -4.378209469781e-02       7.994867693458e+00       8.053774295914e-04      -1.708265934983e-01      -2.088870290329e-06      -5.858902474725e+02       3.481894804143e-01       3.481894804143e-01 
