# Matter power spectrum P(k) at redshift z=16
# for k=9.71893e-06 to 1.01143 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.718932848598e-06       3.506230592067e+08 
       1.223541153862e-05       4.380161103053e+08 
       1.540347050973e-05       5.471916550122e+08 
       1.939182045452e-05       6.835786416450e+08 
       2.441285555115e-05       8.539588238572e+08 
       3.073396422780e-05       1.066803586211e+09 
       3.869176857155e-05       1.332694369475e+09 
       4.871005068198e-05       1.664847182665e+09 
       6.132232061332e-05       2.079766459412e+09 
       7.720022773030e-05       2.598059127313e+09 
       9.718932848598e-05       3.245446142579e+09 
       1.223541153862e-04       4.054015398544e+09 
       1.540347050973e-04       5.063765598592e+09 
       1.939182045452e-04       6.324493096543e+09 
       2.441285555115e-04       7.898066692419e+09 
       3.073396422780e-04       9.861108340354e+09 
       3.869176857155e-04       1.230802904077e+10 
       4.871005068198e-04       1.535422043976e+10 
       6.132232061332e-04       1.913890825788e+10 
       7.720022773030e-04       2.382664140024e+10 
       9.718932848598e-04       2.960553475261e+10 
       1.223541153862e-03       3.667927887485e+10 
       1.540347050973e-03       4.524811467024e+10 
       1.939182045452e-03       5.548070076528e+10 
       2.441285555115e-03       6.747234480583e+10 
       3.073396422780e-03       8.119976683759e+10 
       3.869176857155e-03       9.645663627070e+10 
       4.871005068198e-03       1.127307344298e+11 
       6.132232061332e-03       1.291185359529e+11 
       7.720022773030e-03       1.442826421554e+11 
       9.718932848598e-03       1.563155869358e+11 
       1.223541153862e-02       1.628800494755e+11 
       1.540347050973e-02       1.615564432083e+11 
       1.939182043396e-02       1.503211023731e+11 
       2.441282949391e-02       1.289018033369e+11 
       3.072850016056e-02       1.012645879057e+11 
       3.843036562620e-02       7.567027905463e+10 
       4.568276389438e-02       6.109607972671e+10 
       5.087186706850e-02       5.498911624148e+10 
       5.502074674503e-02       5.174282525306e+10 
       5.866506527102e-02       4.956075070625e+10 
       6.203236711839e-02       4.777015285129e+10 
       6.523827241476e-02       4.604930595712e+10 
       6.835011978647e-02       4.423105833688e+10 
       7.141119123605e-02       4.223500663286e+10 
       7.445147310623e-02       4.003983771345e+10 
       7.749302519548e-02       3.766848043602e+10 
       8.055290596320e-02       3.517649856254e+10 
       8.364487901602e-02       3.264117760489e+10 
       8.678046433645e-02       3.015045481417e+10 
       8.996961512055e-02       2.779179680664e+10 
       9.322116968329e-02       2.564218143087e+10 
       9.654316238002e-02       2.376043483858e+10 
       9.994304288985e-02       2.218206082984e+10 
       1.034278340168e-01       2.091660811151e+10 
       1.070042470743e-01       1.994735747072e+10 
       1.106787672752e-01       1.923222502962e+10 
       1.144577174560e-01       1.870616585904e+10 
       1.183473058652e-01       1.828562009807e+10 
       1.223536620788e-01       1.787673588410e+10 
       1.264828640001e-01       1.738834841722e+10 
       1.307409581797e-01       1.674893692326e+10 
       1.351339752029e-01       1.592341117703e+10 
       1.396679415700e-01       1.492374177288e+10 
       1.443209698369e-01       1.381469149731e+10 
       1.443488892825e-01       1.380796814145e+10 
       1.491828642106e-01       1.266621398058e+10 
       1.541759342254e-01       1.159753624108e+10 
       1.593341980262e-01       1.068490204225e+10 
       1.646637955584e-01       9.975541676611e+09 
       1.701709208936e-01       9.470867053153e+09 
       1.758618384309e-01       9.126760271351e+09 
       1.817429032679e-01       8.867553412206e+09 
       1.878205865849e-01       8.597039759416e+09 
       1.941015068858e-01       8.233288097495e+09 
       2.005924679494e-01       7.746078839986e+09 
       2.073005043718e-01       7.167075987028e+09 
       2.142329356296e-01       6.569693797786e+09 
       2.213974296793e-01       6.033044754167e+09 
       2.288020772390e-01       5.610872064615e+09 
       2.364554780937e-01       5.310512243745e+09 
       2.443668410412e-01       5.088919642020e+09 
       2.525460994786e-01       4.876627422091e+09 
       2.610040451433e-01       4.617644386572e+09 
       2.697524832144e-01       4.299803129863e+09 
       2.788044128950e-01       3.960632266928e+09 
       2.881742388037e-01       3.656741414214e+09 
       2.978780201061e-01       3.418109106194e+09 
       3.079337664437e-01       3.233007093911e+09 
       3.183617925695e-01       3.061880008624e+09 
       3.291851474528e-01       2.870398780930e+09 
       3.404301388906e-01       2.660161012147e+09 
       3.521269819641e-01       2.459167911137e+09 
       3.643106099477e-01       2.290614175033e+09 
       3.770217009258e-01       2.147422435540e+09 
       3.903079946311e-01       2.007594272684e+09 
       4.042260054362e-01       1.861067739395e+09 
       4.188432847748e-01       1.718750340031e+09 
       4.342414591907e-01       1.592257616265e+09 
       4.505203852127e-01       1.477791456200e+09 
       4.678039484709e-01       1.363650383174e+09 
       4.862483449761e-01       1.251527592153e+09 
       5.060542175476e-01       1.148906903384e+09 
       5.274849772051e-01       1.051073553456e+09 
       5.508954236398e-01       9.548908234760e+08 
       5.767782686579e-01       8.635205097250e+08 
       6.058433717825e-01       7.747233836007e+08 
       6.391603134224e-01       6.877034599512e+08 
       6.784320785736e-01       6.018516311694e+08 
       7.265611266929e-01       5.157750642411e+08 
       7.889167749725e-01       4.278297936916e+08 
       8.763332125075e-01       3.362555845873e+08 
       1.011434885021e+00       2.411717199284e+08 
