# Matter power spectrum P(k) at redshift z=50
# for k=1.06336e-05 to 1.11961 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.063364052829e-05       2.579132151837e-02 
       1.338696028094e-05       3.221983820664e-02 
       1.685318448436e-05       4.025065704471e-02 
       2.121690221702e-05       5.028313910115e-02 
       2.671049736055e-05       6.281616861485e-02 
       3.362652388886e-05       7.847294609548e-02 
       4.233328543399e-05       9.803194179761e-02 
       5.329444879759e-05       1.224655332122e-01 
       6.709373589884e-05       1.529882120273e-01 
       8.446600909526e-05       1.911166848916e-01 
       1.063364052829e-04       2.387447133695e-01 
       1.338696028094e-04       2.982361232907e-01 
       1.685318448436e-04       3.725400585950e-01 
       2.121690221702e-04       4.653330839666e-01 
       2.671049736055e-04       5.811930139616e-01 
       3.362652388886e-04       7.258087812184e-01 
       4.233328543399e-04       9.062283138271e-01 
       5.329444879759e-04       1.131140146195e+00 
       6.709373589884e-04       1.411170762020e+00 
       8.446600909526e-04       1.759151264536e+00 
       1.063364052829e-03       2.190252563423e+00 
       1.338696028094e-03       2.721790959070e+00 
       1.685318448436e-03       3.372350368734e+00 
       2.121690221702e-03       4.159667973391e+00 
       2.671049736055e-03       5.095682969974e+00 
       3.362652388886e-03       6.183014146128e+00 
       4.233328543399e-03       7.404104220385e+00 
       5.329444879759e-03       8.717197008168e+00 
       6.709373589884e-03       1.005216197605e+01 
       8.446600909526e-03       1.129808132911e+01 
       1.063364052829e-02       1.229484643091e+01 
       1.338696028094e-02       1.287060313755e+01 
       1.685318448436e-02       1.280402708320e+01 
       2.121690221159e-02       1.196044807485e+01 
       2.671048757732e-02       1.037360379507e+01 
       3.362378567211e-02       8.314177305307e+00 
       4.216627860010e-02       6.286391410281e+00 
       5.079319511306e-02       4.967889817519e+00 
       5.702892463483e-02       4.386076376578e+00 
       6.190133748910e-02       4.070654005321e+00 
       6.612858647721e-02       3.852518488165e+00 
       7.000758792508e-02       3.672727952135e+00 
       7.368491212388e-02       3.505307130136e+00 
       7.724418396819e-02       3.337101134945e+00 
       8.073834367700e-02       3.162693156117e+00 
       8.420363779282e-02       2.981288973407e+00 
       8.766647575116e-02       2.794047489840e+00 
       9.114711451815e-02       2.604378925254e+00 
       9.466178502381e-02       2.417258952737e+00 
       9.822399076740e-02       2.237568411093e+00 
       1.018453380230e-01       2.069994885919e+00 
       1.055360869120e-01       1.918762103620e+00 
       1.093055287250e-01       1.786789383580e+00 
       1.131622509797e-01       1.675438565027e+00 
       1.171143275527e-01       1.584580103516e+00 
       1.211694573575e-01       1.512556874222e+00 
       1.253350667857e-01       1.456212833910e+00 
       1.296183860633e-01       1.411110273897e+00 
       1.340265064775e-01       1.371916539225e+00 
       1.385664233752e-01       1.332982325110e+00 
       1.432450684885e-01       1.289141708099e+00 
       1.480693342525e-01       1.236650061395e+00 
       1.527183872938e-01       1.178383859012e+00 
       1.530460921878e-01       1.174023860005e+00 
       1.581822070248e-01       1.102466003240e+00 
       1.634845479888e-01       1.025638481133e+00 
       1.689599984893e-01       9.487697049888e-01 
       1.746154653528e-01       8.773411374649e-01 
       1.804578886657e-01       8.157403964305e-01 
       1.864942532529e-01       7.662331440585e-01 
       1.927316027894e-01       7.284589956689e-01 
       1.991770575246e-01       6.995393154894e-01 
       2.058378365897e-01       6.749304550233e-01 
       2.127212858466e-01       6.495242310945e-01 
       2.198349122410e-01       6.192001424108e-01 
       2.271864256279e-01       5.827900349704e-01 
       2.347837890654e-01       5.423419458362e-01 
       2.426352786250e-01       5.018449966627e-01 
       2.507495538524e-01       4.652738839675e-01 
       2.591357401562e-01       4.351448476713e-01 
       2.678035246055e-01       4.116193143971e-01 
       2.767632669173e-01       3.923096671489e-01 
       2.860261278239e-01       3.736028509536e-01 
       2.956042175711e-01       3.528670902097e-01 
       3.055107680432e-01       3.297523298458e-01 
       3.157603330061e-01       3.061519957164e-01 
       3.263690222687e-01       2.847488805909e-01 
       3.373547773012e-01       2.668173741459e-01 
       3.487376981526e-01       2.516386339011e-01 
       3.605404345952e-01       2.373855343867e-01 
       3.727886585842e-01       2.225213300617e-01 
       3.855116408042e-01       2.072015811451e-01 
       3.987429619252e-01       1.926596306985e-01 
       4.125214001999e-01       1.798123481977e-01 
       4.268920526976e-01       1.682884023879e-01 
       4.419077701346e-01       1.571812228969e-01 
       4.576310186450e-01       1.461212613030e-01 
       4.741363319664e-01       1.354927520314e-01 
       4.915135944224e-01       1.256987602246e-01 
       5.098725158532e-01       1.166225510359e-01 
       5.293488542591e-01       1.077983803542e-01 
       5.501132647025e-01       9.925606581103e-02 
       5.723842058885e-01       9.124694207265e-02 
       5.964473178228e-01       8.359527772001e-02 
       6.226855011091e-01       7.617185631538e-02 
       6.516274514724e-01       6.904230331289e-02 
       6.840296050185e-01       6.212361694389e-02 
       7.210220825827e-01       5.534711416386e-02 
       7.643854950933e-01       4.865966769070e-02 
       8.171157144062e-01       4.195635540254e-02 
       8.846714190928e-01       3.511464611690e-02 
       9.779116574115e-01       2.799153213396e-02 
       1.119612921940e+00       2.053439272440e-02 
