# Matter power spectrum P(k) at redshift z=50
# for k=9.57229e-06 to 1.2103 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.572289362416e-06       3.054464633017e-02 
       1.205079832739e-05       3.815793310956e-02 
       1.517105624676e-05       4.766882393197e-02 
       1.909922823281e-05       5.955027873762e-02 
       2.404450376794e-05       7.439312157681e-02 
       3.027023680744e-05       9.293540055663e-02 
       3.810797033791e-05       1.160990415185e-01 
       4.797509225029e-05       1.450355947257e-01 
       6.039706276706e-05       1.811833162986e-01 
       7.603539711518e-05       2.263383100343e-01 
       9.572289362416e-05       2.827430950543e-01 
       1.205079832739e-04       3.531966317902e-01 
       1.517105624676e-04       4.411905599330e-01 
       1.909922823281e-04       5.510770145709e-01 
       2.404450376794e-04       6.882734885135e-01 
       3.027023680744e-04       8.595094702259e-01 
       3.810797033791e-04       1.073116193990e+00 
       4.797509225029e-04       1.339352730743e+00 
       6.039706276706e-04       1.670743644296e+00 
       7.603539711518e-04       2.082366892723e+00 
       9.572289362416e-04       2.591960967260e+00 
       1.205079832739e-03       3.219550116369e+00 
       1.517105624676e-03       3.986249951818e+00 
       1.909922823281e-03       4.911586559687e+00 
       2.404450376794e-03       6.008162147213e+00 
       3.027023680744e-03       7.273970746220e+00 
       3.810797033791e-03       8.683921952115e+00 
       4.797509225029e-03       1.018529237662e+01 
       6.039706276706e-03       1.169716912642e+01 
       7.603539711518e-03       1.309410503378e+01 
       9.572289362417e-03       1.418247991248e+01 
       1.205079832739e-02       1.477051876042e+01 
       1.517105624676e-02       1.463575609507e+01 
       1.909922819523e-02       1.365405302169e+01 
       2.404446298645e-02       1.181934795107e+01 
       3.026270127808e-02       9.409054042381e+00 
       3.778452241080e-02       7.128709171467e+00 
       4.463729960301e-02       5.854351378982e+00 
       4.954489852273e-02       5.317887600561e+00 
       5.350684505799e-02       5.033110604573e+00 
       5.700484128878e-02       4.843348868177e+00 
       6.024634429789e-02       4.687759024333e+00 
       6.333808786414e-02       4.536526931284e+00 
       6.634278835849e-02       4.373585671652e+00 
       6.930102294179e-02       4.190987990807e+00 
       7.224104939427e-02       3.986350171236e+00 
       7.518374388599e-02       3.761620433903e+00 
       7.814530728514e-02       3.522058576224e+00 
       8.113885139556e-02       3.275222590534e+00 
       8.417537982284e-02       3.030005317625e+00 
       8.726442147159e-02       2.795449288451e+00 
       9.041445459866e-02       2.579778595443e+00 
       9.363319919028e-02       2.389565384459e+00 
       9.692782352505e-02       2.229085891761e+00 
       1.003050930292e-01       2.100011455808e+00 
       1.037714792369e-01       2.001305421007e+00 
       1.073332404906e-01       1.929252604367e+00 
       1.109964821941e-01       1.877634462640e+00 
       1.147672020111e-01       1.838113630569e+00 
       1.186513238355e-01       1.800991994105e+00 
       1.226547233297e-01       1.756502887081e+00 
       1.267832471491e-01       1.696593635672e+00 
       1.310427275128e-01       1.616813954903e+00 
       1.354389934805e-01       1.517650841897e+00 
       1.386193512614e-01       1.439048066041e+00 
       1.399778800964e-01       1.404677193310e+00 
       1.446652364308e-01       1.287267072249e+00 
       1.495069334663e-01       1.176192656383e+00 
       1.545088727259e-01       1.080856469878e+00 
       1.596769965048e-01       1.007000317961e+00 
       1.650173005509e-01       9.554361666752e-01 
       1.705358500203e-01       9.219141412333e-01 
       1.762387995318e-01       8.984970528713e-01 
       1.821324181321e-01       8.744678221425e-01 
       1.882231199913e-01       8.401628109296e-01 
       1.945175016539e-01       7.914549157496e-01 
       2.010223866998e-01       7.313732954552e-01 
       2.077448787213e-01       6.681981479090e-01 
       2.146924236044e-01       6.113171156959e-01 
       2.218728822362e-01       5.673364138212e-01 
       2.292946149538e-01       5.374500750183e-01 
       2.369665793232e-01       5.168943592941e-01 
       2.448984432161e-01       4.974979654106e-01 
       2.531007156628e-01       4.722626023573e-01 
       2.615848986422e-01       4.393536272330e-01 
       2.703636638744e-01       4.032152064619e-01 
       2.794510598753e-01       3.709552779967e-01 
       2.888627561194e-01       3.466198905173e-01 
       2.986163332561e-01       3.289024687415e-01 
       3.087316311537e-01       3.127094272343e-01 
       3.192311703594e-01       2.934948855529e-01 
       3.301406677946e-01       2.713498697760e-01 
       3.414896747576e-01       2.500696005732e-01 
       3.533123755076e-01       2.329048929898e-01 
       3.656485992839e-01       2.189919130961e-01 
       3.785451198027e-01       2.051478109852e-01 
       3.920573476235e-01       1.899177933734e-01 
       4.062515681159e-01       1.750215793763e-01 
       4.212079507762e-01       1.622338712773e-01 
       4.370246710433e-01       1.508643424990e-01 
       4.538236730246e-01       1.391723388895e-01 
       4.717589145520e-01       1.275349794006e-01 
       4.910284768601e-01       1.171568577362e-01 
       5.118928913697e-01       1.072362436068e-01 
       5.347038516703e-01       9.731435953129e-02 
       5.599510440072e-01       8.801700334013e-02 
       5.883422241015e-01       7.892390798454e-02 
       6.209479825408e-01       7.000925425980e-02 
       6.594811691058e-01       6.120109027673e-02 
       7.068784206800e-01       5.236250277449e-02 
       7.686098404414e-01       4.330728031291e-02 
       8.557796327307e-01       3.386461139364e-02 
       9.914727451582e-01       2.408159437657e-02 
       1.210297678226e+00       1.506792562363e-02 
