# Matter power spectrum P(k) at redshift z=2.4
# for k=1.02912e-05 to 1.05411 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.029115605790e-05       6.258136466192e+00 
       1.295579787803e-05       7.817979763760e+00 
       1.631038317872e-05       9.766608288158e+00 
       2.053355585979e-05       1.220091905316e+01 
       2.585021526638e-05       1.524195258099e+01 
       3.254349289919e-05       1.904090263446e+01 
       4.096983019934e-05       2.378661596332e+01 
       5.157796035484e-05       2.971494576411e+01 
       6.493280497922e-05       3.712040555379e+01 
       8.174555824742e-05       4.637066665998e+01 
       1.029115605790e-04       5.792454891823e+01 
       1.295579787803e-04       7.235425869936e+01 
       1.631038317872e-04       9.037270587043e+01 
       2.053355585979e-04       1.128667263283e+02 
       2.585021526638e-04       1.409368441188e+02 
       3.254349289919e-04       1.759436398752e+02 
       4.096983019934e-04       2.195595590492e+02 
       5.157796035484e-04       2.738227433447e+02 
       6.493280497922e-04       3.411860503366e+02 
       8.174555824742e-04       4.245505020513e+02 
       1.029115605790e-03       5.272697330715e+02 
       1.295579787803e-03       6.531094870502e+02 
       1.631038317872e-03       8.060738507252e+02 
       2.053355585979e-03       9.902419461458e+02 
       2.585021526638e-03       1.209040532963e+03 
       3.254349289919e-03       1.464457759968e+03 
       4.096983019934e-03       1.755766356907e+03 
       5.157796035484e-03       2.077745872501e+03 
       6.493280497922e-03       2.418379196317e+03 
       8.174555824742e-03       2.756220214816e+03 
       1.029115605790e-02       3.058202128665e+03 
       1.295579787803e-02       3.278967686181e+03 
       1.631038317868e-02       3.364146139405e+03 
       2.053355565354e-02       3.261039295618e+03 
       2.585006728529e-02       2.945461757181e+03 
       3.252397413389e-02       2.468711993433e+03 
       4.034796815798e-02       2.000299162065e+03 
       4.686691137201e-02       1.737989493351e+03 
       5.160909927876e-02       1.609770693797e+03 
       5.553211406985e-02       1.530484955624e+03 
       5.904067511319e-02       1.471251277220e+03 
       6.231618525410e-02       1.419865827814e+03 
       6.545506556265e-02       1.370110035556e+03 
       6.851530593697e-02       1.318608688874e+03 
       7.153508461873e-02       1.263685050879e+03 
       7.454135688047e-02       1.204855065669e+03 
       7.755426334609e-02       1.142541917772e+03 
       8.058958469008e-02       1.077858460866e+03 
       8.366019854593e-02       1.012399016111e+03 
       8.677698956685e-02       9.480223002995e+02 
       8.994944209065e-02       8.866287329581e+02 
       9.318603958914e-02       8.299468496251e+02 
       9.649454164570e-02       7.793474500738e+02 
       9.988218054779e-02       7.357008224040e+02 
       1.033558034838e-01       6.992845863086e+02 
       1.069219769269e-01       6.697415363329e+02 
       1.105870641032e-01       6.460850451544e+02 
       1.143572829064e-01       6.267572202576e+02 
       1.182387493684e-01       6.097586460963e+02 
       1.222375103361e-01       5.928754086363e+02 
       1.263595680383e-01       5.740122234316e+02 
       1.306108985944e-01       5.515937151161e+02 
       1.349974660828e-01       5.249359488349e+02 
       1.395252335116e-01       4.944578098460e+02 
       1.414227124876e-01       4.811769013094e+02 
       1.442001718432e-01       4.616295500569e+02 
       1.490282681054e-01       4.286391989298e+02 
       1.540155335464e-01       3.978552795659e+02 
       1.591680127388e-01       3.712320173534e+02 
       1.644917945137e-01       3.498181249674e+02 
       1.699930255808e-01       3.334916333976e+02 
       1.756779276816e-01       3.209801343538e+02 
       1.815528191145e-01       3.103043118133e+02 
       1.876241414625e-01       2.989999430116e+02 
       1.938984923636e-01       2.851806410827e+02 
       2.003826651708e-01       2.683832948769e+02 
       2.070836963873e-01       2.496950879265e+02 
       2.140089218156e-01       2.311202028714e+02 
       2.211660424583e-01       2.146350798604e+02 
       2.285632013543e-01       2.014176606371e+02 
       2.362090727473e-01       1.913576753159e+02 
       2.441129652871e-01       1.830804728138e+02 
       2.522849413746e-01       1.747219588952e+02 
       2.607359553204e-01       1.650022639293e+02 
       2.694780137277e-01       1.539152929723e+02 
       2.785243624941e-01       1.426943879649e+02 
       2.878897061234e-01       1.328317374147e+02 
       2.975904667607e-01       1.248940123302e+02 
       3.076450926571e-01       1.182886450098e+02 
       3.180744288453e-01       1.118260575481e+02 
       3.289021669880e-01       1.047400992237e+02 
       3.401553970889e-01       9.733696811033e+01 
       3.518652917330e-01       9.048268079798e+01 
       3.640679647776e-01       8.466961190555e+01 
       3.768055625551e-01       7.948514563783e+01 
       3.901276691906e-01       7.428072368495e+01 
       4.040931426253e-01       6.894243182777e+01 
       4.187725509875e-01       6.390398495661e+01 
       4.342514612136e-01       5.940145899182e+01 
       4.506349625239e-01       5.517480329793e+01 
       4.680540207570e-01       5.094203672217e+01 
       4.866746187138e-01       4.687422725120e+01 
       5.067112630255e-01       4.312043664259e+01 
       5.284475695983e-01       3.946525546253e+01 
       5.522687781977e-01       3.589884681419e+01 
       5.787152932975e-01       3.249693213730e+01 
       6.085752686958e-01       2.914854883302e+01 
       6.430542157794e-01       2.586573018385e+01 
       6.841074766481e-01       2.258923366152e+01 
       7.351441310639e-01       1.927688060673e+01 
       8.026369353825e-01       1.585366787639e+01 
       8.999227557435e-01       1.225485283603e+01 
       1.054111462905e+00       8.541975996632e+00 
