# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3.63636
# for k=8.6356e-06 to 1.09369 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.635596548639e-06      -3.972211288797e-04      -2.979580746862e-04      -2.979580777681e-04      -3.972201206456e-04      -3.575398746535e-04       3.950757590750e-06      -8.247908109318e-04       7.198652526894e-10      -2.980814495026e-04       5.961872890111e-01       5.954401770771e-01 
       1.087157194108e-05      -6.295004079938e-04      -4.722313737933e-04      -4.722313815345e-04      -6.294978755939e-04      -5.665532800406e-04       6.261118282734e-06      -1.307115365561e-03       1.140688608182e-09      -4.724268434771e-04       5.961866871492e-01       5.954396656984e-01 
       1.368649818278e-05      -9.975586611151e-04      -7.484354093440e-04      -7.484354287880e-04      -9.975523006899e-04      -8.976519448015e-04       9.922177706335e-06      -2.071413265345e-03       1.807314428181e-09      -7.487450415828e-04       5.961857333074e-01       5.954388552469e-01 
       1.723028036078e-05      -1.580691787313e-03      -1.186187974264e-03      -1.186188023101e-03      -1.580675813337e-03      -1.421993108154e-03       1.572301337167e-05      -3.282403418989e-03       2.863006074355e-09      -1.186678290553e-03       5.961842216568e-01       5.954375708117e-01 
       2.169163779852e-05      -2.504393559067e-03      -1.879975691885e-03      -1.879975814539e-03      -2.504353444956e-03      -2.251976325877e-03       2.491281622679e-05      -5.200838011518e-03       4.534058026877e-09      -1.880751741802e-03       5.961818260686e-01       5.954355352260e-01 
       2.730815404799e-05      -3.967102002563e-03      -2.979546727170e-03      -2.979547035191e-03      -3.967001283073e-03      -3.564796170947e-03       3.946788115591e-05      -8.239205321239e-03       7.177208055789e-09      -2.980774049441e-03       5.961780298695e-01       5.954323093198e-01 
       3.437892908020e-05      -6.282175690427e-03      -4.722228289067e-03      -4.722229062497e-03      -6.281922863623e-03      -5.638912417205e-03       6.251153358691e-05      -1.304930600044e-02       1.135304440874e-08      -4.724166851885e-03       5.961720145605e-01       5.954271971942e-01 
       4.328050744934e-05      -9.943385269439e-03      -7.484139479151e-03      -7.484141420789e-03      -9.942750871078e-03      -8.909706600937e-03       9.897152989008e-05      -2.065926921856e-02       1.793801062776e-08      -7.487195303184e-03       5.961624844576e-01       5.954190968080e-01 
       5.448693066332e-05      -1.572611972167e-02      -1.186134075044e-02      -1.186134562311e-02      -1.572452886511e-02      -1.405236287679e-02       1.566021134709e-04      -3.268635493327e-02       2.829114284578e-08      -1.186614230088e-02       5.961473892370e-01       5.954062632228e-01 
       6.859498162272e-05      -2.484132947786e-02      -1.879840341344e-02      -1.879841563512e-02      -2.483734407489e-02      -2.209966379165e-02       2.475525300263e-04      -5.166296972970e-02       4.449090251846e-08      -1.880590912188e-02       5.961234867765e-01       5.953859344141e-01 
