#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407717078395e-06       7.009703607729e-01      -1.231860150589e+00       2.151937435731e-03       2.527312470763e-09       6.318281176909e-09       4.174092225494e-16       1.263656235382e-09      -9.238951129419e-01       2.151937435731e-03       6.148422673248e-01       6.922866505134e-01      -1.231860150589e+00       2.151465726224e-03       2.013505285858e-04      -9.238951129419e-01       2.152892183155e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.812348505622e-09       2.152892183155e-03 
       2.112062122708e-06       1.050970360775e+00      -1.234673986261e+00       3.224443007884e-03       8.511075148822e-09       2.127768787206e-08       3.164245290788e-15       4.255537574411e-09      -9.260054896960e-01       3.224443008005e-03       6.146443126852e-01       6.918968441911e-01      -1.234673539339e+00       3.222852177373e-03       4.521184780031e-04      -9.260061673628e-01       3.227656947848e-03       4.782944070157e-13       1.321044173167e-12       3.491476863476e-12       9.165556979485e-09       3.226643024374e-03 
       3.169185303971e-06       1.575366398028e+00      -1.239901373367e+00       4.824935195414e-03       2.845107793813e-08       7.112769484533e-08       2.381586353801e-14       1.422553896907e-08      -9.299260300256e-01       4.824935196599e-03       6.143275523794e-01       6.912936311894e-01      -1.239898669431e+00       4.819574488050e-03       1.014172630070e-03      -9.299301225150e-01       4.835738931110e-03       7.119604677300e-12       1.966427427688e-11       2.795425522184e-11       4.632558556963e-08       4.831263944606e-03 
       4.756226783479e-06       2.360607460196e+00      -1.250765029593e+00       7.202513554410e-03       9.591802583464e-08       2.397950645866e-07       1.808413253142e-13       4.795901291732e-08      -9.380737721983e-01       7.202513563977e-03       6.136811495739e-01       6.901523642579e-01      -1.250750946600e+00       7.184474373985e-03       2.269483187945e-03      -9.380950304499e-01       7.238751834943e-03       8.301630222072e-11       2.292901817780e-10       2.115969015817e-10       2.338389725427e-07       7.223275303777e-03 
       7.139821806491e-06       3.535444623013e+00      -1.273991418235e+00       1.069950198171e-02       3.225087172398e-07       8.062717930994e-07       1.370214455215e-12       1.612543586199e-07      -9.554935637194e-01       1.069950205522e-02       6.122841977785e-01       6.878538314869e-01      -1.273920151048e+00       1.063898575214e-02       5.053657345976e-03      -9.556007787251e-01       1.082062200107e-02       9.379689503224e-10       2.590661608782e-09       1.590433341548e-09       1.177813510942e-06       1.076873076820e-02 
       1.072197244691e-05       5.290961322353e+00      -1.323965664829e+00       1.573187619524e-02       1.064458898813e-06       2.661147247032e-06       1.019883608329e-11       5.322294494065e-07      -9.929742491096e-01       1.573187674971e-02       6.092362464023e-01       6.831068599683e-01      -1.323608879219e+00       1.553023075659e-02       1.113972504329e-02      -9.935092004645e-01       1.613429140914e-02       1.049427567574e-08       2.898514434665e-08       1.186985392734e-08       5.909483325352e-06       1.596187407523e-02 
       1.611018800540e-05       7.909291404087e+00      -1.430749820842e+00       2.262179936282e-02       3.471828104461e-06       8.679570261151e-06       7.509858823781e-11       1.735914052230e-06      -1.073062371078e+00       2.262180348776e-02       6.026116267485e-01       6.732101520713e-01      -1.428986175790e+00       2.195977395605e-02       2.403281045392e-02      -1.075703814098e+00       2.394511482824e-02       1.159961474727e-07       3.203837179680e-07       8.749483250999e-08       2.943634079777e-05       2.337851147336e-02 
       2.422553774170e-05       1.180387273290e+01      -1.653088450417e+00       3.094761012536e-02       1.062604406567e-05       2.656511016418e-05       5.197455811723e-10       5.313022032835e-06      -1.239816397389e+00       3.094764018403e-02       5.884029118626e-01       6.526827577697e-01      -1.644581142747e+00       2.884381266571e-02       4.947216793686e-02      -1.252649430011e+00       3.522007875711e-02       1.255411352021e-06       3.467626176896e-06       6.302211299789e-07       1.446791743001e-04       3.339389927084e-02 
       3.482105567364e-05       1.680387273290e+01      -2.024314258686e+00       3.713897011001e-02       2.641641098524e-05       6.604102746310e-05       2.669500588207e-09       1.320820549262e-05      -1.518236177337e+00       3.713913955303e-02       5.632406148443e-01       6.173991065129e-01      -1.991356314074e+00       3.160713498575e-02       8.609993603916e-02      -1.569209167447e+00       4.889401149652e-02       1.006102228368e-05       2.779486239476e-05       3.503375656829e-06       5.827506119413e-04       4.388641418010e-02 
       4.561551729758e-05       2.180387273290e+01      -2.449294891032e+00       3.721914610401e-02       4.558211386215e-05       1.139552846554e-04       7.904820477773e-09       2.279105693108e-05      -1.836973386452e+00       3.721973616611e-02       5.314147356223e-01       5.740197434681e-01      -2.363434163798e+00       2.666571606039e-02       1.162139809144e-01      -1.975683785813e+00       6.143284415121e-02       4.564794189394e-05       1.261626459496e-04       1.204180850213e-05       1.611851920114e-03       5.116405629354e-02 
