#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.408021001713e-06       7.010459319636e-01      -1.231946122612e+00       2.152087315360e-03       2.439189523394e-09       6.097973808485e-09       3.887806224037e-16       1.219594761697e-09      -9.239595919592e-01       2.152087315360e-03       6.148396365570e-01       6.922652052653e-01      -1.231946122612e+00       2.151615417996e-03       2.013887346625e-04      -9.239595919592e-01       2.153042265060e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.116643940133e-07       2.153042265060e-03 
       2.112555959384e-06       1.051045931973e+00      -1.234801640647e+00       3.224488513073e-03       8.195187383931e-09       2.048796845983e-08       2.940465789855e-15       4.097593691966e-09      -9.261012304854e-01       3.224488513194e-03       6.146405540776e-01       6.918649901410e-01      -1.234801193569e+00       3.222897160730e-03       4.521660703357e-04      -9.261019082250e-01       3.227702608968e-03       1.118169557637e-10       5.833125768175e-11       8.162192627684e-10       5.646767615499e-07       3.226688755149e-03 
       3.170011486620e-06       1.575395035488e+00      -1.240091336520e+00       4.824605722378e-03       2.745800293934e-08       6.864500734834e-08       2.218356897147e-14       1.372900146967e-08      -9.300685023906e-01       4.824605723564e-03       6.143219554192e-01       6.912461134590e-01      -1.240088632055e+00       4.819243822326e-03       1.014150971054e-03      -9.300725942798e-01       4.835407343460e-03       1.663947585867e-09       8.680276991940e-10       6.533220625455e-09       2.853739045396e-06       4.830933743446e-03 
       4.757660259008e-06       2.360460344716e+00      -1.251047200978e+00       7.201137541831e-03       9.256710225290e-08       2.314177556322e-07       1.684551606841e-13       4.628355112645e-08      -9.382854007375e-01       7.201137551404e-03       6.136724123641e-01       6.900812231153e-01      -1.251033118725e+00       7.183097206335e-03       2.269005540237e-03      -9.383066471787e-01       7.237355482224e-03       1.939253752735e-08       1.011649159727e-08       4.943155317457e-08       1.440251809150e-05       7.221889967872e-03 
       7.142429738258e-06       3.534794707151e+00      -1.274413483029e+00       1.069548156050e-02       3.112290432428e-07       7.780726081070e-07       1.276476637475e-12       1.556145216214e-07      -9.558101123149e-01       1.069548163403e-02       6.122683759695e-01       6.877451734599e-01      -1.274342246913e+00       1.063497596036e-02       5.051161158403e-03      -9.559172003339e-01       1.081646702645e-02       2.189397260869e-07       1.142159147974e-07       3.712938053513e-07       7.252494969975e-05       1.076464466281e-02 
       1.072708974457e-05       5.288989830921e+00      -1.324633192708e+00       1.572136617052e-02       1.027179307639e-06       2.567948269096e-06       9.502784690761e-12       5.135896538193e-07      -9.934748950184e-01       1.572136672502e-02       6.091957523016e-01       6.829268130284e-01      -1.324276777617e+00       1.551983194857e-02       1.112937547550e-02      -9.940086924045e-01       1.612299480289e-02       2.446385715514e-06       1.276324253567e-06       2.767721899373e-06       3.637272413555e-04       1.595096717465e-02 
       1.612195490999e-05       7.903799440545e+00      -1.432039861709e+00       2.259420669057e-02       3.350235077873e-06       8.375587694683e-06       7.000861486964e-11       1.675117538937e-06      -1.074029901720e+00       2.259421081511e-02       6.024578664109e-01       6.728356598069e-01      -1.430279897061e+00       2.193298596871e-02       2.399293230154e-02      -1.076661381227e+00       2.391309369060e-02       2.696819746000e-05       1.407533051048e-05       2.034324077824e-05       1.810217777589e-03       2.334860695692e-02 
       2.426280799409e-05       1.178757239434e+01      -1.656638608222e+00       3.086353676166e-02       1.025572015140e-05       2.563930037849e-05       4.853880542364e-10       5.127860075698e-06      -1.242479015589e+00       3.086356684996e-02       5.877001854771e-01       6.515771658653e-01      -1.648168848614e+00       2.876549620773e-02       4.931423431775e-02      -1.255221890362e+00       3.510985189407e-02       2.896158527524e-04       1.514531664038e-04       1.451357369508e-04       8.874963963119e-03       3.329537448301e-02 
       3.504234149423e-05       1.678757239434e+01      -2.037511598579e+00       3.688826079490e-02       2.562881572428e-05       6.407203931071e-05       2.530204203583e-09       1.281440786214e-05      -1.528134186564e+00       3.688843321674e-02       5.603629617027e-01       6.136327468400e-01      -2.004632507892e+00       3.136238152210e-02       8.576836433536e-02      -1.578780666752e+00       4.856687156775e-02       2.293158387809e-03       1.208458716724e-03       7.887692901492e-04       3.576645465743e-02       4.358851060111e-02 
       4.634694208812e-05       2.178757239434e+01      -2.480406874559e+00       3.648360292414e-02       4.448990569489e-05       1.112247642372e-04       7.683240982982e-09       2.224495284744e-05      -1.860307440968e+00       3.648422338371e-02       5.240595562350e-01       5.650110973603e-01      -2.394654732933e+00       2.593275268170e-02       1.153163728029e-01      -1.998027097118e+00       6.048656351213e-02       1.005608113829e-02       5.399408858102e-03       2.554337555191e-03       9.853877126066e-02       5.027091181303e-02 
       5.848995413003e-05       2.678757239434e+01      -2.927937107549e+00       2.900079771763e-02       5.668594405491e-05       1.417148601373e-04       1.559117135465e-08       2.834297202746e-05      -2.195960586713e+00       2.900251127049e-02       4.805943109741e-01       5.086886117611e-01      -2.752720873749e+00       1.269881278511e-02       1.259799235076e-01      -2.495098667556e+00       7.038496152170e-02       3.043249905502e-02       1.694954900418e-02       5.843970051894e-03       2.159974655069e-01       5.274620066619e-02 
       7.182571300675e-05       3.178757239434e+01      -3.312949180717e+00       1.472014578938e-02       4.375541765800e-05       1.093885441450e-04       1.814815687695e-08       2.187770882900e-05      -2.484733263213e+00       1.472413341858e-02       4.336864369443e-01       4.497486112031e-01      -3.011452402562e+00      -6.595754465679e-03       1.086256267496e-01      -3.043807783777e+00       7.798418378947e-02       7.020291859520e-02       4.159106490146e-02       1.011335281353e-02       3.999781306475e-01       5.078679004599e-02 
       8.657044883883e-05       3.678757239434e+01      -3.572376556147e+00      -5.065630869693e-03      -1.949917703726e-05      -4.874794259315e-05      -1.174887871507e-08      -9.749588518629e-06      -2.679333198451e+00      -5.057481698120e-03       3.875366981059e-01       3.935730169111e-01      -3.118511089903e+00      -2.889529585477e-02       5.940175352385e-02      -3.616648785111e+00       8.341420946577e-02       1.304050352109e-01       8.474809617564e-02       1.368394012328e-02       6.360309277644e-01       4.452646862073e-02 
       1.026128877631e-04       4.178757239434e+01      -3.665994826295e+00      -2.832360491932e-02      -1.620882310003e-04      -4.052205775006e-04      -1.372132711027e-07      -8.104411550013e-05      -2.749603183695e+00      -2.830879854462e-02       3.440624644358e-01       3.426695886273e-01      -3.056070235989e+00      -5.049869671284e-02      -1.887311703911e-02      -4.196408340941e+00       8.717875462705e-02       2.029783206226e-01       1.495152114300e-01       1.487036436058e-02       8.697993721682e-01       3.419515705221e-02 
       1.195086441730e-04       4.678757239434e+01      -3.582415759297e+00      -5.282796613976e-02      -4.219776059110e-04      -1.054944014778e-03      -4.845398451063e-07      -2.109888029555e-04      -2.687014870730e+00      -5.280401435674e-02       3.022568445212e-01       2.959637869315e-01      -2.844790631374e+00      -6.801896253978e-02      -1.169901909766e-01      -4.779433875937e+00       8.983558178594e-02       2.745355212985e-01       2.362185945189e-01       1.335674402487e-02       1.032423743320e+00       1.980923039081e-02 
