#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407581183900e-06       7.009365723893e-01      -1.231821354741e+00       2.151869219741e-03       5.017648386887e-09       1.254412096722e-08       1.645392368708e-15       2.508824193444e-09      -9.238660160557e-01       2.151869219741e-03       6.148414858944e-01       6.922963281250e-01      -1.231821354741e+00       2.151398172944e-03       2.013334481677e-04      -9.238660160557e-01       2.152824455473e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.934749177098e-08       2.152824455473e-03 
       2.111841342905e-06       1.050936572395e+00      -1.234614454015e+00       3.224413005362e-03       1.686714493587e-08       4.216786233967e-08       1.245049163160e-14       8.433572467935e-09      -9.259608405110e-01       3.224413005482e-03       6.146436005231e-01       6.919117000224e-01      -1.234614007876e+00       3.222825344823e-03       4.520968564747e-04      -9.259615186805e-01       3.227629811898e-03       9.085101736215e-12       1.286862850388e-11       6.632086726618e-11       9.784877034995e-08       3.226615857191e-03 
       3.168816211862e-06       1.575353551767e+00      -1.239812652437e+00       4.825049801732e-03       5.648473887024e-08       1.412118471756e-07       9.387448695743e-14       2.824236943512e-08      -9.298594893277e-01       4.825049802914e-03       6.143265780358e-01       6.913158193620e-01      -1.239809954856e+00       4.819704450749e-03       1.014180253508e-03      -9.298635866734e-01       4.835869298833e-03       1.352531939043e-10       1.915799505649e-10       5.310572212110e-10       4.945816886198e-07       4.831393692029e-03 
       4.755588518912e-06       2.360672717626e+00      -1.250635272591e+00       7.203007557044e-03       1.904243707583e-07       4.760609268958e-07       7.127765736165e-13       9.521218537916e-08      -9.379764544466e-01       7.203007566598e-03       6.136794725528e-01       6.901850477086e-01      -1.250621236169e+00       7.185043481492e-03       2.269687492878e-03      -9.379977531104e-01       7.239329438675e-03       1.577422940334e-09       2.234348826772e-09       4.020521806215e-09       2.496690928299e-06       7.223847984278e-03 
       7.138676853107e-06       3.535730550506e+00      -1.273808266300e+00       1.070077571653e-02       6.402380095834e-07       1.600595023958e-06       5.400068248554e-12       3.201190047917e-07      -9.553561997680e-01       1.070077579004e-02       6.122806961301e-01       6.879008765353e-01      -1.273737338568e+00       1.064062861217e-02       5.054726055628e-03      -9.554637355371e-01       1.082232870726e-02       1.782843482274e-08       2.525326497570e-08       3.022772259340e-08       1.257679462516e-05       1.077040679829e-02 
       1.071984642290e-05       5.291805245618e+00      -1.323728762845e+00       1.573403908287e-02       2.112875472920e-06       5.282188682300e-06       4.018587021607e-11       1.056437736460e-06      -9.927965726228e-01       1.573403963849e-02       6.092273060876e-01       6.831708940944e-01      -1.323374456252e+00       1.553420728938e-02       1.114402162143e-02      -9.933339984141e-01       1.613865302768e-02       1.995625952281e-07       2.826773312492e-07       2.256831580412e-07       6.311169305832e-05       1.596606394142e-02 
       1.610615352488e-05       7.911457485071e+00      -1.430512193060e+00       2.262103412353e-02       6.888718145961e-06       1.722179536490e-05       2.957634022647e-10       3.444359072981e-06      -1.072884150266e+00       2.262103826980e-02       6.025846584282e-01       6.732841519883e-01      -1.428766598076e+00       2.196785899474e-02       2.404771306795e-02      -1.075544200846e+00       2.395527763499e-02       2.207186702633e-06       3.126717627997e-06       1.664308199593e-06       3.144434116367e-04       2.338777239296e-02 
       2.421804762852e-05       1.180898514340e+01      -1.653045494796e+00       3.091610662994e-02       2.105855715592e-05       5.264639288979e-05       2.044227462477e-09       1.052927857796e-05      -1.239784181180e+00       3.091613698051e-02       5.883129886271e-01       6.527187363652e-01      -1.644668159570e+00       2.885477724744e-02       4.951553993265e-02      -1.252752727566e+00       3.524120355672e-02       2.390215430981e-05       3.387469064073e-05       1.199009008540e-05       1.546032136916e-03       3.341051392826e-02 
       3.479923326618e-05       1.680898514340e+01      -2.024241325381e+00       3.696538248646e-02       5.212831486104e-05       1.303207871526e-04       1.044805342990e-08       2.606415743052e-05      -1.518181483107e+00       3.696555429958e-02       5.630003716851e-01       6.172907325163e-01      -1.992054066004e+00       3.160363557259e-02       8.614518750299e-02      -1.569849664462e+00       4.891289701442e-02       1.911391061172e-04       2.713500645772e-04       6.645161703034e-05       6.223642236653e-03       4.389130725305e-02 
       4.558441212458e-05       2.180898514340e+01      -2.448399030660e+00       3.672737700805e-02       8.918032804271e-05       2.229508201068e-04       3.067073126910e-08       4.459016402135e-05      -1.836301526198e+00       3.672797821526e-02       5.308895493258e-01       5.735923464029e-01      -2.365281398433e+00       2.662673012527e-02       1.162268706722e-01      -1.977338558098e+00       6.143278896114e-02       8.638667474900e-04       1.231539381537e-03       2.269753922133e-04       1.721916943102e-02       5.112606678732e-02 
       5.658787695797e-05       2.680898514340e+01      -2.872324939452e+00       2.964718628146e-02       1.116751924822e-04       2.791879812056e-04       5.918693620140e-08       5.583759624112e-05      -2.154251113922e+00       2.964876336758e-02       4.932936977834e-01       5.238793336174e-01      -2.704274334144e+00       1.429240655149e-02       1.282594771443e-01      -2.462123200697e+00       7.258134317984e-02       2.778355986080e-03       3.994337115584e-03       5.778651043692e-04       3.838509249110e-02       5.479814911749e-02 
       6.783132689575e-05       3.180898514340e+01      -3.241188613911e+00       1.591065348215e-02       8.692887501168e-05       2.173221875292e-04       6.619832995352e-08       4.346443750584e-05      -2.430910899381e+00       1.591405441042e-02       4.516573267748e-01       4.705074959561e-01      -2.955475184888e+00      -3.728682282702e-03       1.136074773793e-01      -3.009841443037e+00       8.219285816075e-02       7.093538434806e-03       1.035090124304e-02       1.197690261068e-03       7.454809363606e-02       5.490355149568e-02 
       7.934312492718e-05       3.680898514340e+01      -3.503927552745e+00      -3.578485684772e-03      -2.229413585538e-05      -5.573533963844e-05      -2.322905778045e-08      -1.114706792769e-05      -2.627988952430e+00      -3.572143793893e-03       4.075176835237e-01       4.158065181431e-01      -3.080056943991e+00      -2.479018778419e-02       6.852043944934e-02      -3.605529631709e+00       9.016227754140e-02       1.525384438273e-02       2.280005256162e-02       2.112947485361e-03       1.317175831672e-01       5.170635641618e-02 
       9.115443222876e-05       4.180898514340e+01      -3.618288777317e+00      -2.728738133074e-02      -2.524249391957e-04      -6.310623479891e-04      -3.471444211508e-07      -1.262124695978e-04      -2.713801540194e+00      -2.727684738044e-02       3.624481578325e-01       3.619508371674e-01      -3.059369577261e+00      -4.576292744252e-02      -4.843674798975e-03      -4.234331029564e+00       9.645225500591e-02       2.858398376366e-02       4.430625944976e-02       3.239267580122e-03       2.167876952182e-01       4.566360457325e-02 
       1.032913322432e-04       4.680898514340e+01      -3.555109506161e+00      -5.320168987501e-02      -6.516780941290e-04      -1.629195235322e-03      -1.150755973754e-06      -3.258390470645e-04      -2.666482660036e+00      -5.318583478168e-02       3.179698712954e-01       3.108224922768e-01      -2.896837436901e+00      -6.359905835114e-02      -9.860325461155e-02      -4.882260574390e+00       1.010984799621e-01       4.760258951677e-02       7.772513222272e-02       4.334000840177e-03       3.356792708355e-01       3.733191983449e-02 
       1.157640155385e-04       5.180898514340e+01      -3.301439860624e+00      -7.902076155157e-02      -1.233276671743e-03      -3.083191679357e-03      -2.735458725267e-06      -6.166383358714e-04      -2.476324476974e+00      -7.899895735755e-02       2.754330329319e-01       2.638758707628e-01      -2.616142223473e+00      -7.586267048717e-02      -2.005089437373e-01      -5.536977869717e+00       1.042090762333e-01       7.123432961506e-02       1.248496792971e-01       5.014677438722e-03       4.891954364280e-01       2.727902059037e-02 
       1.285576521792e-04       5.680898514340e+01      -2.862075250172e+00      -1.023829446814e-01      -1.927462156177e-03      -4.818655390443e-03      -5.272375251869e-06      -9.637310780885e-04      -2.146924463173e+00      -1.023555359215e-01       2.359051913448e-01       2.220466452647e-01      -2.256076750772e+00      -8.113042671270e-02      -2.961951675349e-01      -6.188399428127e+00       1.059532980766e-01       9.642022188180e-02       1.852794650112e-01       4.906614209800e-03       6.684100427154e-01       1.603710202132e-02 
       1.416320170599e-04       6.180898514340e+01      -2.259134340638e+00      -1.210953846187e-01      -2.788227457420e-03      -6.970568643549e-03      -9.257920118339e-06      -1.394113728710e-03      -1.694866458720e+00      -1.210641621572e-01       2.001306840614e-01       1.857659827743e-01      -1.862950277543e+00      -7.918975661913e-02      -3.718689706440e-01      -6.828908680844e+00       1.065387658994e-01       1.187520278969e-01       2.557548315397e-01       3.883193024861e-03       8.553740552301e-01       4.139773282938e-03 
       1.549332351632e-04       6.680898514340e+01      -1.529708087805e+00      -1.333380748529e-01      -3.702611898011e-03      -9.256529745027e-03      -1.473540445453e-05      -1.851305949005e-03      -1.147955414023e+00      -1.333065724325e-01       1.685877275413e-01       1.550913606919e-01      -1.481991009227e+00      -7.099958292489e-02      -4.168859998045e-01      -7.453087430561e+00       1.061846062372e-01       1.341185307378e-01       3.306589740233e-01       2.187128437771e-03       1.033429510898e+00      -7.741258890280e-03 
       1.684114807015e-04       7.180898514340e+01      -7.221828883005e-01      -1.378177723705e-01      -4.631107141675e-03      -1.157776785419e-02      -2.223819100149e-05      -2.315553570838e-03      -5.424596125545e-01      -1.377909294430e-01       1.415812308843e-01       1.298679395097e-01      -1.149653947156e+00      -5.842827934118e-02      -4.256855954779e-01      -8.057235849369e+00       1.051021225843e-01       1.402621446396e-01       4.034932153899e-01       2.714823041499e-04       1.199760271105e+00      -1.861109344488e-02 
       1.710561029009e-04       7.278358642618e+01      -5.603366737574e-01      -1.377182421050e-01      -4.860723385988e-03      -1.215180846497e-02      -2.430361692992e-05      -2.430361692994e-03      -4.211003566651e-01      -1.376929986570e-01       1.368621599321e-01       1.255644346563e-01      -1.092730022226e+00      -5.566548212617e-02      -4.231160760454e-01      -8.172444749632e+00       1.048233262847e-01       1.403494150139e-01       4.169171691402e-01      -9.101219475295e-05       1.231646363674e+00      -2.049795620901e-02 
       1.710561029009e-04       7.278358642618e+01      -5.603366737574e-01      -1.377182421050e-01      -4.860723385988e-03      -1.215180846497e-02      -2.430361692992e-05      -2.430361692994e-03      -4.211003566651e-01      -1.376929986570e-01       1.368601329372e-01       1.255644346563e-01      -1.092730022226e+00      -5.566548212617e-02      -4.231160760454e-01      -8.172444749632e+00       1.048233262847e-01       1.403494150139e-01       4.169171691402e-01      -9.101219475295e-05       1.231646363674e+00      -2.049795620901e-02 
