# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=16
# for k=8.97105e-06 to 1.13218 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.971049916450e-06      -1.052040489088e-04      -7.890588440663e-05      -7.890588493222e-05      -1.052039652509e-04      -2.007674331420e-04       6.527394229868e-07      -1.549767214005e-04      -1.222347018946e-09      -7.901695741179e-05       6.020475140852e-01       5.995632733623e-01 
       1.129388271029e-05      -1.667336013037e-04      -1.250573540681e-04      -1.250573553883e-04      -1.667333911700e-04      -3.181869457343e-04       1.034506026218e-06      -2.456179078524e-04      -1.937276175802e-09      -1.252333785825e-04       6.020471734739e-01       5.995630104079e-01 
       1.421815594181e-05      -2.642459582623e-04      -1.982024361628e-04      -1.982024394791e-04      -2.642454304522e-04      -5.042722529867e-04       1.639540774797e-06      -3.892690027761e-04      -3.070342455115e-09      -1.984813802098e-04       6.020466336495e-01       5.995625936566e-01 
       1.789959782400e-05      -4.187790359206e-04      -3.141294080424e-04      -3.141294163724e-04      -4.187777102093e-04      -7.991672907715e-04       2.598394846769e-06      -6.169268851679e-04      -4.866081779954e-09      -3.145714141219e-04       6.020457781003e-01       5.995619331577e-01 
       2.253425856153e-05      -6.636633172449e-04      -4.978608476291e-04      -4.978608685532e-04      -6.636599875582e-04      -1.266467786934e-03       4.117918790072e-06      -9.777049583170e-04      -7.712003555413e-09      -4.985611528731e-04       6.020444221865e-01       5.995608863476e-01 
       2.836895073905e-05      -1.051692998893e-03      -7.890544779068e-04      -7.890545304656e-04      -1.051684636489e-03      -2.006897631423e-03       6.525812482127e-06      -1.549412308585e-03      -1.222216617032e-08      -7.901638163424e-04       6.020422733087e-01       5.995592273124e-01 
       3.571439299132e-05      -1.666463251508e-03      -1.250562573450e-03      -1.250562705471e-03      -1.666442251635e-03      -3.179921175110e-03       1.034110126129e-05      -2.455291114185e-03      -1.936952209225e-08      -1.252319323502e-03       6.020388678411e-01       5.995565980520e-01 
       4.496175690358e-05      -2.640267681404e-03      -1.981996814174e-03      -1.981997145796e-03      -2.640214954144e-03      -5.037829377942e-03       1.638546418057e-05      -3.890459771939e-03      -3.069528640268e-08      -1.984777476945e-03       6.020334711741e-01       5.995524312111e-01 
       5.660349832483e-05      -4.182286049822e-03      -3.141224887096e-03      -3.141225720089e-03      -4.182153692626e-03      -7.979405706270e-03       2.595902995418e-05      -6.163692634952e-03      -4.864059768335e-08      -3.145622906386e-03       6.020249197388e-01       5.995458280020e-01 
       7.125958243757e-05      -6.622812938650e-03      -4.978434686602e-03      -4.978436778973e-03      -6.622480821282e-03      -1.263386570142e-02       4.111658948447e-05      -9.763035441444e-03      -7.706914581721e-08      -4.985382397866e-03       6.020113706109e-01       5.995353642318e-01 
