# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.7
# for k=8.92094e-06 to 1.12715 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.920941486923e-06      -9.559632551277e-04      -7.172290236952e-04      -7.172290421960e-04      -9.559525877605e-04      -1.033456437275e-03       5.763991526803e-07       3.446604743675e-04       9.259737393330e-10      -7.173454636076e-04       5.375974699263e-01       5.373274943270e-01 
       1.123079993502e-05      -1.514781404382e-03      -1.136730494994e-03      -1.136730541463e-03      -1.514754613301e-03      -1.637521163134e-03       9.134784705897e-07       5.462185691052e-04       1.467338012862e-09      -1.136914896857e-03       5.375968972911e-01       5.373270041844e-01 
       1.413873943297e-05      -2.399967530305e-03      -1.801594157297e-03      -1.801594274013e-03      -2.399900250602e-03      -2.594300304881e-03       1.447634941256e-06       8.656198272383e-04       2.324994144671e-09      -1.801886055553e-03       5.375959898059e-01       5.373262274018e-01 
       1.779961836290e-05      -3.801685501550e-03      -2.855328624212e-03      -2.855328917348e-03      -3.801516568054e-03      -4.109186914860e-03       2.294015986992e-06       1.371717153802e-03       3.683409019919e-09      -2.855790350376e-03       5.375945517411e-01       5.373249963875e-01 
       2.240839187729e-05      -6.020228110466e-03      -4.525376604338e-03      -4.525377340503e-03      -6.019804029253e-03      -6.506342988914e-03       3.634942353617e-06       2.173530021066e-03       5.834151328653e-09      -4.526106128324e-03       5.375922730686e-01       5.373230456196e-01 
       2.821049397177e-05      -9.528778160496e-03      -7.172202673193e-03      -7.172204521719e-03      -9.527713953122e-03      -1.029610384121e-02       5.758922600135e-06       3.443573321005e-03       9.237330832180e-09      -7.173353213315e-03       5.375886628885e-01       5.373199545096e-01 
       3.551490774032e-05      -1.507039566851e-02      -1.136708503432e-02      -1.136708967509e-02      -1.506772662194e-02      -1.627873398905e-02       9.122056478530e-06       5.454573699815e-03       1.461716412185e-08      -1.136889428060e-02       5.375829442283e-01       5.373150569554e-01 
       4.471061985182e-05      -2.380554445060e-02      -1.801538931827e-02      -1.801540096530e-02      -2.379885648543e-02      -2.570078172108e-02       1.444412356377e-05       8.636925952167e-03       2.310860443929e-08      -1.801822111367e-02       5.375738888516e-01       5.373072990218e-01 
       5.628733550852e-05      -3.753055208878e-02      -2.855189963184e-02      -2.855192884791e-02      -3.751381768440e-02      -4.048480699127e-02       2.285928991567e-05       1.366880815289e-02       3.647979030065e-08      -2.855629851624e-02       5.375595572617e-01       5.372950139200e-01 
       7.086155703386e-05      -5.898602505209e-02      -4.525028537175e-02      -4.525035860056e-02      -5.894424770323e-02      -6.354405013468e-02       3.614639116058e-05       2.161387902742e-02       5.745429526480e-08      -4.525703455958e-02       5.375368934887e-01       5.372755690702e-01 
       8.920941486923e-05      -9.225358553729e-02      -7.171329294049e-02      -7.171347625355e-02      -9.214966339117e-02      -9.916576702108e-02       5.707863768437e-05       3.413038219262e-02       9.015459393198e-08      -7.172343655852e-02       5.375010993726e-01       5.372448154566e-01 
       1.123079993502e-04      -1.431648222363e-01      -1.136489487773e-01      -1.136494067467e-01      -1.429077859806e-01      -1.533369125996e-01       8.993490195991e-05       5.377686418204e-02       1.406364249719e-07      -1.136636593762e-01       5.374446821381e-01       5.371962352551e-01 
       1.413873943297e-04      -2.194412152866e-01      -1.800990240828e-01      -1.801001646128e-01      -2.188112150482e-01      -2.335977945729e-01       1.411972950626e-04       8.442927366746e-02       2.173310071447e-07      -1.801189992149e-01       5.373560410279e-01       5.371196418674e-01 
       1.779961836290e-04      -3.298050945593e-01      -2.853817435837e-01      -2.853845698306e-01      -3.282830660947e-01      -3.473210917101e-01       2.203776750238e-04       1.317751316298e-01       3.308174711190e-07      -2.854053668334e-01       5.372174565132e-01       5.369992444891e-01 
       2.240839187729e-04      -4.803843868841e-01      -4.521603341095e-01      -4.521672827765e-01      -4.767908113336e-01      -4.958911016278e-01       3.405845818154e-04       2.036524433008e-01       4.914134369158e-07      -4.521789319258e-01       5.370024283308e-01       5.368108775185e-01 
