#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407444121773e-06       7.009024898008e-01      -1.231782939646e+00       2.151802797563e-03       2.686123201945e-09       6.715308004862e-09       4.715458186897e-16       1.343061600972e-09      -9.238372047347e-01       2.151802797563e-03       6.148445541120e-01       6.923059103624e-01      -1.231782939646e+00       2.151331288842e-03       2.013162191846e-04      -9.238372047347e-01       2.152757395458e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.386917815763e-10       2.152757395458e-03 
       2.111618661876e-06       1.050902489792e+00      -1.234559404909e+00       3.224401637700e-03       9.041452113328e-09       2.260363028332e-08       3.572768004302e-15       4.520726056664e-09      -9.259195536816e-01       3.224401637821e-03       6.146475630477e-01       6.919254360276e-01      -1.234558958166e+00       3.222811438210e-03       4.520757247668e-04      -9.259202313126e-01       3.227615600113e-03       7.729072588997e-13       1.534982776460e-12       5.642277157854e-12       7.014496617783e-10       3.226601613739e-03 
       3.168443910063e-06       1.575340603688e+00      -1.239731659837e+00       4.825228091692e-03       3.023986739073e-08       7.559966847682e-08       2.690342522700e-14       1.511993369536e-08      -9.297987448782e-01       4.825228092876e-03       6.143322255294e-01       6.913360833862e-01      -1.239728956715e+00       4.819869275653e-03       1.014191844102e-03      -9.298028381598e-01       4.836034544524e-03       1.150808535258e-11       2.285489350443e-11       4.518547417240e-11       3.545697130954e-09       4.831558312754e-03 
       4.754944496616e-06       2.360738631361e+00      -1.250517208651e+00       7.203729010309e-03       1.019513993243e-07       2.548784983107e-07       2.042771272489e-13       5.097569966214e-08      -9.378879064919e-01       7.203729019871e-03       6.136875904404e-01       6.902148521645e-01      -1.250503127610e+00       7.185695014180e-03       2.269908964217e-03      -9.379091772629e-01       7.239989634760e-03       1.342452993551e-10       2.666092730423e-10       3.421548689672e-10       1.790042041735e-08       7.224503227912e-03 
       7.137520163529e-06       3.536019557400e+00      -1.273642345153e+00       1.070296736195e-02       3.428066791515e-07       8.570166978787e-07       1.547674468524e-12       1.714033395757e-07      -9.552317589075e-01       1.070296743544e-02       6.122918808271e-01       6.879438666074e-01      -1.273571070311e+00       1.064246274581e-02       5.055859498241e-03      -9.553391015599e-01       1.082422787300e-02       1.517792763452e-09       3.014316280414e-09       2.573209470809e-09       9.018364670195e-08       1.077227528838e-02 
       1.071768866876e-05       5.292660347958e+00      -1.323517709625e+00       1.574027001581e-02       1.131496616617e-06       2.828741541544e-06       1.151837414374e-11       5.657483083087e-07      -9.926382827072e-01       1.574027057038e-02       6.092407956749e-01       6.832300479508e-01      -1.323160756922e+00       1.553863660948e-02       1.114855745489e-02      -9.931743502091e-01       1.614347545143e-02       1.699875678324e-08       3.375937509863e-08       1.922168154340e-08       4.526835522164e-07       1.597071811775e-02 
       1.610198666469e-05       7.913668179161e+00      -1.430324837292e+00       2.263919322241e-02       3.690425413599e-06       9.226063533997e-06       8.479514839249e-11       1.845212706799e-06      -1.072743633424e+00       2.263919735083e-02       6.025939893988e-01       6.733562319470e-01      -1.428559472207e+00       2.197710374130e-02       2.406355718323e-02      -1.075394056693e+00       2.396666064916e-02       1.882011850807e-07       3.737697073429e-07       1.419093054915e-07       2.257434345879e-06       2.339833370117e-02 
       2.420977523271e-05       1.181432175851e+01      -1.653215938869e+00       3.097341437973e-02       1.129247033409e-05       2.823117583523e-05       5.865514599165e-10       5.646235167045e-06      -1.239912013905e+00       3.097344449246e-02       5.882914820920e-01       6.527753890265e-01      -1.644694917588e+00       2.886924694930e-02       4.956323761018e-02      -1.252812708121e+00       3.526639370198e-02       2.043359058893e-06       4.058345343671e-06       1.025908818962e-06       1.114001837263e-05       3.343262235521e-02 
       3.477126412802e-05       1.681432175851e+01      -2.025320726858e+00       3.713248622855e-02       2.800575755817e-05       7.001439389543e-05       3.000709351844e-09       1.400287877909e-05      -1.518991028856e+00       3.713265565993e-02       5.629123343893e-01       6.172932243064e-01      -1.992374260168e+00       3.161095615653e-02       8.620302968434e-02      -1.570214659056e+00       4.894469195974e-02       1.642825269120e-05       3.263508226630e-05       5.741817324143e-06       4.540552928645e-05       4.392652017044e-02 
       4.553003036203e-05       2.181432175851e+01      -2.451831488897e+00       3.712993159557e-02       4.817401553929e-05       1.204350388482e-04       8.850022507042e-09       2.408700776964e-05      -1.838875834345e+00       3.713052127944e-02       5.306704462094e-01       5.734605090982e-01      -2.366137426601e+00       2.661683166045e-02       1.162760983142e-01      -1.978279127862e+00       6.146943531334e-02       7.536100469824e-05       1.497824845162e-04       2.012586343860e-05       1.298286799576e-04       5.122678382121e-02 
       5.650124185567e-05       2.681432175851e+01      -2.880668151868e+00       3.045160682615e-02       6.121814274329e-05       1.530453568582e-04       1.731935776209e-08       3.060907137164e-05      -2.160508374890e+00       3.045314647218e-02       4.928459324140e-01       5.235007014460e-01      -2.705951574778e+00       1.424926827931e-02       1.282652027809e-01      -2.463987752407e+00       7.261655333769e-02       2.499621080110e-04       4.973288229264e-04       5.406526792280e-05       3.098181283680e-04       5.513543969848e-02 
       6.770969146288e-05       3.181432175851e+01      -3.258379581602e+00       1.729597391774e-02       5.026316644230e-05       1.256579161058e-04       2.042147754094e-08       2.513158322115e-05      -2.443803665702e+00       1.729928189099e-02       4.508286624752e-01       4.697177060090e-01      -2.958335071145e+00      -3.828921336642e-03       1.135119546562e-01      -3.013083932703e+00       8.221195768288e-02       6.746493212552e-04       1.344903315198e-03       1.235510496892e-04       6.797518254305e-04       5.587782214303e-02 
       7.919273911069e-05       3.681432175851e+01      -3.535336677130e+00      -1.463542172572e-03      -3.971213071512e-06      -9.928032678780e-06      -2.207138393771e-09      -1.985606535756e-06      -2.651544653540e+00      -1.457386636007e-03       4.060717294508e-01       4.143627355119e-01      -3.084580738610e+00      -2.498257350701e-02       6.823412272795e-02      -3.610730011796e+00       9.013445135091e-02       1.589767032352e-03       3.179979199825e-03       2.564037071431e-04       1.462321817174e-03       5.405561544663e-02 
       9.100366680004e-05       4.181432175851e+01      -3.670416320292e+00      -2.437540149726e-02      -1.206199869392e-04      -3.015499673481e-04      -8.852638062193e-08      -6.030999346962e-05      -2.752894831919e+00      -2.436517103366e-02       3.600424673505e-01       3.595150908241e-01      -3.066135806412e+00      -4.609812638088e-02      -5.454807063838e-03      -4.242133698673e+00       9.631720730559e-02       3.430336970844e-03       6.901751624131e-03       5.059851968625e-04       3.226933690544e-03       5.050896999150e-02 
       1.032154780389e-04       4.681432175851e+01      -3.634783602350e+00      -4.955469663498e-02      -3.257563234812e-04      -8.143908087029e-04      -3.075517307407e-07      -1.628781617406e-04      -2.726234125417e+00      -4.953921664543e-02       3.141719938389e-01       3.069852158559e-01      -2.906312320254e+00      -6.414604430547e-02      -9.973348109245e-02      -4.893111396175e+00       1.007477891658e-01       7.020098683669e-03       1.426653684459e-02       9.816200919464e-04       7.532206803148e-03       4.611062089786e-02 
       1.159248268086e-04       5.181432175851e+01      -3.414465796888e+00      -7.486124124746e-02      -6.297405864317e-04      -1.574351466079e-03      -7.499814337752e-07      -3.148702932158e-04      -2.561088161487e+00      -7.483966996175e-02       2.698071586922e-01       2.582485893212e-01      -2.628196829251e+00      -7.670390506483e-02      -2.024251826383e-01      -5.550555932163e+00       1.034670029119e-01       1.399240252120e-02       2.894252062683e-02       1.912427714693e-03       1.895574626149e-02       4.156196586502e-02 
       1.292541152834e-04       5.681432175851e+01      -3.011495689453e+00      -9.809427764747e-02      -1.001962517692e-03      -2.504906294230e-03      -1.483477300955e-06      -5.009812588460e-04      -2.258984196727e+00      -9.806645294949e-02       2.281775418791e-01       2.144241756598e-01      -2.269301994865e+00      -8.234297101951e-02      -2.992312114016e-01      -6.202764696905e+00       1.045681666969e-01       2.765023851292e-02       5.907761859886e-02       3.757737784028e-03       5.183287091920e-02       3.726851064121e-02 
       1.433426293337e-04       6.181432175851e+01      -2.443432047259e+00      -1.171855298369e-01      -1.482692953372e-03      -3.706732383431e-03      -2.700534443735e-06      -7.413464766862e-04      -1.833089565944e+00      -1.171523869559e-01       1.904163106153e-01       1.763328217507e-01      -1.873978569309e+00      -8.080898657304e-02      -3.763811394799e-01      -6.839536602350e+00       1.042031324150e-01       5.425879514812e-02       1.234375675205e-01       7.194428850832e-03       1.517589901978e-01       3.331011524228e-02 
       1.582906070803e-04       6.681432175851e+01      -1.741071500736e+00      -1.303709452311e-01      -2.027787244410e-03      -5.069468111025e-03      -4.531658826891e-06      -1.013893622205e-03      -1.306493378173e+00      -1.303349301169e-01       1.577094086442e-01       1.447010638438e-01      -1.484827080086e+00      -7.296488501079e-02      -4.231502020673e-01      -7.451917909265e+00       1.026154912134e-01       1.014785648819e-01       2.622577302993e-01       1.150391167428e-02       4.374342487527e-01       2.940975358487e-02 
       1.739774272983e-04       7.181432175851e+01      -9.457665650436e-01      -1.363291106149e-01      -2.682523659396e-03      -6.706309148490e-03      -7.582737699759e-06      -1.341261829698e-03      -7.101944589175e-01      -1.362942488207e-01       1.312759060370e-01       1.202050275758e-01      -1.135896389341e+00      -6.051355657620e-02      -4.337189223658e-01      -8.032722142391e+00       1.002238091070e-01       1.585808137226e-01       5.304346656110e-01       9.418143937020e-03       9.581019967397e-01       2.465199029879e-02 
       1.899190053046e-04       7.681432175851e+01      -1.121733696225e-01      -1.343384180755e-01      -3.254629558913e-03      -8.136573897283e-03      -1.113496565426e-05      -1.627314779457e-03      -8.515048547972e-02      -1.343148248138e-01       1.106979449503e-01       1.019261798753e-01      -8.544528671693e-01      -4.565307723927e-02      -4.080349018191e-01      -8.582079654760e+00       9.758060640260e-02       1.834999517341e-01       9.824627879767e-01       1.140571370306e-03       1.130846721417e+00       1.672089082282e-02 
       2.057270828027e-04       8.181432175851e+01       6.962176034304e-01      -1.244372095784e-01      -3.548991491469e-03      -8.872478728672e-03      -1.425584472527e-05      -1.774495745734e-03       5.210754240444e-01      -1.244355751281e-01       9.378600181103e-02       8.731357203154e-02      -6.586868811838e-01      -3.081570933582e-02      -3.517140534527e-01      -9.107294093591e+00       9.498144441959e-02       1.848504328311e-01       2.325160869333e+00       4.469876135705e-04       8.354622475256e-01       2.542467841168e-03 
       2.213797025350e-04       8.681432175851e+01       1.424275176255e+00      -1.073347110629e-01      -3.560428247748e-03      -8.901070619370e-03      -1.656114717902e-05      -1.780214123874e-03       1.067186032013e+00      -1.073648753856e-01       7.965382821484e-02       7.525724733261e-02      -5.452349780917e-01      -1.821057294712e-02      -2.750154565054e-01      -9.611984910576e+00       9.243359446367e-02       1.894743265856e-01      -1.410036023646e+01       1.083204282781e-03       6.560634667294e-01      -1.724258091275e-02 
       2.295242839725e-04       8.942883085683e+01       1.757584532606e+00      -9.591096635606e-02      -3.423383275503e-03      -8.558458188759e-03      -1.711691637752e-05      -1.711691637752e-03       1.317272735729e+00      -9.596124247692e-02       7.335789923819e-02       6.990784728059e-02      -5.124788056439e-01      -1.304203444023e-02      -2.310795001352e-01      -9.867977101194e+00       9.111629306564e-02       1.918064471573e-01      -3.364960033877e+00       6.038830211111e-04       6.619262094967e-01      -2.824056199545e-02 
       2.295242839725e-04       8.942883085683e+01       1.757584532606e+00      -9.591096635606e-02      -3.423383275503e-03      -8.558458188759e-03      -1.711691637752e-05      -1.711691637752e-03       1.317272735729e+00      -9.596124247692e-02       7.335831338980e-02       6.990784728059e-02      -5.124788056439e-01      -1.304203444023e-02      -2.310795001352e-01      -9.867977101194e+00       9.111629306564e-02       1.918064471573e-01      -3.364960033877e+00       6.038830211111e-04       6.619262094967e-01      -2.824056199545e-02 
       2.296798516435e-04       8.947883085683e+01       1.763587160748e+00      -9.567779821933e-02      -3.418752855818e-03      -8.557274994711e-03      -1.712145226197e-05      -1.711478097595e-03       1.321777235216e+00      -9.572860234005e-02       7.324533463912e-02       6.981193062515e-02      -5.119959372742e-01      -1.295408528203e-02      -2.302320107481e-01      -9.872820038874e+00       9.109121629942e-02       1.918362607143e-01      -3.318733367447e+00       5.886135324718e-04       6.626849522360e-01      -2.844707641739e-02 
       2.298356240879e-04       8.952889865811e+01       1.769583300129e+00      -9.544380911366e-02      -3.414630583322e-03      -8.554343037344e-03      -1.713157678018e-05      -1.710905762874e-03       1.326276893778e+00      -9.549502530163e-02       7.313250268775e-02       6.971612496989e-02      -5.115173110267e-01      -1.286643783167e-02      -2.293833422970e-01      -9.877667564235e+00       9.106611034150e-02       1.918653427588e-01      -3.273761299385e+00       5.730464249286e-04       6.634672864983e-01      -2.865361582906e-02 
       2.299916017531e-04       8.957903439594e+01       1.775572873041e+00      -9.520897959716e-02      -3.410783755750e-03      -8.550148731553e-03      -1.714396542491e-05      -1.710075477383e-03       1.330771651452e+00      -9.526060385590e-02       7.301981117928e-02       6.962043109709e-02      -5.110429170998e-01      -1.277909404127e-02      -2.285335057029e-01      -9.882519682382e+00       9.104097518214e-02       1.918936762248e-01      -3.229992685258e+00       5.571764791358e-04       6.642731471375e-01      -2.886017368221e-02 
       2.301477850880e-04       8.962923820598e+01       1.781555801044e+00      -9.497330758081e-02      -3.407073277382e-03      -8.545009288954e-03      -1.715689604388e-05      -1.709052840748e-03       1.335261449456e+00      -9.502534097304e-02       7.290725672417e-02       6.952484979850e-02      -5.105727454824e-01      -1.269205586559e-02      -2.276825119748e-01      -9.887376398407e+00       9.101581080924e-02       1.919212437135e-01      -3.187379104214e+00       5.409983308539e-04       6.651024622191e-01      -2.906674339788e-02 
       2.303041745428e-04       8.967951022426e+01       1.787532005324e+00      -9.473679181096e-02      -3.403416587037e-03      -8.539136147153e-03      -1.716951845504e-05      -1.707881447781e-03       1.339746228802e+00      -9.478923561613e-02       7.279483772442e-02       6.942938187379e-02      -5.101067859585e-01      -1.260532526084e-02      -2.268303722100e-01      -9.892237717399e+00       9.099061720947e-02       1.919480274841e-01      -3.145874679630e+00       5.245064694263e-04       6.659551528126e-01      -2.927331836599e-02 
       2.304607705694e-04       8.972985058719e+01       1.793501406699e+00      -9.449943110086e-02      -3.399765160741e-03      -8.532673895878e-03      -1.718144844353e-05      -1.706591008832e-03       1.344225930234e+00      -9.455228660830e-02       7.268255366143e-02       6.933402812966e-02      -5.096450281096e-01      -1.251890418386e-02      -2.259770975944e-01      -9.897103644440e+00       9.096539436898e-02       1.919740094443e-01      -3.105435913740e+00       5.076952362999e-04       6.668311327759e-01      -2.947989194555e-02 
