# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=16
# for k=1.20717e-05 to 1.10007 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.207172696187e-05      -9.194391748747e-05      -6.896009626190e-05      -6.896009680006e-05      -9.194386855229e-05      -4.326508219183e-05      -7.584777959329e-07       5.657453354421e-05      -8.841847137655e-10      -6.905852268222e-05       6.023606544867e-01       5.995720664785e-01 
       1.519740383654e-05      -1.457185675534e-04      -1.092943466363e-04      -1.092943479881e-04      -1.457184446366e-04      -6.856831402810e-05      -1.202095410032e-06       8.966369223093e-05      -1.401308745891e-09      -1.094503295766e-04       6.023603083054e-01       5.995717961107e-01 
       1.913239788312e-05      -2.309415301527e-04      -1.732197642910e-04      -1.732197676866e-04      -2.309412214107e-04      -1.086678925426e-04      -1.905164158137e-06       1.421050168373e-04      -2.220849783229e-09      -1.734669493902e-04       6.023597595544e-01       5.995713675054e-01 
       2.408626188361e-05      -3.660004896115e-04      -2.745345700063e-04      -2.745345785356e-04      -3.659997141308e-04      -1.722130127634e-04      -3.019403740760e-06       2.252149201090e-04      -3.519617982669e-09      -2.749262536118e-04       6.023588897262e-01       5.995706880779e-01 
       3.032280716041e-05      -5.800285582291e-04      -4.351073292400e-04      -4.351073506645e-04      -5.800266104853e-04      -2.729044110895e-04      -4.785264259050e-06       3.569276384088e-04      -5.577755975922e-09      -4.357279091412e-04       6.023575115591e-01       5.995696116843e-01 
       3.817415249118e-05      -9.191749934652e-04      -6.895970308433e-04      -6.895970846592e-04      -9.191701016537e-04      -4.324373359885e-04      -7.583745218767e-06       5.656596609899e-04      -8.839009956439e-09      -6.905800895775e-04       6.023553276943e-01       5.995679060715e-01 
       4.805841064485e-05      -1.456522140841e-03      -1.092933587759e-03      -1.092933722938e-03      -1.456509855951e-03      -6.851483418031e-04      -1.201844633680e-05       8.964279880455e-04      -1.400602477347e-08      -1.094490389816e-03       6.023518667158e-01       5.995652029435e-01 
       6.050195441124e-05      -2.307748819921e-03      -1.732172824789e-03      -1.732173164341e-03      -2.307717972755e-03      -1.085338149120e-03      -1.904551090224e-05       1.420537584284e-03      -2.219087929362e-08      -1.734637073227e-03       6.023463820240e-01       5.995609190518e-01 
       7.616744787152e-05      -3.655819861791e-03      -2.745283353766e-03      -2.745284206679e-03      -3.655742421323e-03      -1.718766459172e-03      -3.017895108444e-05       2.250884413380e-03      -3.515214491145e-08      -2.749181098694e-03       6.023376907290e-01       5.995541301046e-01 
       9.588913567696e-05      -5.789777183677e-03      -4.350916691163e-03      -4.350918833563e-03      -5.789582837520e-03      -2.720608744779e-03      -4.781490903863e-05       3.566110656733e-03      -5.566719840692e-08      -4.357074556969e-03       6.023239194791e-01       5.995433718826e-01 
       1.207172696187e-04      -9.165369722529e-03      -6.895576999811e-03      -6.895582381197e-03      -9.164882245102e-03      -4.303154957641e-03      -7.574247867184e-05       5.648631262226e-03      -8.811245347895e-08      -6.905287249211e-03       6.023021015920e-01       5.995263243261e-01 
       1.519740383654e-04      -1.449901968256e-02      -1.092834811759e-02      -1.092836163470e-02      -1.449779796958e-02      -6.798291409808e-03      -1.199456375414e-04       8.944259014150e-03      -1.393637743584e-07      -1.094361417791e-02       6.022675457580e-01       5.994993163992e-01 
       1.913239788312e-04      -2.291144490100e-02      -1.731924779555e-02      -1.731928174772e-02      -2.290838711879e-02      -1.071994388556e-02      -1.898574015732e-04       1.415525997412e-02      -2.201623896877e-07      -1.734313297872e-02       6.022128344035e-01       5.994565363011e-01 
       2.408626188361e-04      -3.614210188176e-02      -2.744660580279e-02      -2.744669108171e-02      -3.613446480046e-02      -1.685312963725e-02      -3.002917601155e-04       2.238327593097e-02      -3.471435028985e-07      -2.748368570648e-02       6.021262617518e-01       5.993887946909e-01 
       3.032280716041e-04      -5.685649378238e-02      -4.349353515696e-02      -4.349374934775e-02      -5.683748335500e-02      -2.636824174930e-02      -4.743954771925e-04       3.534653089385e-02      -5.457057986186e-07      -4.355036605881e-02       6.019894016970e-01       5.992815829716e-01 
       3.817415249118e-04      -8.905361111639e-02      -6.891655116010e-02      -6.891708910283e-02      -8.900654174804e-02      -4.093754883866e-02      -7.480167554614e-04       5.569845516366e-02      -8.537020473873e-07      -6.900180194013e-02       6.017733636986e-01       5.991120433408e-01 
       4.805841064485e-04      -1.385202331196e-01      -1.091851526193e-01      -1.091865035517e-01      -1.384046787687e-01      -6.276274355503e-02      -1.175883847754e-03       8.747109002097e-02      -1.325208894787e-06      -1.093083351814e-01       6.014331364253e-01       5.988442910594e-01 
       6.050195441124e-04      -2.131030164659e-01      -1.729462207368e-01      -1.729496128608e-01      -2.128231771745e-01      -9.424658730149e-02      -1.839531654267e-03       1.366253532732e-01      -2.031520305452e-06      -1.731121759501e-01       6.008992962785e-01       5.984223049529e-01 
       7.616744787152e-04      -3.221398971270e-01      -2.738503811661e-01      -2.738588967887e-01      -3.214769577709e-01      -1.366249426846e-01      -2.855300720848e-03       2.115556751044e-01      -3.051197178043e-06      -2.740425547539e-01       6.000664787047e-01       5.977594087723e-01 
       9.588913567696e-04      -4.735105228577e-01      -4.334002078645e-01      -4.334215783660e-01      -4.719953930577e-01      -1.860036852837e-01      -4.375997221663e-03       3.230236701173e-01      -4.429127833072e-06      -4.335371136529e-01       5.987788504642e-01       5.967234155046e-01 
       1.207172696187e-03      -6.654477554335e-01      -6.853537160252e-01      -6.854073185818e-01      -6.621856596578e-01      -2.238161204716e-01      -6.567854940068e-03       4.821094333719e-01      -6.062729880925e-06      -6.851879902706e-01       5.968153504539e-01       5.951173834173e-01 
       1.519740383654e-03      -8.700266203433e-01      -1.082447404070e+00      -1.082581744389e+00      -8.636903885284e-01      -1.979609357712e-01      -9.518439800533e-03       6.930053984875e-01      -7.450800220676e-06      -1.081361766798e+00       5.938829869214e-01       5.926589097535e-01 
       1.913239788312e-03      -1.012810850045e+00      -1.706485371505e+00      -1.706821649140e+00      -1.002646130200e+00       1.901892239399e-03      -1.299020819839e-02       9.352205373667e-01      -7.293722870871e-06      -1.703165280493e+00       5.896345252539e-01       5.889680566157e-01 
       2.408626188361e-03      -9.835409994656e-01      -2.683159393032e+00      -2.683999643529e+00      -9.729527131839e-01       5.310954348819e-01      -1.594012813797e-02       1.132183982230e+00      -3.362946977427e-06      -2.675307449092e+00       5.837272902138e-01       5.835861979960e-01 
       3.032280716041e-03      -7.596696923695e-01      -4.203202909284e+00      -4.205300175407e+00      -7.604092127396e-01       1.381123889211e+00      -1.610988495085e-02       1.131963423987e+00       5.524102052946e-06      -4.187913308923e+00       5.758816479751e-01       5.760369732518e-01 
       3.817415249118e-03      -6.142039641527e-01      -6.552541504816e+00      -6.557757721640e+00      -6.321177454212e-01       1.790010525144e+00      -1.150576256890e-02       8.172183777252e-01       1.244181317032e-05      -6.527945985277e+00       5.658846613887e-01       5.659919624696e-01 
