# Matter power spectrum P(k) at redshift z=7.5
# for k=1.09563e-05 to 1.02302 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.095627922804e-05       7.799178899318e-01 
       1.379313833890e-05       9.743127824695e-01 
       1.736453236323e-05       1.217159900423e+00 
       2.186065105599e-05       1.520535011664e+00 
       2.752092913275e-05       1.899522774408e+00 
       3.464679704141e-05       2.372965709917e+00 
       4.361773323271e-05       2.964398883622e+00 
       5.491147277151e-05       3.703215604587e+00 
       6.912944847110e-05       4.626119946364e+00 
       8.702881938359e-05       5.778933564835e+00 
       1.095627922804e-04       7.218838120801e+00 
       1.379313833890e-04       9.017147000831e+00 
       1.736453236323e-04       1.126270984475e+01 
       2.186065105599e-04       1.406605143398e+01 
       2.752092913275e-04       1.756431888987e+01 
       3.464679704141e-04       2.192702829376e+01 
       4.361773323271e-04       2.736241125112e+01 
       5.491147277151e-04       3.412377480499e+01 
       6.912944847110e-04       4.251457796809e+01 
       8.702881938359e-04       5.288977752108e+01 
       1.095627922804e-03       6.564948752125e+01 
       1.379313833890e-03       8.121985067810e+01 
       1.736453236323e-03       1.000168699550e+02 
       2.186065105599e-03       1.223890719373e+02 
       2.752092913275e-03       1.485435744850e+02 
       3.464679704141e-03       1.783912102946e+02 
       4.361773323271e-03       2.113264780323e+02 
       5.491147277151e-03       2.460875553168e+02 
       6.912944847110e-03       2.804547580894e+02 
       8.702881938359e-03       3.111363945638e+02 
       1.095627922804e-02       3.337176752679e+02 
       1.379313833890e-02       3.436287489263e+02 
       1.736453236323e-02       3.372929126300e+02 
       2.186065105413e-02       3.130710765585e+02 
       2.752092472677e-02       2.715163609902e+02 
       3.464525971876e-02       2.177096636793e+02 
       4.350520904856e-02       1.644955602047e+02 
       5.287653252162e-02       1.289761221835e+02 
       5.978495130725e-02       1.134430254855e+02 
       6.508625311632e-02       1.054054993950e+02 
       6.963923763983e-02       1.000175037183e+02 
       7.379391205478e-02       9.565603432643e+01 
       7.771921004304e-02       9.162178490827e+01 
       8.150997642655e-02       8.757642404740e+01 
       8.522555156178e-02       8.336481540001e+01 
       8.890619596590e-02       7.894372773475e+01 
       9.258102824145e-02       7.434537048667e+01 
       9.627224578471e-02       6.965317832933e+01 
       9.999754042825e-02       6.498194971720e+01 
       1.037715638730e-01       6.045983112736e+01 
       1.076068594744e-01       5.621183354261e+01 
       1.115144779808e-01       5.234555328634e+01 
       1.155043975751e-01       4.893987864286e+01 
       1.195858180450e-01       4.603729855769e+01 
       1.237673712786e-01       4.363984465680e+01 
       1.280572744976e-01       4.170835557456e+01 
       1.324634432902e-01       4.016478444379e+01 
       1.369935757796e-01       3.889780092953e+01 
       1.416552156731e-01       3.777259897466e+01 
       1.464557996263e-01       3.664618574635e+01 
       1.514026928500e-01       3.538838777528e+01 
       1.565032158907e-01       3.390603738674e+01 
       1.617646648531e-01       3.216447080727e+01 
       1.621533971137e-01       3.202833829419e+01 
       1.671943268900e-01       3.019826913530e+01 
       1.727994924941e-01       2.810507013302e+01 
       1.785874659329e-01       2.602207749577e+01 
       1.845655750474e-01       2.409170841074e+01 
       1.907411815539e-01       2.242657288527e+01 
       1.971216929433e-01       2.108292940441e+01 
       2.037145770387e-01       2.004793100292e+01 
       2.105273802550e-01       1.924286810731e+01 
       2.175677505893e-01       1.854333389874e+01 
       2.248434663623e-01       1.781838613800e+01 
       2.323624717314e-01       1.696382924801e+01 
       2.401329200008e-01       1.595130204327e+01 
       2.481632257820e-01       1.483779405047e+01 
       2.564621271070e-01       1.373379032288e+01 
       2.650387586839e-01       1.274528735536e+01 
       2.739027376278e-01       1.193022584113e+01 
       2.830642632053e-01       1.128473523978e+01 
       2.925342324370e-01       1.074624633473e+01 
       3.023243738169e-01       1.022066535868e+01 
       3.124474019826e-01       9.639392376709e+00 
       3.229171969307e-01       8.999847394705e+00 
       3.337490123909e-01       8.354767579388e+00 
       3.449597193132e-01       7.772166800949e+00 
       3.565680922006e-01       7.284780144977e+00 
       3.685951483766e-01       6.867526910678e+00 
       3.810645534292e-01       6.470612055893e+00 
       3.940031103189e-01       6.058612146249e+00 
       4.074413554273e-01       5.636868388578e+00 
       4.214142928102e-01       5.240990491587e+00 
       4.359623090930e-01       4.891286330972e+00 
       4.511323273170e-01       4.576518733359e+00 
       4.669792809558e-01       4.270119261951e+00 
       4.835680229848e-01       3.966804449815e+00 
       5.009758353114e-01       3.677517616454e+00 
       5.192957810058e-01       3.411599459431e+00 
       5.386412625092e-01       3.163530154809e+00 
       5.591523428875e-01       2.922792857771e+00 
       5.810047075086e-01       2.690720862430e+00 
       6.044226897724e-01       2.473340810878e+00 
       6.296987499358e-01       2.265428251139e+00 
       6.572235725724e-01       2.064135746185e+00 
       6.875343704841e-01       1.871245906914e+00 
       7.213959282372e-01       1.684345447412e+00 
       7.599438715836e-01       1.501684786906e+00 
       8.049540359544e-01       1.321779778351e+00 
       8.593865999106e-01       1.142046340850e+00 
       9.285758004068e-01       9.593019377006e-01 
       1.023016296596e+00       7.698111983568e-01 
