# Matter power spectrum P(k) at redshift z=0.0851064
# for k=1.21025e-05 to 1.05968 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.210245747416e-05       2.427817602850e+01 
       1.523609125938e-05       3.032951456748e+01 
       1.918110246285e-05       3.788911958744e+01 
       2.414757731670e-05       4.733288929829e+01 
       3.039999871726e-05       5.913037605806e+01 
       3.827133090367e-05       7.386809149193e+01 
       4.818075101782e-05       9.227858294055e+01 
       6.065597181566e-05       1.152766832697e+02 
       7.636134429580e-05       1.440046497604e+02 
       9.613323681275e-05       1.798882664800e+02 
       1.210245747416e-04       2.247063660887e+02 
       1.523609125938e-04       2.806765794905e+02 
       1.918110246285e-04       3.505603298216e+02 
       2.414757731670e-04       4.377899333491e+02 
       3.039999871726e-04       5.466197878927e+02 
       3.827133090367e-04       6.823015097718e+02 
       4.818075101782e-04       8.512790564157e+02 
       6.065597181566e-04       1.061394420515e+03 
       7.636134429580e-04       1.322088034658e+03 
       9.613323681275e-04       1.644567957241e+03 
       1.210245747416e-03       2.041890589836e+03 
       1.523609125938e-03       2.528822071876e+03 
       1.918110246285e-03       3.121301730405e+03 
       2.414757731670e-03       3.835115647670e+03 
       3.039999871726e-03       4.684414621949e+03 
       3.827133090367e-03       5.678341625153e+03 
       4.818075101782e-03       6.816436065510e+03 
       6.065597181566e-03       8.082789081603e+03 
       7.636134429580e-03       9.438253308035e+03 
       9.613323681275e-03       1.081186715136e+04 
       1.210245747416e-02       1.209163090803e+04 
       1.523609125938e-02       1.311895883028e+04 
       1.918110246281e-02       1.369368439302e+04 
       2.414757709659e-02       1.360836922548e+04 
       3.039983681606e-02       1.274310782153e+04 
       3.824953962378e-02       1.121073573146e+04 
       4.747364008392e-02       9.533114517680e+03 
       5.519951454991e-02       8.479561366117e+03 
       6.081187342701e-02       7.902549834060e+03 
       6.544821605766e-02       7.506676420169e+03 
       6.959165791171e-02       7.187305418472e+03 
       7.345820205824e-02       6.900590102601e+03 
       7.716243886512e-02       6.624981994432e+03 
       8.077319037634e-02       6.349509564379e+03 
       8.433571910124e-02       6.069310884981e+03 
       8.788195566255e-02       5.783557753402e+03 
       9.143574190872e-02       5.494258363449e+03 
       9.501574768340e-02       5.205377963196e+03 
       9.863720067817e-02       4.922062806050e+03 
       1.023129663306e-01       4.649898788720e+03 
       1.060542507417e-01       4.394202044377e+03 
       1.098710742391e-01       4.159371505255e+03 
       1.137725996323e-01       3.948349289893e+03 
       1.177673651369e-01       3.762231441035e+03 
       1.218634528120e-01       3.600062791609e+03 
       1.260686121863e-01       3.458841532715e+03 
       1.303903519960e-01       3.333747463578e+03 
       1.348360087614e-01       3.218620604556e+03 
       1.394127982597e-01       3.106699126539e+03 
       1.441278542156e-01       2.991599274788e+03 
       1.489882573909e-01       2.868436698410e+03 
       1.540010574971e-01       2.734866829884e+03 
       1.591732898503e-01       2.591723834208e+03 
       1.645119883503e-01       2.442957484680e+03 
       1.700241961484e-01       2.294759635083e+03 
       1.757169752226e-01       2.154060683014e+03 
       1.802451333814e-01       2.054292355613e+03 
       1.815974159883e-01       2.026799530124e+03 
       1.876726480170e-01       1.916416889677e+03 
       1.939498528980e-01       1.822937275507e+03 
       2.004362802565e-01       1.742895608460e+03 
       2.071392679261e-01       1.670251825203e+03 
       2.140662672646e-01       1.598213256903e+03 
       2.212248745949e-01       1.521651611823e+03 
       2.286228697597e-01       1.438565443869e+03 
       2.362682627903e-01       1.351037842344e+03 
       2.441693497328e-01       1.264459473326e+03 
       2.523347787377e-01       1.184771943402e+03 
       2.607736276355e-01       1.115366333055e+03 
       2.694954943916e-01       1.055685798890e+03 
       2.785106020854e-01       1.002331195074e+03 
       2.878299204116e-01       9.510041418619e+02 
       2.974653061886e-01       8.982976208632e+02 
       3.074296660129e-01       8.436220352729e+02 
       3.177371450686e-01       7.895543031967e+02 
       3.284033472590e-01       7.394318562202e+02 
       3.394455933498e-01       6.949345234957e+02 
       3.508832258395e-01       6.551666481575e+02 
       3.627379719623e-01       6.173154530246e+02 
       3.750343798482e-01       5.794768119034e+02 
       3.878003477701e-01       5.420428847198e+02 
       4.010677731395e-01       5.065547966043e+02 
       4.148733572791e-01       4.741823355945e+02 
       4.292596152128e-01       4.442628273539e+02 
       4.442761586632e-01       4.154950683318e+02 
       4.599813480716e-01       3.873670962074e+02 
       4.764444505080e-01       3.606541806797e+02 
       4.937485025644e-01       3.357012407366e+02 
       5.119941737826e-01       3.120728551167e+02 
       5.313050793757e-01       2.893281824341e+02 
       5.518352410549e-01       2.675377025539e+02 
       5.737798154200e-01       2.468313256064e+02 
       5.973909414851e-01       2.270265880886e+02 
       6.230018828788e-01       2.078741355473e+02 
       6.510651409060e-01       1.894465934418e+02 
       6.822151769000e-01       1.715631351460e+02 
       7.173767977650e-01       1.540868380050e+02 
       7.579635462801e-01       1.368740771473e+02 
       8.062662198112e-01       1.197041454288e+02 
       8.662745655449e-01       1.023064679498e+02 
       9.455549134447e-01       8.431208958946e+01 
       1.059684463723e+00       6.535334830259e+01 
