# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.275
# for k=1.15005e-05 to 1.06552 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.150054831480e-05      -1.138104134558e-03      -8.539446868953e-04      -8.539447168411e-04      -1.138092487587e-03      -2.860352796997e-04      -2.780348551288e-06       1.957061306034e-03      -4.417641820154e-10      -8.540396945761e-04       5.385466312309e-01       5.383448818091e-01 
       1.447833252307e-05      -1.803319015087e-03      -1.353409974743e-03      -1.353410049960e-03      -1.803289765202e-03      -4.529866458645e-04      -4.405925725061e-06       3.101292993908e-03      -6.998856575169e-10      -1.353560408871e-03       5.385460462935e-01       5.383443704610e-01 
       1.822714073369e-05      -2.856926776510e-03      -2.145007376438e-03      -2.145007565361e-03      -2.856853327938e-03      -7.170598314860e-04      -6.981339709044e-06       4.914112495788e-03      -1.108582597175e-09      -2.145245439640e-03       5.385451193179e-01       5.383435600745e-01 
       2.294661065400e-05      -4.525058483172e-03      -3.399600357095e-03      -3.399600831598e-03      -4.524874083487e-03      -1.134264898273e-03      -1.106070470790e-05       7.785566620142e-03      -1.755324313797e-09      -3.399976761007e-03       5.385436503805e-01       5.383422758135e-01 
       2.888807126686e-05      -7.164542547144e-03      -5.387985299970e-03      -5.387986491663e-03      -7.164079733212e-03      -1.792170764117e-03      -1.752006019013e-05       1.233231959549e-02      -2.777832847347e-09      -5.388579599104e-03       5.385413228228e-01       5.383402406844e-01 
       3.636792701558e-05      -1.133699154837e-02      -8.539335606929e-03      -8.539338599506e-03      -1.133583051234e-02      -2.826555475294e-03      -2.774238205300e-05       1.952790702507e-02      -4.392108149008e-09      -8.540271836239e-03       5.385376352772e-01       5.383370159451e-01 
       4.578450749418e-05      -1.792268549603e-02      -1.353382031906e-02      -1.353382783281e-02      -1.791977506831e-02      -4.445080893694e-03      -4.390586958252e-05       3.090572443825e-02      -6.934791551255e-09      -1.353528992734e-02       5.385317943855e-01       5.383319068924e-01 
       5.763927995091e-05      -2.829226261607e-02      -2.144937206764e-02      -2.144939092837e-02      -2.828497563611e-02      -6.958058692078e-03      -6.942850758668e-05       4.887211551662e-02      -1.092519058242e-08      -2.145166565433e-02       5.385225459096e-01       5.383238141445e-01 
       7.256355424772e-05      -4.455704210260e-02      -3.399424176648e-02      -3.399428909092e-02      -4.453883197878e-02      -1.081048974115e-02      -1.096418526159e-04       7.718105443089e-02      -1.715089223719e-08      -3.399778795155e-02       5.385079098962e-01       5.383109994303e-01 
       9.135210241256e-05      -6.991229256932e-02      -5.387543063791e-02      -5.387554930668e-02      -6.986692262859e-02      -1.659178874582e-02      -1.727825413562e-04       1.216330729753e-01      -2.677222018978e-08      -5.388082955065e-02       5.384847679808e-01       5.382907181003e-01 
