# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=16
# for k=1.14301e-05 to 1.00643 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.143010228078e-05      -9.383367657729e-05      -7.037751721833e-05      -7.037751776105e-05      -9.383361801331e-05      -1.728624856964e-04       9.033997293162e-07      -4.684650524470e-04      -4.795132907654e-09      -7.048378141019e-05       6.020670427939e-01       5.996476547345e-01 
       1.438964622068e-05      -1.487135113015e-04      -1.115408097498e-04      -1.115408111130e-04      -1.487133641988e-04      -2.739628712674e-04       1.431773714945e-06      -7.424590626707e-04      -7.599694643304e-09      -1.117092156763e-04       6.020667263040e-01       5.996474055648e-01 
       1.811549129394e-05      -2.356878882166e-04      -1.767801741160e-04      -1.767801775403e-04      -2.356875187252e-04      -4.341875770821e-04       2.269162509252e-06      -1.176698330608e-03      -1.204450763693e-08      -1.770470507198e-04       6.020662246881e-01       5.996470106544e-01 
       2.280605233707e-05      -3.735221866678e-04      -2.801774535599e-04      -2.801774621616e-04      -3.735212586019e-04      -6.881048896200e-04       3.596263963431e-06      -1.864890427085e-03      -1.908875844016e-08      -2.806003521138e-04       6.020654296995e-01       5.996463847677e-01 
       2.871111882985e-05      -5.919477029672e-04      -4.440507336312e-04      -4.440507552375e-04      -5.919453719878e-04      -1.090481994787e-03       5.699399998869e-06      -2.955523342645e-03      -3.025237425468e-08      -4.447208008948e-04       6.020641697729e-01       5.996453928145e-01 
       3.614515709594e-05      -9.380606893369e-04      -7.037714645863e-04      -7.037715188590e-04      -9.380548350447e-04      -1.728069894915e-03       9.032204844089e-06      -4.683867490497e-03      -4.794361707047e-08      -7.048329931230e-04       6.020621729945e-01       5.996438207156e-01 
       4.550405678137e-05      -1.486441707385e-03      -1.115398784688e-03      -1.115398921014e-03      -1.486427005504e-03      -2.738234551711e-03       1.431323245737e-05      -7.422622366946e-03      -7.597756045478e-08      -1.117080047510e-03       6.020590085233e-01       5.996413291998e-01 
       5.728621342179e-05      -2.355137392948e-03      -1.767778349604e-03      -1.767778692039e-03      -2.355100477169e-03      -4.338372545429e-03       2.268029373230e-05      -1.176202962325e-02      -1.203962805116e-07      -1.770440092197e-03       6.020539937036e-01       5.996373806405e-01 
       7.211906982215e-05      -3.730848504289e-03      -2.801715781880e-03      -2.801716642035e-03      -3.730755830476e-03      -6.872249654021e-03       3.593416702530e-05      -1.863645464001e-02      -1.907649450020e-07      -2.805927129626e-03       6.020460470528e-01       5.996311231802e-01 
       9.079252967407e-05      -5.908495859195e-03      -4.440359764528e-03      -4.440361925122e-03      -5.908263289648e-03      -1.088272640359e-02       5.692251684008e-05      -2.952397904296e-02      -3.022158624164e-07      -4.447016151124e-03       6.020334557218e-01       5.996212072388e-01 
       1.143010228078e-04      -9.353040232344e-03      -7.037344009089e-03      -7.037349436187e-03      -9.352456905443e-03      -1.722522575670e-02       9.014250339008e-05      -4.676015938696e-02      -4.786626979560e-07      -7.047848123209e-03       6.020135080487e-01       5.996054952070e-01 
       1.438964622068e-04      -1.479523953864e-02      -1.115305702682e-02      -1.115307065880e-02      -1.479377771171e-02      -2.724312709203e-02       1.426816913048e-04      -7.402915274652e-02      -7.578341811297e-07      -1.116959068911e-02       6.019819137096e-01       5.995806025372e-01 
       1.811549129394e-04      -2.337787335377e-02      -1.767544608600e-02      -1.767548032689e-02      -2.337421500951e-02      -4.303452025132e-02       2.256724702626e-04      -1.171258931481e-01      -1.199092107762e-06      -1.770136390917e-02       6.019318917640e-01       5.995411734350e-01 
       2.280605233707e-04      -3.687372626554e-02      -2.801128936029e-02      -2.801137536515e-02      -3.686459085552e-02      -6.784713928030e-02       3.565062468767e-04      -1.851241350719e-01      -1.895428260238e-06      -2.805164997461e-02       6.018527421932e-01       5.994787406629e-01 
       2.871111882985e-04      -5.799708000404e-02      -4.438886808863e-02      -4.438908410575e-02      -5.797434634053e-02      -1.066356215069e-01       5.621192868749e-04      -2.921297334657e-01      -2.991512396876e-06      -4.445104665433e-02       6.017276236638e-01       5.993799372549e-01 
       3.614515709594e-04      -9.081435329969e-02      -7.033648603065e-02      -7.033702857218e-02      -9.075809070437e-02      -1.667759106001e-01       8.836453641435e-04      -4.598148136777e-01      -4.709881091866e-06      -7.043058192375e-02       6.015301361151e-01       5.992237095216e-01 
       4.550405678137e-04      -1.411954458970e-01      -1.114379240798e-01      -1.114392866086e-01      -1.410574220581e-01      -2.587889733364e-01       1.382428736152e-03      -7.208307428810e-01      -7.386475173629e-06      -1.115760443272e-01       6.012191627469e-01       5.989770186873e-01 
       5.728621342179e-04      -2.170632432416e-01      -1.765224498110e-01      -1.765258712420e-01      -2.167293769059e-01      -3.965250740114e-01       2.146299743842e-03      -1.122764734074e+00      -1.151256250031e-05      -1.767143513482e-01       6.007313216362e-01       5.985883203680e-01 
       7.211906982215e-04      -3.277527362864e-01      -2.795328933626e-01      -2.795414833051e-01      -3.269632929109e-01      -5.952744556852e-01       3.291912404458e-03      -1.730966565691e+00      -1.776689795926e-05      -2.797717494989e-01       5.999705011990e-01       5.979779468965e-01 
       9.079252967407e-04      -4.808855721891e-01      -4.424427210189e-01      -4.424642809858e-01      -4.790868938312e-01      -8.641902548238e-01       4.951564503476e-03      -2.625207856933e+00      -2.698832432323e-05      -4.426670112476e-01       5.987947403918e-01       5.970245886085e-01 
       1.143010228078e-03      -6.738499090782e-01      -6.997753702665e-01      -6.998294596656e-01      -6.699975037862e-01      -1.186006679250e+00       7.217986955154e-03      -3.877772150942e+00      -3.996385742871e-05      -6.997795941261e-01       5.970030662909e-01       5.955479421259e-01 
