# Matter power spectrum P(k) at redshift z=0
# for k=9.01096e-06 to 1.1375 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.010962392119e-06       8.573627792898e+01 
       1.134412954016e-05       1.071060217596e+02 
       1.428141295279e-05       1.338020356171e+02 
       1.797923368260e-05       1.671517276733e+02 
       2.263451416761e-05       2.088131941560e+02 
       2.849516506922e-05       2.608574766838e+02 
       3.587328741891e-05       3.258711587603e+02 
       4.516179313626e-05       4.070842121190e+02 
       5.685532902143e-05       5.085290712313e+02 
       7.157661850099e-05       6.352381049976e+02 
       9.010962392119e-05       7.934878518874e+02 
       1.134412954016e-04       9.910993436943e+02 
       1.428141295279e-04       1.237804040775e+03 
       1.797923368260e-04       1.545683381554e+03 
       2.263451416761e-04       1.929685149554e+03 
       2.849516506922e-04       2.408209727059e+03 
       3.587328741891e-04       3.003742264253e+03 
       4.516179313626e-04       3.743484068031e+03 
       5.685532902143e-04       4.659912109032e+03 
       7.157661850099e-04       5.791156990379e+03 
       9.010962392119e-04       7.180957220276e+03 
       1.134412954016e-03       8.877207581677e+03 
       1.428141295279e-03       1.092989757810e+04 
       1.797923368260e-03       1.338631020707e+04 
       2.263451416761e-03       1.628193993005e+04 
       2.849516506922e-03       1.962895862168e+04 
       3.587328741891e-03       2.339879632998e+04 
       4.516179313626e-03       2.749960733612e+04 
       5.685532902143e-03       3.174882644370e+04 
       7.157661850099e-03       3.584036316878e+04 
       9.010962392119e-03       3.931105106764e+04 
       1.134412954016e-02       4.152611318420e+04 
       1.428141295277e-02       4.172908335245e+04 
       1.797923353820e-02       3.923495307230e+04 
       2.263440446423e-02       3.387161785584e+04 
       2.848000508878e-02       2.661330090644e+04 
       3.536951392033e-02       2.003894688300e+04 
       4.117978207606e-02       1.670451746069e+04 
       4.539324614359e-02       1.529044465875e+04 
       4.886755501380e-02       1.453628343803e+04 
       5.196947495438e-02       1.403666479401e+04 
       5.486246007700e-02       1.362343488394e+04 
       5.763300485920e-02       1.321047229831e+04 
       6.033296351585e-02       1.275031442567e+04 
       6.299639297275e-02       1.221914950192e+04 
       6.564729297692e-02       1.161050919137e+04 
       6.830356765312e-02       1.093170196043e+04 
       7.097922661401e-02       1.020083606211e+04 
       7.368568909652e-02       9.443642825833e+03 
       7.643259745176e-02       8.689945397463e+03 
       7.922834631014e-02       7.969975379654e+03 
       8.208043889376e-02       7.310932000150e+03 
       8.499573388882e-02       6.734203400482e+03 
       8.798062055783e-02       6.253524079955e+03 
       9.104114533463e-02       5.874082578155e+03 
       9.418310471889e-02       5.592344895860e+03 
       9.741211419844e-02       5.396278761897e+03 
       1.007336597661e-01       5.265861559317e+03 
       1.041531365852e-01       5.174162853278e+03 
       1.076758780537e-01       5.089661937641e+03 
       1.113071776554e-01       4.980406455292e+03 
       1.150523054191e-01       4.819895723624e+03 
       1.189165204255e-01       4.593392500639e+03 
       1.229050805471e-01       4.302428125082e+03 
       1.270232504446e-01       3.965339899102e+03 
       1.312763087309e-01       3.612955306034e+03 
       1.324854266031e-01       3.516904920755e+03 
       1.356695551483e-01       3.280478801995e+03 
       1.402083185595e-01       2.998263207586e+03 
       1.448979665284e-01       2.784483737149e+03 
       1.497439172468e-01       2.641449398693e+03 
       1.547516545542e-01       2.555973595514e+03 
       1.599267467888e-01       2.502506688866e+03 
       1.652748702059e-01       2.444872827588e+03 
       1.708018376999e-01       2.353018807283e+03 
       1.765136335795e-01       2.214326123976e+03 
       1.824164551735e-01       2.038605127069e+03 
       1.885167620950e-01       1.852148745361e+03 
       1.948213340740e-01       1.685504673571e+03 
       2.013373383987e-01       1.560292093090e+03 
       2.080724081899e-01       1.479731508289e+03 
       2.150347329985e-01       1.428052492066e+03 
       2.222331635752e-01       1.379185552351e+03 
       2.296773331486e-01       1.310320121828e+03 
       2.373777981972e-01       1.215775384804e+03 
       2.453462025601e-01       1.110895859374e+03 
       2.535954698637e-01       1.018319598002e+03 
       2.621400307509e-01       9.508235795530e+02 
       2.709960933980e-01       9.042100382925e+02 
       2.801819684968e-01       8.615245708265e+02 
       2.897184635263e-01       8.084527632622e+02 
       2.996293661442e-01       7.452899066766e+02 
       3.099420434858e-01       6.848432320417e+02 
       3.206881939813e-01       6.374211323944e+02 
       3.319048023693e-01       6.000798551125e+02 
       3.436353691072e-01       5.624040867603e+02 
       3.559315158457e-01       5.197978469054e+02 
       3.688551148146e-01       4.778611762343e+02 
       3.824811615121e-01       4.427998451384e+02 
       3.969017236871e-01       4.119402203173e+02 
       4.122314849032e-01       3.794363191797e+02 
       4.286157125375e-01       3.470849252660e+02 
       4.462420219704e-01       3.186834429070e+02 
       4.653582880472e-01       2.913528375647e+02 
       4.863009031116e-01       2.638526666304e+02 
       5.095412451781e-01       2.383080843480e+02 
       5.357659030372e-01       2.131373557799e+02 
       5.660233641943e-01       1.885262074690e+02 
       6.020109240179e-01       1.641229261831e+02 
       6.466806493988e-01       1.396114255309e+02 
       7.056224066463e-01       1.144220703096e+02 
       7.903317387440e-01       8.812563773196e+01 
       9.242742676546e-01       6.118262929211e+01 
       1.137499997880e+00       3.744008645007e+01 
