# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=50
# for k=9.94319e-06 to 1.02179 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.943191315163e-06      -3.275387683926e-05      -2.456565020999e-05      -2.456565070899e-05      -3.275385768088e-05      -8.682247141659e-05       3.242657749949e-07      -1.995850221561e-05      -8.848573486187e-10      -2.469254170604e-05       6.069578810853e-01       5.985096351486e-01 
       1.251773622099e-05      -5.191108399542e-05      -3.893392232967e-05      -3.893392358309e-05      -5.191103587209e-05      -1.376025558834e-04       5.139210137258e-07      -3.163174996274e-05      -1.402399748772e-09      -3.913502744967e-05       6.069576173637e-01       5.985094481285e-01 
       1.575889622674e-05      -8.227273874215e-05      -6.170608462549e-05      -6.170608777393e-05      -8.227261786314e-05      -2.180841391309e-04       8.145066486916e-07      -5.013274500282e-05      -2.222657953681e-09      -6.202480416577e-05       6.069572024416e-01       5.985091547719e-01 
       1.983927492167e-05      -1.303915321154e-04      -9.779749367515e-05      -9.779750158369e-05      -1.303912284864e-04      -3.456341613504e-04       1.290887983189e-06      -7.945393750301e-05      -3.522666697654e-09      -9.830260320561e-05       6.069565432341e-01       5.985086882134e-01 
       2.497616735046e-05      -2.066516998349e-04      -1.549984319401e-04      -1.549984518054e-04      -2.066509371742e-04      -5.477810434625e-04       2.045878340281e-06      -1.259234701816e-04      -5.582983472529e-09      -1.557989092905e-04       6.069555000786e-01       5.985079503733e-01 
       3.144313176672e-05      -3.275084340267e-04      -2.456555825460e-04      -2.456556324454e-04      -3.275065183933e-04      -8.681375311099e-04       3.242387711291e-06      -1.995684407627e-04      -8.848402052723e-09      -2.469240839724e-04       6.069538446686e-01       5.985067788529e-01 
       3.958455760752e-05      -5.190346460524e-04      -3.893369137541e-04      -3.893370390957e-04      -5.190298345322e-04      -1.375811720713e-03       5.138547977873e-06      -3.162768411049e-04      -1.402358084307e-08      -3.913469267530e-04       6.069512215261e-01       5.985049225712e-01 
       4.983400548673e-05      -8.225360075898e-04      -6.170550462745e-04      -6.170553611177e-04      -8.225239229239e-04      -2.180279023377e-03       8.143316639219e-06      -5.012199958388e-04      -2.222536998574e-08      -6.202396314524e-04       6.069470642954e-01       5.985019806205e-01 
       6.273729587874e-05      -1.303434634780e-03      -9.779603700315e-04      -9.779611608797e-04      -1.303404284753e-03      -3.454901485069e-03       1.290439239951e-05      -7.942638049938e-04      -3.522348132056e-08      -9.830049065480e-04       6.069404751940e-01       5.984973173500e-01 
       7.898157604899e-05      -2.065309710759e-03      -1.549947731059e-03      -1.549949717572e-03      -2.065233495955e-03      -5.474155033561e-03       2.044742993625e-05      -1.258537517258e-03      -5.582219663989e-08      -1.557936028045e-03       6.069300342508e-01       5.984899280039e-01 
