# Matter power spectrum P(k) at redshift z=1.83333
# for k=9.9664e-06 to 1.02818 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.966396368979e-06       1.309152190245e+01 
       1.254694965292e-05       1.635458728594e+01 
       1.579567375856e-05       2.043095753337e+01 
       1.988557509107e-05       2.552333058373e+01 
       2.503445581029e-05       3.188490781403e+01 
       3.151651259001e-05       3.983196311582e+01 
       3.967693859069e-05       4.975952618046e+01 
       4.995030625402e-05       6.216093841386e+01 
       6.288370987008e-05       7.765220993106e+01 
       7.916590034334e-05       9.700230477907e+01 
       9.966396368979e-05       1.211706921239e+02 
       1.254694965292e-04       1.513537023333e+02 
       1.579567375856e-04       1.890413531103e+02 
       1.988557509107e-04       2.360862356845e+02 
       2.503445581029e-04       2.947855371165e+02 
       3.151651259001e-04       3.679759164577e+02 
       3.967693859069e-04       4.591381642333e+02 
       4.995030625402e-04       5.725037772031e+02 
       6.288370987008e-04       7.131488883125e+02 
       7.916590034334e-04       8.870543502109e+02 
       9.966396368979e-04       1.101106675566e+03 
       1.254694965292e-03       1.363002859369e+03 
       1.579567375856e-03       1.680612883712e+03 
       1.988557509107e-03       2.061765831090e+03 
       2.503445581029e-03       2.512689345680e+03 
       3.151651259001e-03       3.036404952221e+03 
       3.967693859069e-03       3.630039485331e+03 
       4.995030625402e-03       4.280528649990e+03 
       6.288370987008e-03       4.960784114900e+03 
       7.916590034334e-03       5.624859808669e+03 
       9.966396368979e-03       6.203414186706e+03 
       1.254694965292e-02       6.601609681644e+03 
       1.579567375856e-02       6.706748480381e+03 
       1.988557502327e-02       6.410274336563e+03 
       2.503439176210e-02       5.673206988305e+03 
       3.150594334288e-02       4.615368531473e+03 
       3.926577473541e-02       3.569514520514e+03 
       4.612569301695e-02       2.967035315441e+03 
       5.105459394896e-02       2.693144086665e+03 
       5.506736481450e-02       2.535672220246e+03 
       5.862600900006e-02       2.423667562178e+03 
       6.193209515649e-02       2.328826901892e+03 
       6.509047712179e-02       2.237444784871e+03 
       6.816325244072e-02       2.142456152412e+03 
       7.119083390160e-02       2.040607927153e+03 
       7.420149481599e-02       1.931196162824e+03 
       7.721620203271e-02       1.815345302055e+03 
       8.025127896419e-02       1.695493648797e+03 
       8.331997303025e-02       1.574942090952e+03 
       8.643342819552e-02       1.457404295518e+03 
       8.960131483439e-02       1.346557511472e+03 
       9.283225232107e-02       1.245629293916e+03 
       9.613410095066e-02       1.157059619077e+03 
       9.951416850061e-02       1.082266057961e+03 
       1.029793592704e-01       1.021524517747e+03 
       1.065362832818e-01       9.739475444390e+02 
       1.101913372127e-01       9.375389997431e+02 
       1.139507648517e-01       9.093186442222e+02 
       1.178207024566e-01       8.855518405227e+02 
       1.218072128480e-01       8.621404902601e+02 
       1.259163110400e-01       8.352090002845e+02 
       1.301539835391e-01       8.018288363787e+02 
       1.345262029835e-01       7.607030831094e+02 
       1.390389395010e-01       7.125586516198e+02 
       1.404691670178e-01       6.965595466708e+02 
       1.436981699593e-01       6.600438239866e+02 
       1.485098861597e-01       6.070965500978e+02 
       1.534801029382e-01       5.579501716347e+02 
       1.586148670899e-01       5.160721484943e+02 
       1.639202679986e-01       4.833323317361e+02 
       1.694024508335e-01       4.595854451052e+02 
       1.750676331624e-01       4.427161792130e+02 
       1.809221258201e-01       4.293795506234e+02 
       1.869723588673e-01       4.152078260179e+02 
       1.932249134769e-01       3.968006264024e+02 
       1.996865605960e-01       3.731051203903e+02 
       2.063643072611e-01       3.457441256168e+02 
       2.132654514979e-01       3.180146018030e+02 
       2.203976468278e-01       2.933453374817e+02 
       2.277689775412e-01       2.739613339558e+02 
       2.353880461003e-01       2.599417677309e+02 
       2.432640743246e-01       2.491641436197e+02 
       2.514070204041e-01       2.385203521169e+02 
       2.598277143244e-01       2.256535403325e+02 
       2.685380149965e-01       2.102390989415e+02 
       2.775509933326e-01       1.941530685657e+02 
       2.868811467550e-01       1.799109693696e+02 
       2.965446522828e-01       1.686867760281e+02 
       3.065596675380e-01       1.597812011543e+02 
       3.169466919679e-01       1.513038877195e+02 
       3.277290045780e-01       1.418223032719e+02 
       3.389331999475e-01       1.315809352815e+02 
       3.505898519084e-01       1.219325705604e+02 
       3.627343449780e-01       1.138494048761e+02 
       3.754079289651e-01       1.068659688063e+02 
       3.886590744631e-01       9.994389318717e+01 
       4.025452399915e-01       9.271538636855e+01 
       4.171352115020e-01       8.577306662672e+01 
       4.325122521664e-01       7.962280639258e+01 
       4.487784225757e-01       7.397458572236e+01 
       4.660606302038e-01       6.830600695143e+01 
       4.845192998946e-01       6.278575184100e+01 
       5.043611338327e-01       5.772810058648e+01 
       5.258584668582e-01       5.285569575971e+01 
       5.493796706348e-01       4.806838582775e+01 
       5.754388986996e-01       4.351734770005e+01 
       6.047814589903e-01       3.906041829089e+01 
       6.385388210181e-01       3.468629629810e+01 
       6.785293229305e-01       3.034326248966e+01 
       7.278875336665e-01       2.596756422669e+01 
       7.924890953760e-01       2.146691107179e+01 
       8.843238555412e-01       1.675200319189e+01 
       1.028177751119e+00       1.186017592235e+01 
