# Matter power spectrum P(k) at redshift z=2
# for k=1.00777e-05 to 1.03643 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.007772530851e-05       1.085036746945e+01 
       1.268710448396e-05       1.355482155968e+01 
       1.597211823695e-05       1.693334619290e+01 
       2.010770552868e-05       2.115393546022e+01 
       2.531410146293e-05       2.642643744426e+01 
       3.186856560841e-05       3.301296794573e+01 
       4.012014708186e-05       4.124090178318e+01 
       5.050827268628e-05       5.151906646957e+01 
       6.358614799058e-05       6.435790158809e+01 
       8.005021754345e-05       8.039450356247e+01 
       1.007772530851e-04       1.004236382513e+02 
       1.268710448396e-04       1.254359440708e+02 
       1.597211823695e-04       1.566646016303e+02 
       2.010770552868e-04       1.956415865059e+02 
       2.531410146293e-04       2.442640062587e+02 
       3.186856560841e-04       3.048695466966e+02 
       4.012014708186e-04       3.803171010334e+02 
       5.050827268628e-04       4.740636038605e+02 
       6.358614799058e-04       5.902208720685e+02 
       8.005021754345e-04       7.335686249744e+02 
       1.007772530851e-03       9.094942229077e+02 
       1.268710448396e-03       1.123781601378e+03 
       1.597211823695e-03       1.382258054060e+03 
       2.010770552868e-03       1.689911392450e+03 
       2.531410146293e-03       2.049539820716e+03 
       3.186856560841e-03       2.460241141854e+03 
       4.012014708186e-03       2.914654720692e+03 
       5.050827268628e-03       3.396847176286e+03 
       6.358614799058e-03       3.879548536821e+03 
       8.005021754345e-03       4.322915490160e+03 
       1.007772530851e-02       4.674809543996e+03 
       1.268710448396e-02       4.873013267724e+03 
       1.597211823693e-02       4.855629159777e+03 
       2.010770542088e-02       4.572434472911e+03 
       2.531401067668e-02       4.027092683187e+03 
       3.185492181725e-02       3.299694543517e+03 
       3.963142304483e-02       2.620210884950e+03 
       4.633662454363e-02       2.242293139653e+03 
       5.117514172331e-02       2.066133838981e+03 
       5.514116312727e-02       1.962603607588e+03 
       5.867097118642e-02       1.888558909080e+03 
       6.195703435093e-02       1.826047726078e+03 
       6.510038260036e-02       1.765907300409e+03 
       6.816123634898e-02       1.703054004022e+03 
       7.117897655901e-02       1.634823849633e+03 
       7.418125993494e-02       1.560268305547e+03 
       7.718866054992e-02       1.479772360000e+03 
       8.021723867901e-02       1.394774319991e+03 
       8.328005806707e-02       1.307491237793e+03 
       8.638812998105e-02       1.220615840817e+03 
       8.955102603530e-02       1.136996795308e+03 
       9.277729013172e-02       1.059320368817e+03 
       9.607472347140e-02       9.898187805118e+02 
       9.945058648648e-02       9.300398998271e+02 
       1.029117446895e-01       8.806930831587e+02 
       1.064647756208e-01       8.415667275118e+02 
       1.101160481574e-01       8.115075875067e+02 
       1.138717817749e-01       7.884630566462e+02 
       1.177380910195e-01       7.696133363138e+02 
       1.217210189351e-01       7.516449940832e+02 
       1.258265621949e-01       7.312092088291e+02 
       1.300606900276e-01       7.055410391185e+02 
       1.344293585862e-01       6.731073127279e+02 
       1.367989056088e-01       6.531764640480e+02 
       1.389385221185e-01       6.340663646854e+02 
       1.435941421014e-01       5.903347865815e+02 
       1.484021953805e-01       5.451765783916e+02 
       1.533686822736e-01       5.023997720397e+02 
       1.584996355479e-01       4.653838426091e+02 
       1.638011311497e-01       4.362184227395e+02 
       1.692793015458e-01       4.151813177868e+02 
       1.749403525211e-01       4.006518513103e+02 
       1.807905842713e-01       3.895387350217e+02 
       1.868364176208e-01       3.780564182216e+02 
       1.930844262029e-01       3.625545257881e+02 
       1.995413754479e-01       3.415763371672e+02 
       2.062142692585e-01       3.164497107950e+02 
       2.131104053036e-01       2.905598334048e+02 
       2.202374399587e-01       2.675984715197e+02 
       2.276034640573e-01       2.499408861468e+02 
       2.352170908304e-01       2.377372036272e+02 
       2.430875576991e-01       2.288542307270e+02 
       2.512248439920e-01       2.199466148108e+02 
       2.596398071968e-01       2.083882758022e+02 
       2.683443410826e-01       1.938308898580e+02 
       2.773515599868e-01       1.783441231623e+02 
       2.866760148249e-01       1.648603310050e+02 
       2.963339480616e-01       1.548621756492e+02 
       3.063435971141e-01       1.474155105479e+02 
       3.167255586544e-01       1.401661173346e+02 
       3.275032303426e-01       1.313597436526e+02 
       3.387033520877e-01       1.214357159893e+02 
       3.503566766788e-01       1.122613451508e+02 
       3.624988105322e-01       1.050320183697e+02 
       3.751712809280e-01       9.904815736234e+01 
       3.884229088612e-01       9.275649486657e+01 
       4.023116003906e-01       8.579845635480e+01 
       4.169067204724e-01       7.924553640331e+01 
       4.322922923391e-01       7.375373570751e+01 
       4.485713908606e-01       6.867002932432e+01 
       4.658723025288e-01       6.330916787803e+01 
       4.843573674535e-01       5.812193838667e+01 
       5.042360137500e-01       5.354055166243e+01 
       5.257845675983e-01       4.902064945280e+01 
       5.493774420275e-01       4.452378832174e+01 
       5.755383005198e-01       4.034866675397e+01 
       6.050281372171e-01       3.617988100087e+01 
       6.390057872661e-01       3.212923947636e+01 
       6.793406441082e-01       2.807687146945e+01 
       7.292702766267e-01       2.400226347046e+01 
       7.948956417126e-01       1.979932451480e+01 
       8.887183386100e-01       1.539001624481e+01 
       1.036426833725e+00       1.082514129184e+01 
