# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.378378
# for k=1.06336e-05 to 1.11961 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.063364052829e-05      -1.081639184255e-03      -8.115604505394e-04      -8.115604752615e-04      -1.081627419342e-03      -3.569434085900e-03       2.253580084498e-06      -7.301173516141e-04      -1.182703349893e-09      -8.116676997469e-04       5.356190928797e-01       5.354181608192e-01 
       1.338696028094e-05      -1.713872184867e-03      -1.286235636035e-03      -1.286235698131e-03      -1.713842638272e-03      -5.655810622791e-03       3.570913673445e-06      -1.156908700673e-03      -1.874312427088e-09      -1.286405480944e-03       5.356185550435e-01       5.354176927330e-01 
       1.685318448436e-05      -2.715273792240e-03      -2.038543598465e-03      -2.038543754432e-03      -2.715199596553e-03      -8.960436783372e-03       5.657582421919e-06      -1.832950447071e-03      -2.970217765671e-09      -2.038812448944e-03       5.356177027090e-01       5.354169509070e-01 
       2.121690221702e-05      -4.300831474233e-03      -3.230867579867e-03      -3.230867971590e-03      -4.300645190667e-03      -1.419275993771e-02       8.961813125681e-06      -2.903460183521e-03      -4.706559950587e-09      -3.231292836727e-03       5.356163520479e-01       5.354157752956e-01 
       2.671049736055e-05      -6.809863820858e-03      -5.120564230206e-03      -5.120565213986e-03      -6.809396246148e-03      -2.247248207509e-02       1.419133928534e-05      -4.597731680452e-03      -7.457088517173e-09      -5.121236102490e-03       5.356142118906e-01       5.354139123353e-01 
       3.362652388886e-05      -1.077661169813e-02      -8.115507701416e-03      -8.115510171822e-03      -1.077543858959e-02      -3.556246459660e-02       2.246119646774e-05      -7.277019184979e-03      -1.181289299497e-08      -8.116567242717e-03       5.356108212153e-01       5.354109603901e-01 
       4.233328543399e-05      -1.703892197188e-02      -1.286211323785e-02      -1.286211944030e-02      -1.703598076681e-02      -5.622721099918e-02       3.552193263455e-05      -1.150847675595e-02      -1.870760389435e-08      -1.286377919978e-02       5.356054503227e-01       5.354062833396e-01 
       5.329444879759e-05      -2.690254213305e-02      -2.038482545943e-02      -2.038484102761e-02      -2.689517604865e-02      -8.877419609655e-02       5.610605277452e-05      -1.817740846572e-02      -2.961271540555e-08      -2.038743253224e-02       5.355969460839e-01       5.353988750111e-01 
       6.709373589884e-05      -4.238179742945e-02      -3.230714289779e-02      -3.230718195690e-02      -4.236338150819e-02      -1.398480523047e-01       8.844114455681e-05      -2.865353340224e-02      -4.684072213674e-08      -3.231119160831e-02       5.355834874615e-01       5.353871438904e-01 
       8.446600909526e-05      -6.653261221416e-02      -5.120179447481e-02      -5.120189240260e-02      -6.648669738435e-02      -2.195240666263e-01       1.389689588179e-04      -4.502400799135e-02      -7.400541780807e-08      -5.120800386345e-02       5.355622061325e-01       5.353685769954e-01 
