#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407170479033e-06       7.008344339447e-01      -1.231705608798e+00       2.151668009275e-03       2.718268044890e-09       6.795670112226e-09       4.829297396591e-16       1.359134022445e-09      -9.237792065985e-01       2.151668009275e-03       6.148469291169e-01       6.923252000720e-01      -1.231705608798e+00       2.151196643702e-03       2.012818171877e-04      -9.237792065985e-01       2.152622399080e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.623885946869e-09       2.152622399080e-03 
       2.111174074729e-06       1.050834433951e+00      -1.234444614952e+00       3.224360870025e-03       9.147744760813e-09       2.286936190203e-08       3.658140375019e-15       4.573872380407e-09      -9.258334612140e-01       3.224360870145e-03       6.146509420666e-01       6.919540799211e-01      -1.234444168318e+00       3.222771009214e-03       4.520328820531e-04      -9.258341387556e-01       3.227574560926e-03       1.439182207845e-12       1.800687414613e-12       1.050644940127e-11       1.832943714362e-08       3.226560511825e-03 
       3.167700553222e-06       1.575314771331e+00      -1.239561518169e+00       4.825524526723e-03       3.060281045307e-08       7.650702613268e-08       2.755166145665e-14       1.530140522654e-08      -9.296711386269e-01       4.825524527907e-03       6.143371032108e-01       6.913786430559e-01      -1.239558815250e+00       4.820166124719e-03       1.014211286553e-03      -9.296752322442e-01       4.836332223486e-03       2.143416844642e-11       2.681817346240e-11       8.416002811287e-11       9.266090870664e-08       4.831854740020e-03 
       4.753658334734e-06       2.360870419798e+00      -1.250268318550e+00       7.204959721288e-03       1.031780818524e-07       2.579452046311e-07       2.091903361626e-13       5.158904092622e-08      -9.377012389158e-01       7.204959730845e-03       6.136944035886e-01       6.902776114448e-01      -1.250254234774e+00       7.186923468185e-03       2.270337066441e-03      -9.377225187419e-01       7.241235326185e-03       2.501440847397e-10       3.129772966282e-10       6.375145399395e-10       4.678635908333e-07       7.225738966632e-03 
       7.135208564820e-06       3.536597627011e+00      -1.273289875918e+00       1.070649897389e-02       3.469449025733e-07       8.673622564333e-07       1.584791362936e-12       1.734724512867e-07      -9.549674069812e-01       1.070649904736e-02       6.123004498754e-01       6.880347774887e-01      -1.273218558026e+00       1.064596863883e-02       5.058075889641e-03      -9.550748515212e-01       1.082786339176e-02       2.829990826447e-09       3.540852489225e-09       4.797067959692e-09       2.357573322279e-06       1.077584853265e-02 
       1.071336628356e-05       5.294373147231e+00      -1.323056604532e+00       1.574897389859e-02       1.145212619504e-06       2.863031548760e-06       1.179332513652e-11       5.726063097520e-07      -9.922924538875e-01       1.574897445309e-02       6.092483028324e-01       6.833566997685e-01      -1.322699218896e+00       1.554716625540e-02       1.115747692410e-02      -9.928294493340e-01       1.615279014810e-02       3.172426493209e-08       3.969313751998e-08       3.585996828597e-08       1.183602738068e-05       1.597968036614e-02 
       1.609356987368e-05       7.918113070441e+00      -1.429843691010e+00       2.265815032031e-02       3.735230260297e-06       9.338075650742e-06       8.680013472870e-11       1.867615130148e-06      -1.072382773720e+00       2.265815444959e-02       6.025887981093e-01       6.735176239674e-01      -1.428074612796e+00       2.199507367965e-02       2.409490894604e-02      -1.075040855247e+00       2.398891657301e-02       3.516481135624e-07       4.399845712234e-07       2.649473973541e-07       5.900708275962e-05       2.341868221737e-02 
       2.419256648774e-05       1.182516881121e+01      -1.653104090464e+00       3.100742454245e-02       1.142809452757e-05       2.857023631894e-05       6.001170291895e-10       5.714047263787e-06      -1.239828127729e+00       3.100745467407e-02       5.882370168415e-01       6.529377865394e-01      -1.644554263386e+00       2.889833811532e-02       4.965899691726e-02      -1.252788212130e+00       3.531718200169e-02       3.821015644037e-06       4.781173159542e-06       1.914496260981e-06       2.903002788999e-04       3.347301463473e-02 
       3.470980087752e-05       1.682516881121e+01      -2.025395172065e+00       3.716007205888e-02       2.827715337259e-05       7.069288343149e-05       3.056596925826e-09       1.413857668630e-05      -1.519046862235e+00       3.716024102776e-02       5.628121378322e-01       6.174614509494e-01      -1.992379110622e+00       3.163162274708e-02       8.632203694970e-02      -1.570470971507e+00       4.901482443502e-02       3.051100548018e-05       3.818703816430e-05       1.060651509587e-05       1.163511995369e-03       4.395687373263e-02 
       4.539945024664e-05       2.182516881121e+01      -2.452055728400e+00       3.714258684875e-02       4.851314162967e-05       1.212828540742e-04       8.971371224920e-09       2.425657081484e-05      -1.839044005290e+00       3.714317294534e-02       5.305443387489e-01       5.736260473444e-01      -2.366249764024e+00       2.662471401201e-02       1.163974408471e-01      -1.978968486942e+00       6.157227537838e-02       1.380525008831e-04       1.728852014196e-04       3.634202926518e-05       3.202256163063e-03       5.119035571686e-02 
       5.626348456130e-05       2.682516881121e+01      -2.880806046256e+00       3.044149124011e-02       6.144076771835e-05       1.536019192959e-04       1.745051005639e-08       3.072038385918e-05      -2.160611744670e+00       3.044301510966e-02       4.927521500601e-01       5.236908327549e-01      -2.705974103856e+00       1.424457846678e-02       1.283655921879e-01      -2.465247498547e+00       7.277676397201e-02       4.459028646931e-04       5.590652329293e-04       9.330144999693e-05       7.087032412865e-03       5.486975776226e-02 
       6.730506343520e-05       3.182516881121e+01      -3.258033484321e+00       1.725901868054e-02       5.017604944247e-05       1.254401236062e-04       2.039342549359e-08       2.508802472124e-05      -2.443543885927e+00       1.726227389620e-02       4.508622443398e-01       4.699898239961e-01      -2.957976786986e+00      -3.837933173098e-03       1.135759630840e-01      -3.015125800414e+00       8.247182944658e-02       1.148633069392e-03       1.443111579760e-03       1.966792373676e-04       1.363273506140e-02       5.502572798499e-02 
       7.852879862770e-05       3.682516881121e+01      -3.534044282937e+00      -1.526416631132e-03      -4.203040766224e-06      -1.050760191556e-05      -2.325518235891e-09      -2.101520383112e-06      -2.650574684222e+00      -1.520408815951e-03       4.063519994201e-01       4.147878004190e-01      -3.083582582643e+00      -2.497832837991e-02       6.826701247495e-02      -3.613993359910e+00       9.055996088502e-02       2.509682263244e-03       3.163610363596e-03       3.579408465393e-04       2.382849846059e-02       5.198860140929e-02 
