# Matter power spectrum P(k) at redshift z=50
# for k=1.16768e-05 to 1.00265 h/Mpc,
# number of wavenumbers equal to 110
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.167681430454e-05       1.528796602297e-02 
       1.470023825679e-05       1.909849998139e-02 
       1.850650350090e-05       2.385879699892e-02 
       2.329830754075e-05       2.980556809265e-02 
       2.933083141484e-05       3.723450712689e-02 
       3.692532901719e-05       4.651497290592e-02 
       4.648623503861e-05       5.810831143147e-02 
       5.852270258874e-05       7.259072233942e-02 
       7.367571745583e-05       9.068173607406e-02 
       9.275223293732e-05       1.132796535596e-01 
       1.167681430454e-04       1.415055616301e-01 
       1.470023825679e-04       1.767577626864e-01 
       1.850650350090e-04       2.207786978156e-01 
       2.329830754075e-04       2.757363915956e-01 
       2.933083141484e-04       3.443221513096e-01 
       3.692532901719e-04       4.298642451364e-01 
       4.648623503861e-04       5.364535900785e-01 
       5.852270258874e-04       6.690697913871e-01 
       7.367571745583e-04       8.336767956729e-01 
       9.275223293732e-04       1.037226535420e+00 
       1.167681430454e-03       1.287446081343e+00 
       1.470023825679e-03       1.592182449620e+00 
       1.850650350090e-03       1.957932482426e+00 
       2.329830754075e-03       2.387010321928e+00 
       2.933083141484e-03       2.873163475502e+00 
       3.692532901719e-03       3.395957167563e+00 
       4.648623503861e-03       3.917870671856e+00 
       5.852270258874e-03       4.391421624255e+00 
       7.367571745583e-03       4.778762314181e+00 
       9.275223293732e-03       5.051427940978e+00 
       1.167681430454e-02       5.121554423990e+00 
       1.470023825679e-02       4.890686259048e+00 
       1.850650350090e-02       4.477068070766e+00 
       2.329830754074e-02       3.816001496123e+00 
       2.933083132291e-02       3.066998393403e+00 
       3.692524030127e-02       2.357570375960e+00 
       4.647133904303e-02       1.727628224450e+00 
       5.793435734820e-02       1.249119321044e+00 
       6.811505677803e-02       1.015416519510e+00 
       7.542523674861e-02       9.172471567451e-01 
       8.136909291162e-02       8.613404377877e-01 
       8.663673374537e-02       8.208640843579e-01 
       9.152864050862e-02       7.859811873323e-01 
       9.620085728156e-02       7.521346414313e-01 
       1.007456871001e-01       7.170902515990e-01 
       1.052231464960e-01       6.800228112306e-01 
       1.096751941517e-01       6.409125164635e-01 
       1.141329276045e-01       6.002691555214e-01 
       1.186205454529e-01       5.590503090293e-01 
       1.231576779879e-01       5.184432448985e-01 
       1.277608325071e-01       4.796518398068e-01 
       1.324443289744e-01       4.438076451856e-01 
       1.372209275540e-01       4.118484386680e-01 
       1.421022619787e-01       3.844015374445e-01 
       1.470991461251e-01       3.617302922336e-01 
       1.522217951738e-01       3.437117126382e-01 
       1.574799876282e-01       3.298337759755e-01 
       1.628831853818e-01       3.192201859790e-01 
       1.684406233980e-01       3.106898991727e-01 
       1.728309713101e-01       3.046755334518e-01 
       1.741613769952e-01       3.028630586924e-01 
       1.800544124181e-01       2.943283919289e-01 
       1.861286248592e-01       2.838745322238e-01 
       1.923928670836e-01       2.707518447845e-01 
       1.988559711419e-01       2.548858559763e-01 
       2.055267652074e-01       2.369430520623e-01 
       2.124140872812e-01       2.181887028496e-01 
       2.195267973176e-01       2.001640475147e-01 
       2.268737891972e-01       1.842899545483e-01 
       2.344640039037e-01       1.715198506713e-01 
       2.423064452069e-01       1.621191251665e-01 
       2.504101991291e-01       1.555972935291e-01 
       2.587844584491e-01       1.508065064765e-01 
       2.674385534853e-01       1.462312532544e-01 
       2.763819903925e-01       1.404601715052e-01 
       2.856244982106e-01       1.327560950675e-01 
       2.951760859180e-01       1.232623319235e-01 
       3.050471107876e-01       1.130524348572e-01 
       3.152483594224e-01       1.036016753259e-01 
       3.257911429782e-01       9.604332965354e-02 
       3.366874082870e-01       9.064034220954e-02 
       3.479498668938e-01       8.674193254958e-02 
       3.595921444434e-01       8.320055440066e-02 
       3.716289534359e-01       7.898746425490e-02 
       3.840762931607e-01       7.374232541432e-02 
       3.969516816660e-01       6.797334592184e-02 
       4.102744260168e-01       6.264104666769e-02 
       4.240659389351e-01       5.840407000830e-02 
       4.383501123512e-01       5.519773425409e-02 
       4.531537616444e-01       5.235687381967e-02 
       4.685071586987e-01       4.918543750228e-02 
       4.844446777921e-01       4.560717674759e-02 
       5.010055864136e-01       4.212326841687e-02 
       5.182350243062e-01       3.919468947909e-02 
       5.361852298150e-01       3.677940759505e-02 
       5.549170951920e-01       3.444481759216e-02 
       5.745021653437e-01       3.195594463082e-02 
       5.950252431519e-01       2.950478592442e-02 
       6.165878380347e-01       2.736331896435e-02 
       6.393128080075e-01       2.543727013992e-02 
       6.633507252963e-01       2.350827042941e-02 
       6.888887877985e-01       2.161408149103e-02 
       7.161635881065e-01       1.987915226873e-02 
       7.454798992973e-01       1.824676393656e-02 
       7.772391605405e-01       1.663898382110e-02 
       8.119842050630e-01       1.511302236436e-02 
       8.504724054329e-01       1.365141726627e-02 
       8.938011343292e-01       1.221779683687e-02 
       9.436354056413e-01       1.082551639217e-02 
       1.002649142711e+00       9.443443679481e-03 
