# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=7.5
# for k=9.94319e-06 to 1.02179 h/Mpc,
# number of wavenumbers equal to 113
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       9.943191315163e-06      -2.011947290787e-04      -1.509067844276e-04      -1.509067853037e-04      -2.011945572343e-04      -2.287276976521e-04       2.276884898357e-07       5.652085438939e-05       8.305523775887e-10      -1.510331122267e-04       6.008642394538e-01       5.993297010201e-01 
       1.251773622099e-05      -3.188587260961e-04      -2.391710157169e-04      -2.391710179176e-04      -3.188582944637e-04      -3.624911793775e-04       3.608589148850e-07       8.957843199912e-05       1.316292053214e-09      -2.393711989439e-04       6.008637888384e-01       5.993293438276e-01 
       1.575889622674e-05      -5.053232903674e-04      -3.790602141041e-04      -3.790602196319e-04      -5.053222062410e-04      -5.744683414129e-04       5.719206471450e-07       1.419708111316e-04       2.086084576464e-09      -3.793774007022e-04       6.008630747099e-01       5.993287777570e-01 
       1.983927492167e-05      -8.007987138525e-04      -6.007691980170e-04      -6.007692119018e-04      -8.007959909886e-04      -9.103642332982e-04       9.064231030560e-07       2.250038834945e-04       3.305963699026e-09      -6.012716978008e-04       6.008619429151e-01       5.993278805949e-01 
       2.497616735046e-05      -1.268967627322e-03      -9.521531160254e-04      -9.521531509013e-04      -1.268960789144e-03      -1.442566975481e-03       1.436564819360e-06       3.565968473887e-04       5.238972269238e-09      -9.529490044621e-04       6.008601492584e-01       5.993264587505e-01 
       3.144313176672e-05      -2.010643725691e-03      -1.509056229319e-03      -1.509056316919e-03      -2.010626554329e-03      -2.285640720826e-03       2.276738228305e-06       5.651382754993e-04       8.301585159775e-09      -1.510316321225e-03       6.008573067295e-01       5.993242053637e-01 
       3.958455760752e-05      -3.185313558979e-03      -2.391680982838e-03      -2.391681202860e-03      -3.185270447811e-03      -3.620807903370e-03       3.608229298826e-06       8.956098879746e-04       1.315305292709e-08      -2.393674813882e-03       6.008528022564e-01       5.993206342657e-01 
       4.983400548673e-05      -5.045012545188e-03      -3.790528863880e-03      -3.790529416479e-03      -5.044904339758e-03      -5.734354324116e-03       5.718260067167e-06       1.419259427153e-03       2.083595637794e-08      -3.793680638314e-03       6.008456647194e-01       5.993149751442e-01 
       6.273729587874e-05      -7.987349707240e-03      -6.007507936155e-03      -6.007509323933e-03      -7.987078245299e-03      -9.077662459063e-03       9.061763713264e-06       2.248890925205e-03       3.299691681407e-08      -6.012482493476e-03       6.008343563463e-01       5.993060076832e-01 
       7.898157604899e-05      -1.263788184675e-02      -9.521068940936e-03      -9.521072425730e-03      -1.263720130829e-02      -1.436040082094e-02       1.435937738847e-05       3.563069919146e-03       5.223205125050e-08      -9.528901234689e-03       6.008164437942e-01       5.992917996569e-01 
       9.943191315163e-05      -1.997651231328e-02      -1.508940155766e-02      -1.508941030651e-02      -1.997480821386e-02      -2.269270822843e-02       2.275163569628e-05       5.644111353955e-03       8.262037082004e-08      -1.510168493877e-02       6.007880792389e-01       5.992692924120e-01 
       1.251773622099e-04      -3.152748133291e-02      -2.391389541585e-02      -2.391391737387e-02      -3.152322200119e-02      -3.579762353967e-02       3.604261855478e-05       8.937832308908e-03       1.305386431025e-07      -2.393303786421e-02       6.007431868463e-01       5.992336482375e-01 
       1.575889622674e-04      -4.963490720843e-02      -3.789797282344e-02      -3.789802790765e-02      -4.962429209926e-02      -5.631545150630e-02       5.708230984255e-05       1.414666738568e-02       2.058738675869e-07      -3.792749842736e-02       6.006721934366e-01       5.991772247163e-01 
       1.983927492167e-04      -7.783681007420e-02      -6.005672216353e-02      -6.005686024446e-02      -7.781047716628e-02      -8.820560015001e-02       9.036280947289e-05       2.237324874658e-02       3.237475638792e-07      -6.010149134036e-02       6.005600671039e-01       5.990879715797e-01 
       2.497616735046e-04      -1.213065535962e-01      -9.516465480965e-02      -9.516500053089e-02      -1.212417089257e-01      -1.371889201765e-01       1.429376735465e-04       3.533790900916e-02       5.067693224927e-07      -9.523058676594e-02       6.003833331036e-01       5.989469457540e-01 
       3.144313176672e-04      -1.871959650101e-01      -1.507786852640e-01      -1.507795492691e-01      -1.870381528102e-01      -2.109821927817e-01       2.258041942391e-04       5.569647297508e-02       7.874408641659e-07      -1.508708238154e-01       6.001056482636e-01       5.987245112700e-01 
       3.958455760752e-04      -2.843738585925e-01      -2.388504555947e-01      -2.388526087078e-01      -2.839969740587e-01      -3.185897666020e-01       3.558743485793e-04       8.747186556038e-02       1.209200469149e-06      -2.389664552506e-01       5.996715173046e-01       5.983746567638e-01 
