# Matter power spectrum P(k) at redshift z=0.416667
# for k=9.80003e-06 to 1.00608 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.800031389649e-06       2.784858396791e+01 
       1.233750855281e-05       3.478984355189e+01 
       1.553200303536e-05       4.346117454975e+01 
       1.955363331728e-05       5.429375112179e+01 
       2.461656587603e-05       6.782617005950e+01 
       3.099042033243e-05       8.473117876194e+01 
       3.901462767868e-05       1.058490189353e+02 
       4.911650621638e-05       1.322289898413e+02 
       6.183401781435e-05       1.651811908339e+02 
       7.784441633982e-05       2.063408054272e+02 
       9.800031389649e-05       2.577477104487e+02 
       1.233750855281e-04       3.219445641427e+02 
       1.553200303536e-04       4.020966980523e+02 
       1.955363331728e-04       5.021368238501e+02 
       2.461656587603e-04       6.269362768903e+02 
       3.099042033243e-04       7.825015401492e+02 
       3.901462767868e-04       9.761893732244e+02 
       4.911650621638e-04       1.216925951714e+03 
       6.183401781435e-04       1.515406361319e+03 
       7.784441633982e-04       1.884240389548e+03 
       9.800031389649e-04       2.337981094510e+03 
       1.233750855281e-03       2.892880118345e+03 
       1.553200303536e-03       3.565580206317e+03 
       1.955363331728e-03       4.372933966592e+03 
       2.461656587603e-03       5.328129418256e+03 
       3.099042033243e-03       6.437076547621e+03 
       3.901462767868e-03       7.692982715933e+03 
       4.911650621638e-03       9.068753911657e+03 
       6.183401781435e-03       1.050803381536e+04 
       7.784441633982e-03       1.191496519677e+04 
       9.800031389649e-03       1.314468130524e+04 
       1.233750855281e-02       1.399862608886e+04 
       1.553200303534e-02       1.423629361607e+04 
       1.955363317997e-02       1.363009601658e+04 
       2.461645792066e-02       1.209150863605e+04 
       3.097507960824e-02       9.875508332176e+03 
       3.849189971901e-02       7.738292866547e+03 
       4.487784304905e-02       6.567842405424e+03 
       4.950069544955e-02       6.024787795583e+03 
       5.330508344958e-02       5.703503594658e+03 
       5.669817401678e-02       5.471103559329e+03 
       5.986080998030e-02       5.273196323281e+03 
       6.288843148004e-02       5.082461007643e+03 
       6.583814631935e-02       4.883901178389e+03 
       6.874740796455e-02       4.669826973149e+03 
       7.164257962344e-02       4.437890731243e+03 
       7.454331010195e-02       4.189909350326e+03 
       7.746496192391e-02       3.930830479301e+03 
       8.042004847573e-02       3.667739204382e+03 
       8.341912971130e-02       3.408864077250e+03 
       8.647139439590e-02       3.162583997884e+03 
       8.958505193594e-02       2.936493676118e+03 
       9.276760373220e-02       2.736614495816e+03 
       9.602603558277e-02       2.566795885601e+03 
       9.936695673559e-02       2.428324260173e+03 
       1.027967019001e-01       2.319752329787e+03 
       1.063214069216e-01       2.236935631310e+03 
       1.099470653383e-01       2.173269249892e+03 
       1.136795708292e-01       2.120192699672e+03 
       1.175247491190e-01       2.068097257669e+03 
       1.214883819669e-01       2.007716725445e+03 
       1.255762252333e-01       1.931879786050e+03 
       1.297940226045e-01       1.837205054748e+03 
       1.341475162752e-01       1.725129111081e+03 
       1.386424557061e-01       1.601764899851e+03 
       1.395283940282e-01       1.577367326769e+03 
       1.432846054564e-01       1.476475626548e+03 
       1.480797530138e-01       1.359520005419e+03 
       1.530337174982e-01       1.259456517537e+03 
       1.581523600862e-01       1.181044544343e+03 
       1.634415969826e-01       1.124137611731e+03 
       1.689074157557e-01       1.083725728729e+03 
       1.745558958423e-01       1.051713697123e+03 
       1.803932340256e-01       1.017401012642e+03 
       1.864257756908e-01       9.724259183140e+02 
       1.926600526774e-01       9.142134122121e+02 
       1.991028285749e-01       8.468523041895e+02 
       2.057611523648e-01       7.786497565197e+02 
       2.126424214023e-01       7.182125532749e+02 
       2.197544548694e-01       6.710212378497e+02 
       2.271055790324e-01       6.371248234419e+02 
       2.347047259252e-01       6.110890455813e+02 
       2.425615474697e-01       5.850538167726e+02 
       2.506865475732e-01       5.531439401494e+02 
       2.590912354498e-01       5.147510202505e+02 
       2.677883043429e-01       4.748405572463e+02 
       2.767918410625e-01       4.398623123725e+02 
       2.861175733840e-01       4.126843158758e+02 
       2.957831645313e-01       3.912666982626e+02 
       3.058085668905e-01       3.706086332119e+02 
       3.162164510592e-01       3.471199234589e+02 
       3.270327317736e-01       3.216733989426e+02 
       3.382872198072e-01       2.979284037442e+02 
       3.500144395937e-01       2.783112148206e+02 
       3.622546675904e-01       2.613949926045e+02 
       3.750552686519e-01       2.443642438865e+02 
       3.884724407173e-01       2.264277287557e+02 
       4.025735281581e-01       2.093384407531e+02 
       4.174401416386e-01       1.943604743434e+02 
       4.331724453359e-01       1.805349266371e+02 
       4.498951729045e-01       1.665163250542e+02 
       4.677662705452e-01       1.529294819178e+02 
       4.869896512728e-01       1.405680363737e+02 
       5.078346022242e-01       1.285732211546e+02 
       5.306663814050e-01       1.167890497160e+02 
       5.559964909135e-01       1.056346729168e+02 
       5.845693884470e-01       9.466476485574e+01 
       6.175208568911e-01       8.392770085254e+01 
       6.566873556462e-01       7.324546276068e+01 
       7.052584375831e-01       6.248132832540e+01 
       7.692639210990e-01       5.139333466134e+01 
       8.610895021354e-01       3.977592381196e+01 
       1.006076916275e+00       2.780007964876e+01 
