# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=16
# for k=8.96931e-06 to 1.13143 h/Mpc,
# number of wavenumbers equal to 114
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       8.969314639921e-06      -1.050515882875e-04      -7.879153223231e-05      -7.879153278780e-05      -1.050515043053e-04      -2.988072428710e-04      -1.616288302313e-07      -4.960639664602e-05       1.770487023228e-10      -7.890182228492e-05       6.021022606678e-01       5.995342334792e-01 
       1.129169812657e-05      -1.664919760470e-04      -1.248761182753e-04      -1.248761196706e-04      -1.664917650989e-04      -4.735659967257e-04      -2.561581498395e-07      -7.861891207802e-05       2.806035731780e-10      -1.250509017412e-04       6.021019187348e-01       5.995339717508e-01 
       1.421540571385e-05      -2.638630295095e-04      -1.979151972730e-04      -1.979152007778e-04      -2.638624996539e-04      -7.505223948458e-04      -4.059674875146e-07      -1.245977231643e-04       4.447273651147e-10      -1.981921740077e-04       6.021013768367e-01       5.995335569646e-01 
       1.789613549213e-05      -4.181721886863e-04      -3.136741663037e-04      -3.136741751075e-04      -4.181708578372e-04      -1.189423398325e-03      -6.433746842355e-07      -1.974616770848e-04       7.048461396715e-10      -3.141130534383e-04       6.021005180031e-01       5.995328995802e-01 
       2.252989974396e-05      -6.627016646338e-04      -4.971393411370e-04      -4.971393632514e-04      -6.626983220434e-04      -1.884921742463e-03      -1.019578440926e-06      -3.129244502655e-04       1.117107534065e-09      -4.978347007802e-04       6.020991568932e-01       5.995318577217e-01 
       2.836346331284e-05      -1.050169222443e-03      -7.879109748617e-04      -7.879110304104e-04      -1.050160827633e-03      -2.986927580154e-03      -1.615666581654e-06      -4.958731556399e-04       1.770499253786e-09      -7.890124689847e-04       6.020969997886e-01       5.995302065352e-01 
       3.570748473103e-05      -1.664049083315e-03      -1.248750262770e-03      -1.248750402302e-03      -1.664028002069e-03      -4.732772090859e-03      -2.560013242520e-06      -7.857078110123e-04       2.806057534286e-09      -1.250494565087e-03       6.020935812737e-01       5.995275896932e-01 
       4.495305991915e-05      -2.636443628622e-03      -1.979124544039e-03      -1.979124894525e-03      -2.636390697068e-03      -7.497956232528e-03      -4.055728195447e-06      -1.244765965270e-03       4.447317343367e-09      -1.981885440120e-03       6.020881639521e-01       5.995234425531e-01 
       5.659254947012e-05      -4.176230723774e-03      -3.136672769203e-03      -3.136673649582e-03      -4.176097853834e-03      -1.187596751732e-02      -6.423827331307e-06      -1.971572395806e-03       7.048558668100e-09      -3.141039363273e-03       6.020795797076e-01       5.995168704443e-01 
       7.124579864615e-05      -6.613229415357e-03      -4.971220372406e-03      -4.971222583803e-03      -6.612896011701e-03      -1.880332179496e-02      -1.017086127490e-05      -3.121595399302e-03       1.117128946488e-08      -4.978118036120e-03       6.020659786222e-01       5.995064559536e-01 
       8.969314639921e-05      -1.046708393423e-02      -7.878675156939e-03      -7.878680711659e-03      -1.046624785616e-02      -2.975405279933e-02      -1.609409538730e-05      -4.939528206167e-03       1.770548300250e-08      -7.889549702249e-03       6.020444329468e-01       5.994899546007e-01 
       1.129169812657e-04      -1.655365287796e-02      -1.248641123305e-02      -1.248642518564e-02      -1.655155828533e-02      -4.703861514593e-02      -2.544313772141e-05      -7.808895218138e-03       2.806166995508e-08      -1.250350199830e-02       6.020103116235e-01       5.994638127139e-01 
       1.421540571385e-04      -2.614668342276e-02      -1.978850497122e-02      -1.978854001761e-02      -2.614144404249e-02      -7.425456150519e-02      -4.016358301420e-05      -1.232683039251e-02       4.447533388811e-08      -1.981523069283e-02       6.019562986139e-01       5.994224079659e-01 
       1.789613549213e-04      -4.121682308098e-02      -3.135984787104e-02      -3.135993589989e-02      -4.120374956107e-02      -1.169434105907e-01      -6.325199193297e-05      -1.941302653677e-02       7.048874197016e-08      -3.140130154085e-02       6.018708581922e-01       5.993568544120e-01 
       2.252989974396e-04      -6.476799516905e-02      -4.969493798592e-02      -4.969515908970e-02      -6.473550083490e-02      -1.834902807587e-01      -9.924170394583e-05      -3.045884041764e-02       1.117118964867e-07      -4.975838273853e-02       6.017358557437e-01       5.992531309032e-01 
