# Matter power spectrum P(k) at redshift z=0.0408163
# for k=8.81186e-06 to 1.11467 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.811855594169e-06       7.601994810781e+01 
       1.109346893256e-05       9.496788697990e+01 
       1.396584994415e-05       1.186384645452e+02 
       1.758196339199e-05       1.482086406109e+02 
       2.213438050342e-05       1.851485712033e+02 
       2.786553409007e-05       2.312945285212e+02 
       3.508062897921e-05       2.889398400581e+02 
       4.416389528365e-05       3.609481863145e+02 
       5.559905005640e-05       4.508945292053e+02 
       6.999505698762e-05       5.632399701084e+02 
       8.811855594169e-05       7.035478438562e+02 
       1.109346893256e-04       8.787490965569e+02 
       1.396584994415e-04       1.097464961762e+03 
       1.758196339199e-04       1.370393204838e+03 
       2.213438050342e-04       1.710759205860e+03 
       2.786553409007e-04       2.134822835246e+03 
       3.508062897921e-04       2.662414724190e+03 
       4.416389528365e-04       3.317451969312e+03 
       5.559905005640e-04       4.128357019822e+03 
       6.999505698762e-04       5.128262154410e+03 
       8.811855594169e-04       6.354745689872e+03 
       1.109346893256e-03       7.848342206568e+03 
       1.396584994415e-03       9.649737703594e+03 
       1.758196339199e-03       1.179474437629e+04 
       2.213438050342e-03       1.430522071596e+04 
       2.786553409007e-03       1.717690594626e+04 
       3.508062897921e-03       2.036156806438e+04 
       4.416389528365e-03       2.374557349970e+04 
       5.559905005640e-03       2.712888248622e+04 
       6.999505698762e-03       3.021044388749e+04 
       8.811855594169e-03       3.258748593992e+04 
       1.109346893256e-02       3.376514263489e+04 
       1.396584994415e-02       3.319600862257e+04 
       1.758196336674e-02       3.045037013786e+04 
       2.213435084080e-02       2.555626906102e+04 
       2.785968815622e-02       1.937748765492e+04 
       3.481539516025e-02       1.380584514994e+04 
       4.126074786726e-02       1.085934742397e+04 
       4.587267516582e-02       9.743962427735e+03 
       4.957774044497e-02       9.227262986995e+03 
       5.284047576296e-02       8.927011738651e+03 
       5.585952399448e-02       8.698034058973e+03 
       5.873643951421e-02       8.469373723778e+03 
       6.153062710550e-02       8.202565928996e+03 
       6.428039286488e-02       7.878131174424e+03 
       6.701234300978e-02       7.490236752646e+03 
       6.974609129104e-02       7.043852337165e+03 
       7.249683121622e-02       6.552446853688e+03 
       7.527684008590e-02       6.035528022618e+03 
       7.809640723434e-02       5.515884863003e+03 
       8.096443259105e-02       5.016701518294e+03 
       8.388882682572e-02       4.558874965169e+03 
       8.687678694336e-02       4.158893296070e+03 
       8.993499081873e-02       3.827508549315e+03 
       9.306973728369e-02       3.569208828756e+03 
       9.628704861341e-02       3.382261206059e+03 
       9.959274640103e-02       3.258995827806e+03 
       1.029925081937e-01       3.186131624399e+03 
       1.064919099725e-01       3.145289069853e+03 
       1.100964580772e-01       3.114211041830e+03 
       1.138116132087e-01       3.069311148600e+03 
       1.176428084932e-01       2.989728746286e+03 
       1.215954631678e-01       2.862154477400e+03 
       1.256749931595e-01       2.684787463122e+03 
       1.298868196411e-01       2.468577778850e+03 
       1.300390117035e-01       2.460421783282e+03 
       1.342363765269e-01       2.234728797959e+03 
       1.387291177894e-01       2.008981597984e+03 
       1.433705254325e-01       1.814680795826e+03 
       1.481661189243e-01       1.667090017979e+03 
       1.531214668717e-01       1.570452421552e+03 
       1.582422017101e-01       1.517944397210e+03 
       1.635340381681e-01       1.493444100280e+03 
       1.690027962676e-01       1.471877657469e+03 
       1.746544296155e-01       1.429944195546e+03 
       1.804950597558e-01       1.354567920118e+03 
       1.865310173746e-01       1.248411147680e+03 
       1.927688911965e-01       1.127882507341e+03 
       1.992155854862e-01       1.015325588811e+03 
       2.058783871948e-01       9.289499040738e+02 
       2.127650439596e-01       8.747912124332e+02 
       2.198838544263e-01       8.449106535860e+02 
       2.272437727025e-01       8.219852659489e+02 
       2.348545292242e-01       7.878621328547e+02 
       2.427267709447e-01       7.343341517446e+02 
       2.508722245817e-01       6.689127658879e+02 
       2.593038877635e-01       6.075595990429e+02 
       2.680362543615e-01       5.621786349988e+02 
       2.770855822383e-01       5.333370726177e+02 
       2.864702142234e-01       5.106975783291e+02 
       2.962109666404e-01       4.824314480555e+02 
       3.063316045027e-01       4.453442292229e+02 
       3.168594291430e-01       4.069194504808e+02 
       3.278260133934e-01       3.761440603184e+02 
       3.392681327801e-01       3.537239659801e+02 
       3.512289605845e-01       3.329960376039e+02 
       3.637596232898e-01       3.086121677637e+02 
       3.769212561738e-01       2.827504955036e+02 
       3.907877654597e-01       2.608268793829e+02 
       4.054496086588e-01       2.428998940399e+02 
       4.210190752933e-01       2.244024226158e+02 
       4.376378349233e-01       2.048927530913e+02 
       4.554880107135e-01       1.876957855276e+02 
       4.748089166822e-01       1.719615089588e+02 
       4.959232404547e-01       1.557585798447e+02 
       5.192796743455e-01       1.405787506058e+02 
       5.455256626676e-01       1.260240431854e+02 
       5.756385999134e-01       1.115494577101e+02 
       6.111783544570e-01       9.745081227321e+01 
       6.548111499869e-01       8.327713701752e+01 
       7.114858873938e-01       6.881730055014e+01 
       7.912181782751e-01       5.380746041466e+01 
       9.148819831512e-01       3.829669287093e+01 
       1.114671358925e+00       2.396201954269e+01 
