# Matter power spectrum P(k) at redshift z=50
# for k=8.6356e-06 to 1.09369 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.635596548639e-06       6.421120178378e-02 
       1.087157194108e-05       8.021590263245e-02 
       1.368649818278e-05       1.002097478732e-01 
       1.723028036078e-05       1.251869816519e-01 
       2.169163779852e-05       1.563896096489e-01 
       2.730815404799e-05       1.953691013489e-01 
       3.437892908020e-05       2.440634156009e-01 
       4.328050744934e-05       3.048931190864e-01 
       5.448693066332e-05       3.808812577135e-01 
       6.859498162272e-05       4.758026875879e-01 
       8.635596548639e-05       5.943698149112e-01 
       1.087157194108e-04       7.424630095205e-01 
       1.368649818278e-04       9.274152487084e-01 
       1.723028036078e-04       1.158361403722e+00 
       2.169163779852e-04       1.446662086543e+00 
       2.730815404799e-04       1.806408606245e+00 
       3.437892908020e-04       2.255005570539e+00 
       4.328050744934e-04       2.813804515708e+00 
       5.448693066332e-04       3.508713076307e+00 
       6.859498162272e-04       4.370607198090e+00 
       8.635596548639e-04       5.435171751671e+00 
       1.087157194108e-03       6.741185741405e+00 
       1.368649818278e-03       8.327795557359e+00 
       1.723028036078e-03       1.022585292971e+01 
       2.169163779852e-03       1.244521709041e+01 
       2.730815404799e-03       1.495709200169e+01 
       3.437892908020e-03       1.767872788306e+01 
       4.328050744934e-03       2.047068055772e+01 
       5.448693066332e-03       2.312991541784e+01 
       6.859498162272e-03       2.533088256322e+01 
       8.635596548639e-03       2.671003277303e+01 
       1.087157194108e-02       2.709396637746e+01 
       1.368649818278e-02       2.598350120619e+01 
       1.723028034867e-02       2.332804181721e+01 
       2.169162079547e-02       1.925431880554e+01 
       2.730427688909e-02       1.442089872035e+01 
       3.417977834933e-02       1.010021000169e+01 
       4.079289152780e-02       7.734418621748e+00 
       4.553003078603e-02       6.856121019163e+00 
       4.929281387011e-02       6.472512509193e+00 
       5.258647445317e-02       6.269875163024e+00 
       5.562379937893e-02       6.131773154202e+00 
       5.851201426651e-02       6.001044630204e+00 
       6.131320001336e-02       5.845454460401e+00 
       6.406708478246e-02       5.646926825318e+00 
       6.680109870960e-02       5.397717199848e+00 
       6.953536473176e-02       5.098603546124e+00 
       7.228540692109e-02       4.757427155335e+00 
       7.506372552425e-02       4.387591407701e+00 
       7.788076478025e-02       4.006151652856e+00 
       8.074553477389e-02       3.631552553091e+00 
       8.366602592583e-02       3.281382891018e+00 
       8.664949377170e-02       2.970447307111e+00 
       8.970265957683e-02       2.709408714607e+00 
       9.283185456938e-02       2.504130775051e+00 
       9.604312532758e-02       2.355591732366e+00 
       9.934231173115e-02       2.260060319178e+00 
       1.027351051132e-01       2.209250636747e+00 
       1.062270918635e-01       2.190429872990e+00 
       1.098237861955e-01       2.186848024296e+00 
       1.135306547804e-01       2.179133142938e+00 
       1.173531352834e-01       2.148141752888e+00 
       1.183151916706e-01       2.135044031624e+00 
       1.212966503927e-01       2.079061998915e+00 
       1.253666186353e-01       1.965626383683e+00 
       1.295684630778e-01       1.812685378366e+00 
       1.339076188833e-01       1.635621182044e+00 
       1.383895406133e-01       1.456256741123e+00 
       1.430197101138e-01       1.296620144370e+00 
       1.478036457887e-01       1.173106296843e+00 
       1.527469140490e-01       1.093092676183e+00 
       1.578551437078e-01       1.054170254005e+00 
       1.631340440862e-01       1.045465825274e+00 
       1.685894275875e-01       1.046585941284e+00 
       1.742272374980e-01       1.034720913678e+00 
       1.800535817821e-01       9.928707361730e-01 
       1.860747736614e-01       9.179466874552e-01 
       1.922973798099e-01       8.223840401786e-01 
       1.987282770747e-01       7.277446134837e-01 
       2.053747187451e-01       6.540131235143e-01 
       2.122444115648e-01       6.106678522442e-01 
       2.193456049275e-01       5.936619429865e-01 
       2.266871940319e-01       5.878680293464e-01 
       2.342788392317e-01       5.737880017480e-01 
       2.421311044249e-01       5.387882158942e-01 
       2.502556181399e-01       4.866041401168e-01 
       2.586652620465e-01       4.337602971358e-01 
       2.673743930378e-01       3.958036277410e-01 
       2.763991069167e-01       3.766407329276e-01 
       2.857575542426e-01       3.667968448386e-01 
       2.954703223071e-01       3.516171406930e-01 
       3.055609018714e-01       3.242562281628e-01 
       3.160562637538e-01       2.918379964227e-01 
       3.269875794243e-01       2.666902572821e-01 
       3.383911326903e-01       2.523648262604e-01 
       3.503094883052e-01       2.410796507786e-01 
       3.627930110043e-01       2.240596320019e-01 
       3.759018701371e-01       2.030462894964e-01 
       3.897087291604e-01       1.861857394961e-01 
       4.043024202073e-01       1.749074578352e-01 
       4.197930671867e-01       1.626340460796e-01 
       4.363193926248e-01       1.474074293064e-01 
       4.540594109213e-01       1.347547383968e-01 
       4.732465449529e-01       1.244211181429e-01 
       4.941947551477e-01       1.123836638713e-01 
       5.173392981031e-01       1.013756781563e-01 
       5.433059652076e-01       9.126060850400e-02 
       5.730352893547e-01       8.065714839530e-02 
       6.080201242078e-01       7.071026862832e-02 
       6.507950640240e-01       6.056084005541e-02 
       7.060279364704e-01       5.023157242709e-02 
       7.830992036082e-01       3.954249186915e-02 
       9.016374327953e-01       2.844778142374e-02 
       1.093688659358e+00       1.800971075937e-02 
