# Matter power spectrum P(k) at redshift z=0.275
# for k=1.12981e-05 to 1.16239 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.129806043333e-05       2.332034091353e+01 
       1.422341538351e-05       2.913293784415e+01 
       1.790621906880e-05       3.639429502000e+01 
       2.254259421486e-05       4.546547915091e+01 
       2.837944470486e-05       5.679751484269e+01 
       3.572760411155e-05       7.095376893076e+01 
       4.497838871856e-05       8.863787710390e+01 
       5.662443653935e-05       1.107285583850e+02 
       7.128594208791e-05       1.383229625399e+02 
       8.974368399815e-05       1.727905381866e+02 
       1.129806043333e-04       2.158397698171e+02 
       1.422341538351e-04       2.696004598932e+02 
       1.790621906880e-04       3.367244089793e+02 
       2.254259421486e-04       4.205071502537e+02 
       2.837944470486e-04       5.250324426227e+02 
       3.572760411155e-04       6.553389685421e+02 
       4.497838871856e-04       8.176045681601e+02 
       5.662443653935e-04       1.019337360895e+03 
       7.128594208791e-04       1.269556237732e+03 
       8.974368399815e-04       1.578934561358e+03 
       1.129806043333e-03       1.959855198062e+03 
       1.422341538351e-03       2.426250947705e+03 
       1.790621906880e-03       2.993030591422e+03 
       2.254259421486e-03       3.674385434504e+03 
       2.837944470486e-03       4.482559270768e+03 
       3.572760411155e-03       5.424628063803e+03 
       4.497838871856e-03       6.497971051040e+03 
       5.662443653935e-03       7.683577526520e+03 
       7.128594208791e-03       8.938922902100e+03 
       8.974368399815e-03       1.018994301744e+04 
       1.129806043333e-02       1.132234593097e+04 
       1.422341538351e-02       1.217710328424e+04 
       1.790621906878e-02       1.256070052182e+04 
       2.254259410093e-02       1.228121310397e+04 
       2.837934730035e-02       1.123570678522e+04 
       3.571278600568e-02       9.570296838052e+03 
       4.444182059438e-02       7.842415712231e+03 
       5.199280468517e-02       6.798833426064e+03 
       5.743817781183e-02       6.270231799746e+03 
       6.189771391209e-02       5.928291347438e+03 
       6.586492007536e-02       5.661138296824e+03 
       6.955719168885e-02       5.423667971375e+03 
       7.308850911377e-02       5.194294260425e+03 
       7.652675498416e-02       4.962301786315e+03 
       7.991629300640e-02       4.723186588869e+03 
       8.328826369669e-02       4.476530292012e+03 
       8.666582327098e-02       4.224759432822e+03 
       9.006704136353e-02       3.972215583386e+03 
       9.350661177327e-02       3.724336469885e+03 
       9.699691650923e-02       3.486894349581e+03 
       1.005487163013e-01       3.265297603977e+03 
       1.041716146449e-01       3.063984769394e+03 
       1.078743787971e-01       2.885943124555e+03 
       1.116651671652e-01       2.732379933305e+03 
       1.155516935205e-01       2.602557106473e+03 
       1.195413473999e-01       2.493797515990e+03 
       1.236412833850e-01       2.401665377779e+03 
       1.278584878109e-01       2.320344093481e+03 
       1.321998288263e-01       2.243249155625e+03 
       1.366720940194e-01       2.163898970275e+03 
       1.412820187076e-01       2.076987857675e+03 
       1.460363072399e-01       1.979470851079e+03 
       1.509416491698e-01       1.871337119581e+03 
       1.560047318226e-01       1.755735517377e+03 
       1.612322505686e-01       1.638287297086e+03 
       1.666309179690e-01       1.525717229470e+03 
       1.673360107095e-01       1.511967204301e+03 
       1.722074728733e-01       1.424182308324e+03 
       1.779686904903e-01       1.337746594543e+03 
       1.839213944201e-01       1.267362869309e+03 
       1.900724716105e-01       1.210595803932e+03 
       1.964288911901e-01       1.162220793885e+03 
       2.029977281150e-01       1.115697412999e+03 
       2.097861925673e-01       1.065550373621e+03 
       2.168016660408e-01       1.008370620096e+03 
       2.240517450660e-01       9.450620274926e+02 
       2.315442935602e-01       8.802186926876e+02 
       2.392875048500e-01       8.196820868261e+02 
       2.472899745168e-01       7.675117005709e+02 
       2.555607853750e-01       7.244673400852e+02 
       2.641096061241e-01       6.883275463402e+02 
       2.729468055453e-01       6.549625569337e+02 
       2.820835845607e-01       6.202383983502e+02 
       2.915321290851e-01       5.825781086344e+02 
       3.013057874076e-01       5.437380678970e+02 
       3.114192769153e-01       5.070303653938e+02 
       3.218889263918e-01       4.750140707104e+02 
       3.327329620009e-01       4.476333894616e+02 
       3.439718475699e-01       4.224021454654e+02 
       3.556286931465e-01       3.970267763762e+02 
       3.677297503499e-01       3.710385810236e+02 
       3.803050192833e-01       3.458291236264e+02 
       3.933890004366e-01       3.230038025011e+02 
       4.070216372357e-01       3.025122467930e+02 
       4.212495123828e-01       2.831046354011e+02 
       4.361273866172e-01       2.638427877853e+02 
       4.517202063164e-01       2.452544118219e+02 
       4.681057635634e-01       2.279752565244e+02 
       4.853782808051e-01       2.118725222702e+02 
       5.036533325173e-01       1.964149788323e+02 
       5.230747447395e-01       1.814477979341e+02 
       5.438244966819e-01       1.672605535168e+02 
       5.661373138862e-01       1.538206009697e+02 
       5.903228416746e-01       1.407881238853e+02 
       6.168005444625e-01       1.282504314828e+02 
       6.461569363923e-01       1.161394287868e+02 
       6.792440658608e-01       1.042983315881e+02 
       7.173588992524e-01       9.267011486662e+01 
       7.625926119189e-01       8.109229542455e+01 
       8.185646580555e-01       6.939193066228e+01 
       8.920908824301e-01       5.732687216019e+01 
       9.971303128752e-01       4.464827304770e+01 
       1.162390927871e+00       3.149012979491e+01 
