# Matter power spectrum P(k) at redshift z=0.758621
# for k=9.00321e-06 to 1.13606 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.003207192964e-06       4.126975249235e+01 
       1.133436632287e-05       5.155623962775e+01 
       1.426912179045e-05       6.440657930955e+01 
       1.796376002598e-05       8.045974463832e+01 
       2.261503398808e-05       1.005139035277e+02 
       2.847064097618e-05       1.255660293617e+02 
       3.584241341498e-05       1.568613171549e+02 
       4.512292506815e-05       1.959547838940e+02 
       5.680639702278e-05       2.447879590911e+02 
       7.151501676444e-05       3.057841726915e+02 
       9.003207192964e-05       3.819665747140e+02 
       1.133436632287e-04       4.771035780828e+02 
       1.426912179045e-04       5.958866803154e+02 
       1.796376002598e-04       7.441451635466e+02 
       2.261503398808e-04       9.291002495701e+02 
       2.847064097618e-04       1.159656754836e+03 
       3.584241341498e-04       1.446721885850e+03 
       4.512292506815e-04       1.803528170770e+03 
       5.680639702278e-04       2.245923031775e+03 
       7.151501676444e-04       2.792574306944e+03 
       9.003207192964e-04       3.465011829044e+03 
       1.133436632287e-03       4.286997611047e+03 
       1.426912179045e-03       5.284167332543e+03 
       1.796376002598e-03       6.481044479441e+03 
       2.261503398808e-03       7.897598987168e+03 
       2.847064097618e-03       9.543578623616e+03 
       3.584241341498e-03       1.141005177698e+04 
       4.512292506815e-03       1.345803833584e+04 
       5.680639702278e-03       1.560413573768e+04 
       7.151501676444e-03       1.770349389514e+04 
       9.003207192964e-03       1.953242614291e+04 
       1.133436632287e-02       2.077688861790e+04 
       1.426912179040e-02       2.104668187966e+04 
       1.796375977599e-02       1.996726550027e+04 
       2.261486901896e-02       1.741467012825e+04 
       2.845031440006e-02       1.386181164936e+04 
       3.523388211595e-02       1.063808516863e+04 
       4.078871130813e-02       9.012794774519e+03 
       4.484986874906e-02       8.295210834590e+03 
       4.822526203116e-02       7.899966225332e+03 
       5.125155482097e-02       7.633656769296e+03 
       5.408092511212e-02       7.413291345637e+03 
       5.679478662472e-02       7.195232062868e+03 
       5.944233162366e-02       6.954748975504e+03 
       6.205606008568e-02       6.678835811994e+03 
       6.465898222338e-02       6.363201399664e+03 
       6.726833061934e-02       6.010605478723e+03 
       6.989763387983e-02       5.629482475379e+03 
       7.255795051025e-02       5.232444559492e+03 
       7.525864124176e-02       4.834563631079e+03 
       7.800787284680e-02       4.451517079765e+03 
       8.081295817828e-02       4.097790033981e+03 
       8.368059222356e-02       3.785155426505e+03 
       8.661701980766e-02       3.521593188881e+03 
       8.962815698520e-02       3.310685733821e+03 
       9.271968020264e-02       3.151398857661e+03 
       9.589709249655e-02       3.038105795097e+03 
       9.916577299508e-02       2.960795822424e+03 
       1.025310140781e-01       2.905606376551e+03 
       1.059980493105e-01       2.856002867722e+03 
       1.095720744442e-01       2.794915303912e+03 
       1.132582632431e-01       2.707796261016e+03 
       1.170617795211e-01       2.585984109532e+03 
       1.209877865451e-01       2.429263602719e+03 
       1.250414547944e-01       2.246477055035e+03 
       1.261193088662e-01       2.196435407145e+03 
       1.292279689691e-01       2.053583595467e+03 
       1.335525350707e-01       1.869528433218e+03 
       1.380203883401e-01       1.711243411492e+03 
       1.426368028133e-01       1.589460502289e+03 
       1.474071032362e-01       1.506427038383e+03 
       1.523366800712e-01       1.456135666181e+03 
       1.574310083210e-01       1.424445199089e+03 
       1.626956708911e-01       1.391923438853e+03 
       1.681363872146e-01       1.341677779711e+03 
       1.737590478788e-01       1.265812007116e+03 
       1.795697560168e-01       1.168518985438e+03 
       1.855748762839e-01       1.063740717114e+03 
       1.917810923198e-01       9.688337351292e+02 
       1.981954737290e-01       8.966588941998e+02 
       2.048255537996e-01       8.497963270808e+02 
       2.116794194455e-01       8.200868406831e+02 
       2.187658152189e-01       7.929545057620e+02 
       2.260942637307e-01       7.548080798671e+02 
       2.336752054645e-01       7.016518432065e+02 
       2.415201618327e-01       6.417341072509e+02 
       2.496419264618e-01       5.880865145034e+02 
       2.580547912033e-01       5.488775243747e+02 
       2.667748153750e-01       5.222457471460e+02 
       2.758201494437e-01       4.984170271490e+02 
       2.852114280204e-01       4.685723460812e+02 
       2.949722520821e-01       4.322352301453e+02 
       3.051297873375e-01       3.970211616369e+02 
       3.157155155598e-01       3.694407181992e+02 
       3.267661899156e-01       3.482434963068e+02 
       3.383250660609e-01       3.269424460198e+02 
       3.504435116236e-01       3.023547919869e+02 
       3.631831435233e-01       2.778259258060e+02 
       3.766187152511e-01       2.575395095175e+02 
       3.908420918562e-01       2.399517865226e+02 
       4.059678393922e-01       2.211547187302e+02 
       4.221412741382e-01       2.022410718586e+02 
       4.395503725051e-01       1.858164357739e+02 
       4.584439496852e-01       1.700276791901e+02 
       4.791604224922e-01       1.539523651458e+02 
       5.021752684607e-01       1.391185291732e+02 
       5.281832899566e-01       1.244287495096e+02 
       5.582497410214e-01       1.100586877810e+02 
       5.941075444770e-01       9.575878319677e+01 
       6.387888201006e-01       8.137470185670e+01 
       6.980736662659e-01       6.653683799842e+01 
       7.839041160931e-01       5.101418664031e+01 
       9.203873902442e-01       3.515427883473e+01 
       1.136064928925e+00       2.140473256599e+01 
