#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407337846584e-06       7.008760603183e-01      -1.231752595713e+00       2.151749426491e-03       4.690840097018e-09       1.172710024254e-08       1.438112991343e-15       2.345420048509e-09      -9.238144467844e-01       2.151749426491e-03       6.148438940640e-01       6.923134796457e-01      -1.231752595713e+00       2.151278452461e-03       2.013028590365e-04      -9.238144467844e-01       2.152704422670e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.231824181362e-09       2.152704422670e-03 
       2.111445997199e-06       1.050876060305e+00      -1.234512760579e+00       3.224377949722e-03       1.577619857669e-08       3.944049644172e-08       1.088699359534e-14       7.888099288345e-09      -9.258845704344e-01       3.224377949842e-03       6.146469516222e-01       6.919370757974e-01      -1.234512314470e+00       3.222790312814e-03       4.520588059719e-04      -9.258852484738e-01       3.227594237385e-03       1.739671747954e-12       1.220249579990e-12       1.269987477512e-11       6.230245561349e-09       3.226580226754e-03 
       3.168155214405e-06       1.575330569124e+00      -1.239662065123e+00       4.825317088124e-03       5.280769948445e-08       1.320192487111e-07       8.204569454524e-14       2.640384974222e-08      -9.297465488427e-01       4.825317089306e-03       6.143313967100e-01       6.913534882106e-01      -1.239659367146e+00       4.819970704891e-03       1.014197790061e-03      -9.297506460535e-01       4.836136291040e-03       2.590523973448e-11       1.817058784093e-11       1.017149165972e-10       3.149386340651e-08       4.831659572886e-03 
       4.754444995768e-06       2.360789794965e+00      -1.250415156648e+00       7.204113618490e-03       1.780337203342e-07       4.450843008356e-07       6.229419368073e-13       8.901686016711e-08      -9.378113674899e-01       7.204113628042e-03       6.136862243061e-01       6.902405560566e-01      -1.250401113377e+00       7.186140501607e-03       2.270068941877e-03      -9.378326708858e-01       7.240441779364e-03       3.022427926754e-10       2.120007236094e-10       7.703178111734e-10       1.590044447455e-07       7.224951501939e-03 
       7.136622365165e-06       3.536243987538e+00      -1.273497096186e+00       1.070395897751e-02       5.986047492694e-07       1.496511873173e-06       4.719231023515e-12       2.993023746347e-07      -9.551228221822e-01       1.070395905100e-02       6.122892772663e-01       6.879811630450e-01      -1.273426097060e+00       1.064375386298e-02       5.056698204028e-03      -9.552304235691e-01       1.082556910151e-02       3.418031834877e-09       2.397494585157e-09       5.794404569351e-09       8.011203035371e-07       1.077359222189e-02 
       1.071600922680e-05       5.293325391077e+00      -1.323324019089e+00       1.574195633734e-02       1.975601933484e-06       4.939004833711e-06       3.511650185652e-11       9.878009667421e-07      -9.924930148055e-01       1.574195689284e-02       6.092350776058e-01       6.832822496997e-01      -1.322969082171e+00       1.554179561676e-02       1.115194752701e-02      -9.930310791437e-01       1.614693797980e-02       3.829345021396e-08       2.686004544852e-08       4.329401851326e-08       4.021220324823e-06       1.597404167342e-02 
       1.609871035910e-05       7.915394992038e+00      -1.430101094429e+00       2.263867011896e-02       6.441530057537e-06       1.610382514384e-05       2.584144875639e-10       3.220765028769e-06      -1.072575826297e+00       2.263867426453e-02       6.025800597906e-01       6.734238076171e-01      -1.428350410346e+00       2.198376922940e-02       2.407550056002e-02      -1.075241303879e+00       2.397498288064e-02       4.240990048415e-07       2.974767879897e-07       3.196489601383e-07       2.004273837015e-05       2.340587803128e-02 
       2.420302922404e-05       1.181854500871e+01      -1.653013056820e+00       3.094976394735e-02       1.969146851859e-05       4.922867129646e-05       1.785513764652e-09       9.845734259293e-06      -1.239759852778e+00       3.094979429288e-02       5.882569290122e-01       6.528483955061e-01      -1.644597494652e+00       2.888005026218e-02       4.959982732376e-02      -1.252771032642e+00       3.528558585334e-02       4.602789501100e-06       3.228679064209e-06       2.307704872059e-06       9.859251126315e-05       3.344715690150e-02 
       3.474682884874e-05       1.681854500871e+01      -2.024586520249e+00       3.700264536562e-02       4.866200563039e-05       1.216550140760e-04       9.094231420732e-09       2.433100281520e-05      -1.518440378350e+00       3.700281658583e-02       5.628704904952e-01       6.173849562355e-01      -1.992264962294e+00       3.161894651064e-02       8.624818826324e-02      -1.570230178327e+00       4.897165788509e-02       3.680521933576e-05       2.582162399033e-05       1.280452888949e-05       3.960757584838e-04       4.393099558610e-02 
       4.547706565131e-05       2.181854500871e+01      -2.449392047782e+00       3.676945443515e-02       8.311732550722e-05       2.077933137680e-04       2.660860314742e-08       4.155866275361e-05      -1.837046278884e+00       3.677005177366e-02       5.306550736703e-01       5.735905196455e-01      -2.365919931301e+00       2.662273397407e-02       1.163237354041e-01      -1.978347937802e+00       6.151138928171e-02       1.667919130547e-04       1.170635626850e-04       4.397027192313e-05       1.094027349942e-03       5.117401910334e-02 
