#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.408035232323e-06       7.010494541119e-01      -1.231949902339e+00       2.152093608458e-03       3.184175487128e-09       7.960438717820e-09       6.625361174990e-16       1.592087743564e-09      -9.239624267543e-01       2.152093608458e-03       6.148389550186e-01       6.922642625558e-01      -1.231949902339e+00       2.151621997284e-03       2.013905124428e-04      -9.239624267543e-01       2.153048862491e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.519342602478e-10       2.153048862491e-03 
       2.112579008345e-06       1.051049454117e+00      -1.234806577894e+00       3.224487186171e-03       1.072560186500e-08       2.681400466250e-08       5.023808909603e-15       5.362800932500e-09      -9.261049334206e-01       3.224487186292e-03       6.146397186776e-01       6.918637583700e-01      -1.234806131171e+00       3.222897301491e-03       4.521681734161e-04      -9.261056114357e-01       3.227702781014e-03       3.989871715453e-14       6.722897788226e-14       2.912443339482e-13       7.683155479238e-10       3.226688930787e-03 
       3.170049429219e-06       1.575396483608e+00      -1.240097566322e+00       4.824579715258e-03       3.584383347752e-08       8.960958369379e-08       3.780350246974e-14       1.792191673876e-08      -9.300731747420e-01       4.824579716443e-03       6.143209505411e-01       6.912445535166e-01      -1.240094864938e+00       4.819225279601e-03       1.014149593726e-03      -9.300772689337e-01       4.835388759479e-03       5.937253900660e-13       1.000421918090e-12       2.331167522098e-12       3.882860744590e-09       4.830915224353e-03 
       4.757721336133e-06       2.360454766024e+00      -1.251051461291e+00       7.201042051840e-03       1.208358769733e-07       3.020896924332e-07       2.870644553140e-13       6.041793848664e-08      -9.382885959720e-01       7.201042061412e-03       6.136718989862e-01       6.900801261510e-01      -1.251037402812e+00       7.183039428728e-03       2.268984820610e-03      -9.383098597350e-01       7.237296900296e-03       6.919497838206e-12       1.165929138286e-11       1.763791540779e-11       1.959628642988e-08       7.221831882417e-03 
       7.142505186895e-06       3.534775234693e+00      -1.274395220857e+00       1.069522174600e-02       4.062627282732e-07       1.015656820683e-06       2.175172125997e-12       2.031313641366e-07      -9.557964156857e-01       1.069522181957e-02       6.122724579757e-01       6.877495978829e-01      -1.274324163936e+00       1.063490511262e-02       5.051084453863e-03      -9.559036331446e-01       1.081639131080e-02       7.812118161233e-11       1.316334880431e-10       1.324874804356e-10       9.867892573880e-08       1.076457175821e-02 
       1.072697512266e-05       5.288982236101e+00      -1.324486468083e+00       1.572095166899e-02       1.340740782799e-06       3.351851956998e-06       1.619141806831e-11       6.703703913997e-07      -9.933648515504e-01       1.572095222427e-02       6.092258281416e-01       6.829632012370e-01      -1.324131376994e+00       1.552035058323e-02       1.112940652720e-02      -9.938996292963e-01       1.612350532774e-02       8.730592688272e-10       1.471097144642e-09       9.878604402483e-10       4.949251225831e-07       1.595148864157e-02 
       1.611983876619e-05       7.904181021473e+00      -1.431257469650e+00       2.259596215918e-02       4.372163940666e-06       1.093040985166e-05       1.192348871430e-10       2.186081970333e-06      -1.073443107689e+00       2.259596629380e-02       6.026197366977e-01       6.730338111997e-01      -1.429506870052e+00       2.193920011542e-02       2.399678227450e-02      -1.076082369804e+00       2.391962513430e-02       9.634352713977e-09       1.623380644838e-08       7.271797479754e-09       2.464066420100e-06       2.335511602317e-02 
       2.424466710777e-05       1.179155820974e+01      -1.653000519352e+00       3.089045461731e-02       1.337715610568e-05       3.344289026419e-05       8.252428412343e-10       6.688578052838e-06      -1.239750449161e+00       3.089048478595e-02       5.884910537444e-01       6.525370219950e-01      -1.644588988618e+00       2.881195786763e-02       4.936395845963e-02      -1.252563828604e+00       3.516367661183e-02       1.040286056617e-07       1.752877560076e-07       5.227925217848e-08       1.210267300922e-05       3.334782037613e-02 
       3.488581215455e-05       1.679155820974e+01      -2.023281873219e+00       3.704012188158e-02       3.329273953339e-05       8.323184883348e-05       4.252386480260e-09       1.664636976670e-05      -1.517461891419e+00       3.704029290289e-02       5.634781033904e-01       6.173642079787e-01      -1.990756286757e+00       3.159231807669e-02       8.597068543250e-02      -1.568473838352e+00       4.882353030432e-02       8.353534805014e-07       1.407579614386e-06       2.911308041618e-07       4.886694073041e-05       4.384469912174e-02 
       4.574174727066e-05       2.179155820974e+01      -2.446299531039e+00       3.703725629773e-02       5.742791371605e-05       1.435697842901e-04       1.261055088651e-08       2.871395685802e-05      -1.834726890830e+00       3.703785465358e-02       5.319080332241e-01       5.742483084784e-01      -2.361792862511e+00       2.668843598322e-02       1.161060203793e-01      -1.973774806487e+00       6.135091933371e-02       3.794984638468e-06       6.394730486163e-06       1.001994187942e-06       1.354068268386e-04       5.114606862349e-02 
