# Matter power spectrum P(k) at redshift z=6.28571
# for k=9.66158e-06 to 1.01628 h/Mpc,
# number of wavenumbers equal to 113
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.661578650525e-06       2.277437845776e+00 
       1.216320688119e-05       2.845089963706e+00 
       1.531257023164e-05       3.554227017285e+00 
       1.927738378450e-05       4.440111057153e+00 
       2.426878831922e-05       5.546789993008e+00 
       3.055259432851e-05       6.929284302204e+00 
       3.846343739641e-05       8.656315610315e+00 
       4.842259876329e-05       1.081370920537e+01 
       6.096044008822e-05       1.350863235757e+01 
       7.674464714121e-05       1.687486475785e+01 
       9.661578650525e-05       2.107933486897e+01 
       1.216320688119e-04       2.633019068981e+01 
       1.531257023164e-04       3.288669635145e+01 
       1.927738378450e-04       4.107123021086e+01 
       2.426878831922e-04       5.128356098445e+01 
       3.055259432851e-04       6.401730310041e+01 
       3.846343739641e-04       7.987784060097e+01 
       4.842259876329e-04       9.959979965018e+01 
       6.096044008822e-04       1.240600051256e+02 
       7.674464714121e-04       1.542785682418e+02 
       9.661578650525e-04       1.913969129610e+02 
       1.216320688119e-03       2.366161525295e+02 
       1.531257023164e-03       2.910925985837e+02 
       1.927738378450e-03       3.557925824724e+02 
       2.426878831922e-03       4.311933230366e+02 
       3.055259432851e-03       5.167588607769e+02 
       3.846343739641e-03       6.104029860391e+02 
       4.842259876329e-03       7.080551854997e+02 
       6.096044008822e-03       8.026579563504e+02 
       7.674464714121e-03       8.840188545674e+02 
       9.661578650525e-03       9.396235566740e+02 
       1.216320688119e-02       9.578067165414e+02 
       1.531257023164e-02       9.301737530474e+02 
       1.927738377898e-02       8.519755817653e+02 
       2.426877863805e-02       7.241311709167e+02 
       3.054994598159e-02       5.655390562975e+02 
       3.830496118910e-02       4.165825790607e+02 
       4.609607988711e-02       3.263277555551e+02 
       5.171949477536e-02       2.899232222412e+02 
       5.612164093772e-02       2.722908545450e+02 
       5.994477688715e-02       2.614473119463e+02 
       6.345493491567e-02       2.531295572430e+02 
       6.678374419473e-02       2.453546576202e+02 
       7.000642921050e-02       2.370720576594e+02 
       7.317066994666e-02       2.277355537258e+02 
       7.630914215060e-02       2.171372338985e+02 
       7.944567176161e-02       2.053256794594e+02 
       8.259854585096e-02       1.925492794650e+02 
       8.578242503409e-02       1.792026948056e+02 
       8.900951217957e-02       1.657695894692e+02 
       9.229029999192e-02       1.527622926248e+02 
       9.563406747101e-02       1.406631660126e+02 
       9.904921997058e-02       1.298739652976e+02 
       1.025435281553e-01       1.206783946918e+02 
       1.061242994533e-01       1.132198676122e+02 
       1.097985031349e-01       1.074924890529e+02 
       1.135728627219e-01       1.033409041844e+02 
       1.174539248725e-01       1.004660080526e+02 
       1.214481110122e-01       9.843912767523e+01 
       1.255617561274e-01       9.673370088565e+01 
       1.298011379306e-01       9.478579399342e+01 
       1.308386759126e-01       9.422264589864e+01 
       1.341724988008e-01       9.208680060350e+01 
       1.386820623711e-01       8.829383916391e+01 
       1.433360462786e-01       8.332427706695e+01 
       1.481406723582e-01       7.739450810502e+01 
       1.531021754067e-01       7.097763021911e+01 
       1.582268115461e-01       6.468484732766e+01 
       1.635208671532e-01       5.910654878354e+01 
       1.689906692820e-01       5.466454110056e+01 
       1.746425984839e-01       5.151666215663e+01 
       1.804831049128e-01       4.952666042850e+01 
       1.865187285913e-01       4.831307016758e+01 
       1.927561247094e-01       4.728552618104e+01 
       1.992020948260e-01       4.582230791296e+01 
       2.058636248495e-01       4.354160968290e+01 
       2.127479307027e-01       4.046023403408e+01 
       2.198625126188e-01       3.696861727751e+01 
       2.272152191005e-01       3.363199723837e+01 
       2.348143216974e-01       3.094058329400e+01 
       2.426686019505e-01       2.910241922072e+01 
       2.507874521176e-01       2.795534681616e+01 
       2.591809916708e-01       2.705759272895e+01 
       2.678602020659e-01       2.592254610101e+01 
       2.768370829602e-01       2.429338372726e+01 
       2.861248339601e-01       2.231371985958e+01 
       2.957380671721e-01       2.040461458431e+01 
       3.056930574088e-01       1.891735811468e+01 
       3.160080389976e-01       1.790115439776e+01 
       3.267035609446e-01       1.710116429372e+01 
       3.378029159926e-01       1.617735064721e+01 
       3.493326642789e-01       1.501266732548e+01 
       3.613232794435e-01       1.378729799587e+01 
       3.738099550578e-01       1.276565029887e+01 
       3.868336234972e-01       1.199668925810e+01 
       4.004422600205e-01       1.129957219749e+01 
       4.146925752150e-01       1.050512249289e+01 
       4.296522446333e-01       9.663220562999e+00 
       4.454028945248e-01       8.927364861329e+00 
       4.620441726407e-01       8.317726613186e+00 
       4.796994105498e-01       7.706141490343e+00 
       4.985236783381e-01       7.058877377403e+00 
       5.187155371379e-01       6.476209523060e+00 
       5.405346915803e-01       5.948254586394e+00 
       5.643294045204e-01       5.406547669567e+00 
       5.905807573782e-01       4.892495144763e+00 
       6.199774290136e-01       4.403721712217e+00 
       6.535489821122e-01       3.914708674363e+00 
       6.929188956443e-01       3.439552964749e+00 
       7.408213778902e-01       2.960728672462e+00 
       8.022441953416e-01       2.473237836510e+00 
       8.871209465053e-01       1.966938795855e+00 
       1.016284891160e+00       1.437951737955e+00 
