# Matter power spectrum P(k) at redshift z=4.1
# for k=9.57229e-06 to 1.2103 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.572289362416e-06       3.184669242246e+00 
       1.205079832739e-05       3.978448762322e+00 
       1.517105624676e-05       4.970074228776e+00 
       1.909922823281e-05       6.208854146390e+00 
       2.404450376794e-05       7.756382393198e+00 
       3.027023680744e-05       9.689595610192e+00 
       3.810797033791e-05       1.210458798583e+01 
       4.797509225029e-05       1.512136765651e+01 
       6.039706276706e-05       1.888978039413e+01 
       7.603539711518e-05       2.359687375465e+01 
       9.572289362416e-05       2.947602560243e+01 
       1.205079832739e-04       3.681820773281e+01 
       1.517105624676e-04       4.598578178287e+01 
       1.909922823281e-04       5.742919573114e+01 
       2.404450376794e-04       7.170679827757e+01 
       3.027023680744e-04       8.950759132595e+01 
       3.810797033791e-04       1.116758915453e+02 
       4.797509225029e-04       1.392352787118e+02 
       6.039706276706e-04       1.734066057013e+02 
       7.603539711518e-04       2.156114112086e+02 
       9.572289362416e-04       2.674492360902e+02 
       1.205079832739e-03       3.306329337595e+02 
       1.517105624676e-03       4.068819199182e+02 
       1.909922823281e-03       4.977385591363e+02 
       2.404450376794e-03       6.041690632970e+02 
       3.027023680744e-03       7.260082801282e+02 
       3.810797033791e-03       8.613656351757e+02 
       4.797509225029e-03       1.005579000615e+03 
       6.039706276706e-03       1.150537585569e+03 
       7.603539711518e-03       1.284014947611e+03 
       9.572289362417e-03       1.389333226779e+03 
       1.205079832739e-02       1.445447558157e+03 
       1.517105624676e-02       1.431486652415e+03 
       1.909922819523e-02       1.334385414171e+03 
       2.404446298645e-02       1.154726657371e+03 
       3.026270127808e-02       9.191607128502e+02 
       3.778452241080e-02       6.962150338022e+02 
       4.463729960301e-02       5.717244868081e+02 
       4.954489852273e-02       5.193365856268e+02 
       5.350684505799e-02       4.915303634544e+02 
       5.700484128878e-02       4.730091589977e+02 
       6.024634429789e-02       4.578213610344e+02 
       6.333808786414e-02       4.430520642511e+02 
       6.634278835849e-02       4.271387631848e+02 
       6.930102294179e-02       4.093024633895e+02 
       7.224104939427e-02       3.893122740438e+02 
       7.518374388599e-02       3.673582462544e+02 
       7.814530728514e-02       3.439541826654e+02 
       8.113885139556e-02       3.198414576666e+02 
       8.417537982284e-02       2.958862915814e+02 
       8.726442147159e-02       2.729738632232e+02 
       9.041445459866e-02       2.519084977625e+02 
       9.363319919028e-02       2.333307371038e+02 
       9.692782352505e-02       2.176587729307e+02 
       1.003050930292e-01       2.050560369367e+02 
       1.037714792369e-01       1.954204596517e+02 
       1.073332404906e-01       1.883886907120e+02 
       1.109964821941e-01       1.833530284917e+02 
       1.147672020111e-01       1.794985803452e+02 
       1.186513238355e-01       1.758774621051e+02 
       1.226547233297e-01       1.715352356513e+02 
       1.267832471491e-01       1.656851387679e+02 
       1.310427275128e-01       1.578926123076e+02 
       1.354389934805e-01       1.482056987529e+02 
       1.386193512614e-01       1.405270647851e+02 
       1.399778800964e-01       1.371694514822e+02 
       1.446652364308e-01       1.257002474755e+02 
       1.495069334663e-01       1.148508547901e+02 
       1.545088727259e-01       1.055399458414e+02 
       1.596769965048e-01       9.832828948540e+01 
       1.650173005509e-01       9.329486089790e+01 
       1.705358500203e-01       9.002404077444e+01 
       1.762387995318e-01       8.774000455157e+01 
       1.821324181321e-01       8.539534723754e+01 
       1.882231199913e-01       8.204578130416e+01 
       1.945175016539e-01       7.728831182864e+01 
       2.010223866998e-01       7.141940192945e+01 
       2.077448787213e-01       6.524852270142e+01 
       2.146924236044e-01       5.969307739039e+01 
       2.218728822362e-01       5.539841812222e+01 
       2.292946149538e-01       5.248094752762e+01 
       2.369665793232e-01       5.047490638239e+01 
       2.448984432161e-01       4.858167785647e+01 
       2.531007156628e-01       4.611746868411e+01 
       2.615848986422e-01       4.290322835289e+01 
       2.703636638744e-01       3.937349276670e+01 
       2.794510598753e-01       3.622294047272e+01 
       2.888627561194e-01       3.384680812401e+01 
       2.986163332561e-01       3.211721445451e+01 
       3.087316311537e-01       3.053631320668e+01 
       3.192311703594e-01       2.865993610533e+01 
       3.301406677946e-01       2.649715284920e+01 
       3.414896747576e-01       2.441893110099e+01 
       3.533123755076e-01       2.274289183381e+01 
       3.656485992839e-01       2.138449160673e+01 
       3.785451198027e-01       2.003267222773e+01 
       3.920573476235e-01       1.854535694107e+01 
       4.062515681159e-01       1.709066915179e+01 
       4.212079507762e-01       1.584199539077e+01 
       4.370246710433e-01       1.473182960987e+01 
       4.538236730246e-01       1.359008722070e+01 
       4.717589145520e-01       1.245366479919e+01 
       4.910284768601e-01       1.144027415258e+01 
       5.118928913697e-01       1.047153847939e+01 
       5.347038516703e-01       9.502655483279e+00 
       5.599510440072e-01       8.594784098207e+00 
       5.883422241015e-01       7.706846454532e+00 
       6.209479825408e-01       6.836337740757e+00 
       6.594811691058e-01       5.976225774911e+00 
       7.068784206800e-01       5.113145357355e+00 
       7.686098404414e-01       4.228910263753e+00 
       8.557796327307e-01       3.306841661468e+00 
       9.914727451582e-01       2.351539176968e+00 
       1.210297678226e+00       1.471363557688e+00 
