# Matter power spectrum P(k) at redshift z=50
# for k=1.13288e-05 to 1.03285 h/Mpc,
# number of wavenumbers equal to 112
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.132881154049e-05       1.651080677361e-02 
       1.426212873375e-05       2.062614408617e-02 
       1.795495628920e-05       2.576722531548e-02 
       2.260395074013e-05       3.218970780241e-02 
       2.845668799369e-05       4.021296071691e-02 
       3.582484765076e-05       5.023593484047e-02 
       4.510081108120e-05       6.275697684555e-02 
       5.677855716264e-05       7.839856141992e-02 
       7.147996845706e-05       9.793814612631e-02 
       8.998794872484e-05       1.223466355706e-01 
       1.132881154049e-04       1.528362680756e-01 
       1.426212873375e-04       1.909201175314e-01 
       1.795495628920e-04       2.384857868730e-01 
       2.260395074013e-04       2.978862129776e-01 
       2.845668799369e-04       3.720506154212e-01 
       3.582484765076e-04       4.646181868944e-01 
       4.510081108120e-04       5.800954970441e-01 
       5.677855716265e-04       7.240342400613e-01 
       7.147996845706e-04       9.032166523725e-01 
       8.998794872484e-04       1.125816686166e+00 
       1.132881154049e-03       1.401468426581e+00 
       1.426212873375e-03       1.741107470472e+00 
       1.795495628920e-03       2.156348741236e+00 
       2.260395074013e-03       2.657987504537e+00 
       2.845668799369e-03       3.253380660904e+00 
       3.582484765076e-03       3.942208109865e+00 
       4.510081108120e-03       4.711882157423e+00 
       5.677855716265e-03       5.535067519586e+00 
       7.147996845706e-03       6.370502449242e+00 
       8.998794872484e-03       7.157298263969e+00 
       1.132881154049e-02       7.795189927362e+00 
       1.426212873375e-02       8.175777099393e+00 
       1.795495628920e-02       8.215798712821e+00 
       2.260395072934e-02       7.802498226215e+00 
       2.845667131248e-02       6.933643374506e+00 
       3.582073313446e-02       5.724024633040e+00 
       4.487501917257e-02       4.476841168357e+00 
       5.375309504459e-02       3.653808961862e+00 
       6.012798323431e-02       3.270888177445e+00 
       6.516018896037e-02       3.045724647757e+00 
       6.955030678729e-02       2.882604507922e+00 
       7.359118350966e-02       2.747121163915e+00 
       7.742923411300e-02       2.624124432208e+00 
       8.114875681760e-02       2.505266642529e+00 
       8.480347562883e-02       2.385139266215e+00 
       8.843036504325e-02       2.262826937425e+00 
       9.205647882071e-02       2.137554814419e+00 
       9.570264189774e-02       2.010916122626e+00 
       9.938559113916e-02       1.885809693646e+00 
       1.031192876709e-01       1.764557712363e+00 
       1.069157584717e-01       1.650419876673e+00 
       1.107856564356e-01       1.545974200184e+00 
       1.147386446632e-01       1.452957257563e+00 
       1.187836668854e-01       1.372664793077e+00 
       1.229291417173e-01       1.305117147877e+00 
       1.271831044978e-01       1.249243637044e+00 
       1.315533121521e-01       1.203026263135e+00 
       1.360473213933e-01       1.163571016281e+00 
       1.406725473494e-01       1.127384571511e+00 
       1.454363076184e-01       1.090860008079e+00 
       1.503458553878e-01       1.050828341945e+00 
       1.554084043539e-01       1.005144891051e+00 
       1.606311475720e-01       9.532017747990e-01 
       1.647175094713e-01       9.101248282494e-01 
       1.660212719704e-01       8.961474428201e-01 
       1.715859699934e-01       8.366647118692e-01 
       1.773324496699e-01       7.783254456302e-01 
       1.832679442891e-01       7.246982296433e-01 
       1.893997227980e-01       6.784648288991e-01 
       1.957351019911e-01       6.407661041110e-01 
       2.022814615348e-01       6.109127824549e-01 
       2.090462628524e-01       5.865377891280e-01 
       2.160370728819e-01       5.642293737044e-01 
       2.232615937128e-01       5.406842608599e-01 
       2.307276991079e-01       5.135239411844e-01 
       2.384434789267e-01       4.824594048631e-01 
       2.464172924949e-01       4.494275207203e-01 
       2.546578320230e-01       4.175415248764e-01 
       2.631741972714e-01       3.894607004163e-01 
       2.719759828113e-01       3.662819153958e-01 
       2.810733794529e-01       3.473805942193e-01 
       2.904772917340e-01       3.307804429768e-01 
       3.001994737989e-01       3.140262213160e-01 
       3.102526866006e-01       2.956493728674e-01 
       3.206508801541e-01       2.760435440268e-01 
       3.314094056352e-01       2.568789446228e-01 
       3.425452635165e-01       2.398608515244e-01 
       3.540773957939e-01       2.255088283837e-01 
       3.660270328201e-01       2.128002136686e-01 
       3.784181085636e-01       2.003249156340e-01 
       3.912777625750e-01       1.874197468824e-01 
       4.046369530298e-01       1.745377395236e-01 
       4.185312136509e-01       1.626791021465e-01 
       4.330015991429e-01       1.521597109567e-01 
       4.480958806248e-01       1.424583328519e-01 
       4.638700769658e-01       1.328814773324e-01 
       4.803904439482e-01       1.234848651978e-01 
       4.977360973503e-01       1.146586334097e-01 
       5.160025292904e-01       1.065201827722e-01 
       5.353064081340e-01       9.879611161567e-02 
       5.557922637565e-01       9.128978901951e-02 
       5.776420115163e-01       8.412138067881e-02 
       6.010888720561e-01       7.737882566647e-02 
       6.264383195393e-01       7.087346671183e-02 
       6.541006877657e-01       6.459004544619e-02 
       6.846439496330e-01       5.855587615041e-02 
       7.188831635459e-01       5.267608636591e-02 
       7.580404819864e-01       4.692272071707e-02 
       8.040502080502e-01       4.122491526963e-02 
       8.601848858750e-01       3.550605800828e-02 
       9.324464814709e-01       2.965496124746e-02 
       1.032850070020e+00       2.354792175440e-02 
