#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407687353595e-06       7.009629749996e-01      -1.231851869684e+00       2.151923123973e-03       2.299304255491e-09       5.748260638726e-09       3.454927338779e-16       1.149652127745e-09      -9.238889022629e-01       2.151923123973e-03       6.148426879191e-01       6.922887160738e-01      -1.231851869684e+00       2.151451308796e-03       2.013467958196e-04      -9.238889022629e-01       2.152877727615e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       4.358195210494e-08       2.152877727615e-03 
       2.112013852158e-06       1.050962975003e+00      -1.234661856982e+00       3.224439830588e-03       7.737452724975e-09       1.934363181244e-08       2.617107669139e-15       3.868726362488e-09      -9.259963927369e-01       3.224439830709e-03       6.146448802877e-01       6.918998707814e-01      -1.234661409923e+00       3.222848424447e-03       4.521138683046e-04      -9.259970702822e-01       3.227653128802e-03       3.912508946284e-11       2.062743613523e-11       2.856081633864e-10       2.204078273544e-07       3.226639198439e-03 
       3.169104787135e-06       1.575363556678e+00      -1.239883730105e+00       4.824971414438e-03       2.588448411548e-08       6.471121028869e-08       1.971254826601e-14       1.294224205774e-08      -9.299127975787e-01       4.824971415623e-03       6.143283123101e-01       6.912980451007e-01      -1.239881024915e+00       4.819607666237e-03       1.014174856053e-03      -9.299168891480e-01       4.835772198728e-03       5.824091338826e-10       3.070564177781e-10       2.286759368687e-09       1.114021623681e-06       4.831297076377e-03 
       4.756088933557e-06       2.360621350713e+00      -1.250740764097e+00       7.202660581499e-03       8.726584764626e-08       2.181646191156e-07       1.496836284161e-13       4.363292382313e-08      -9.380555730766e-01       7.202660591065e-03       6.136819307087e-01       6.901584906757e-01      -1.250726671061e+00       7.184605658493e-03       2.269529134192e-03      -9.380768249791e-01       7.238884960095e-03       6.791328591319e-09       3.580512715686e-09       1.731001352277e-08       5.623358979327e-06       7.223407354033e-03 
       7.139584955118e-06       3.535503963324e+00      -1.273964771200e+00       1.069992693698e-02       2.934211981843e-07       7.335529954608e-07       1.134142106736e-12       1.467105990922e-07      -9.554735784429e-01       1.069992701046e-02       6.122836853395e-01       6.878607990455e-01      -1.273893426295e+00       1.063933053773e-02       5.053885424799e-03      -9.555807490635e-01       1.082098024520e-02       7.673681218026e-08       4.045727476019e-08       1.301126651006e-07       2.832447522497e-05       1.076908236253e-02 
       1.072161058821e-05       5.291121189318e+00      -1.323969807163e+00       1.573289638769e-02       9.684819419666e-07       2.421204854917e-06       8.441927990959e-12       4.842409709833e-07      -9.929773558597e-01       1.573289694177e-02       6.092274146608e-01       6.831069938080e-01      -1.323612435716e+00       1.553085031618e-02       1.114053455816e-02      -9.935119868080e-01       1.613498561802e-02       8.585747023709e-07       4.526713521037e-07       9.710395887793e-07       1.421118928500e-04       1.596253186429e-02 
       1.611008322537e-05       7.909578689425e+00      -1.430954464832e+00       2.262341758614e-02       3.159016548261e-06       7.897541370653e-06       6.216952166664e-11       1.579508274131e-06      -1.073215854066e+00       2.262342170647e-02       6.025598752397e-01       6.731621836757e-01      -1.429186580635e+00       2.195945367262e-02       2.403446522806e-02      -1.075854832897e+00       2.394508654657e-02       9.487632309297e-06       5.002916220261e-06       7.154403736436e-06       7.077657392628e-04       2.337830560819e-02 
       2.422972162036e-05       1.180360104047e+01      -1.654245260107e+00       3.094419872720e-02       9.670552064804e-06       2.417638016201e-05       4.305049737723e-10       4.835276032402e-06      -1.240684004569e+00       3.094422874560e-02       5.881457280829e-01       6.523914897028e-01      -1.645710183759e+00       2.883168651192e-02       4.946510926683e-02      -1.253495039522e+00       3.520758737911e-02       1.024959154208e-04       5.408461763728e-05       5.138998554488e-05       3.475115044234e-03       3.338073926217e-02 
       3.486519364803e-05       1.680360104047e+01      -2.028974539132e+00       3.710028151625e-02       2.407061897850e-05       6.017654744625e-05       2.218714791646e-09       1.203530948925e-05      -1.521731387656e+00       3.710045122880e-02       5.622200137171e-01       6.162045554414e-01      -1.995861290639e+00       3.153517615332e-02       8.604620082994e-02      -1.572578952229e+00       4.881802457180e-02       8.166753977282e-04       4.321179906561e-04       2.828752222379e-04       1.395938864876e-02       4.380520213267e-02 
       4.579824913697e-05       2.180360104047e+01      -2.461030074619e+00       3.705586313647e-02       4.162141479417e-05       1.040535369854e-04       6.619796610352e-09       2.081070739709e-05      -1.845774784964e+00       3.705645933340e-02       5.287320567180e-01       5.709056619343e-01      -2.374637431835e+00       2.641750208640e-02       1.159691680274e-01      -1.984014644009e+00       6.115793558932e-02       3.652852774772e-03       1.945710171358e-03       9.487888249199e-04       3.836968462663e-02       5.086383513760e-02 
