#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407625645890e-06       7.009476273946e-01      -1.231833970722e+00       2.151891326558e-03       4.195040998253e-09       1.048760249563e-08       1.150093950982e-15       2.097520499127e-09      -9.238754780418e-01       2.151891326558e-03       6.148417676947e-01       6.922931811151e-01      -1.231833970722e+00       2.151420139838e-03       2.013390365270e-04      -9.238754780418e-01       2.152846479427e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.775754289048e-10       2.152846479427e-03 
       2.111913576743e-06       1.050947627397e+00      -1.234633915750e+00       3.224422399844e-03       1.412195046592e-08       3.530487616480e-08       8.715047053449e-15       7.060975232960e-09      -9.259754368123e-01       3.224422399964e-03       6.146438489914e-01       6.919068434653e-01      -1.234633469449e+00       3.222834089534e-03       4.521039233545e-04      -9.259761148881e-01       3.227638655859e-03       5.575717382792e-13       5.692265004343e-13       4.070230651417e-12       1.403806402045e-09       3.226624711259e-03 
       3.168936961528e-06       1.575357755904e+00      -1.239841671486e+00       4.825010413745e-03       4.722477866178e-08       1.180619466544e-07       6.561753314774e-14       2.361238933089e-08      -9.298812536149e-01       4.825010414928e-03       6.143269142543e-01       6.913085617946e-01      -1.239838972632e+00       4.819661989096e-03       1.014177754761e-03      -9.298853499762e-01       4.835826704612e-03       8.300415367880e-12       8.473916620721e-12       3.259065401630e-11       7.095503527328e-09       4.831351301064e-03 
       4.755797260828e-06       2.360651381203e+00      -1.250677643794e+00       7.202836495370e-03       1.592077740834e-07       3.980194352085e-07       4.982343929395e-13       7.960388704171e-08      -9.380082328493e-01       7.202836504930e-03       6.136800594796e-01       6.901743735376e-01      -1.250663598299e+00       7.184857644843e-03       2.269620702980e-03      -9.380295229146e-01       7.239140822868e-03       9.679884962873e-11       9.882221179729e-11       2.467223203512e-10       3.581788700832e-08       7.223660982726e-03 
       7.139050773663e-06       3.535637142165e+00      -1.273867660237e+00       1.070031230568e-02       5.352900282509e-07       1.338225070627e-06       3.774790581190e-12       2.676450141254e-07      -9.554007452206e-01       1.070031237921e-02       6.122819742517e-01       6.878856060691e-01      -1.273796667743e+00       1.064009341824e-02       5.054377096941e-03      -9.555082107917e-01       1.082177264460e-02       1.093932608256e-09       1.116798978205e-09       1.854791079079e-09       1.804224499685e-07       1.076986082422e-02 
       1.072053670085e-05       5.291530324664e+00      -1.323803362173e+00       1.573310491007e-02       1.766586854049e-06       4.416467135123e-06       2.809252773934e-11       8.832934270246e-07      -9.928525221183e-01       1.573310546561e-02       6.092308102056e-01       6.831505949158e-01      -1.323448588944e+00       1.553292267195e-02       1.114262384733e-02      -9.933893973614e-01       1.613724284488e-02       1.224323226632e-08       1.249916096732e-08       1.384663307340e-08       9.053369087267e-07       1.596471076192e-02 
       1.610743301596e-05       7.910758211995e+00      -1.430574741071e+00       2.262021450470e-02       5.760197842903e-06       1.440049460726e-05       2.067820498996e-10       2.880098921451e-06      -1.072931061271e+00       2.262021864778e-02       6.025962289331e-01       6.732632201620e-01      -1.428825765859e+00       2.196533079845e-02       2.404292444628e-02      -1.075586936915e+00       2.395207740880e-02       1.353931578065e-07       1.382239054274e-07       1.021080703690e-07       4.510443349538e-06       2.338488003903e-02 
       2.422019302786e-05       1.180738432630e+01      -1.652983030075e+00       3.092156298813e-02       1.761340764676e-05       4.403351911691e-05       1.429622434598e-09       8.806703823382e-06      -1.239737332547e+00       3.092159328602e-02       5.883555299829e-01       6.527227410817e-01      -1.644581181035e+00       2.885197573610e-02       4.950222934048e-02      -1.252675528300e+00       3.523520718649e-02       1.466409917173e-06       1.497097812980e-06       7.359620521725e-07       2.217629601351e-05       3.340619389016e-02 
       3.480380388800e-05       1.680738432630e+01      -2.023931476199e+00       3.700425343476e-02       4.364206707333e-05       1.091051676833e-04       7.314447149655e-09       2.182103353667e-05      -1.517949095142e+00       3.700442478698e-02       5.631315796259e-01       6.173888203253e-01      -1.991593035493e+00       3.160861592550e-02       8.613380309603e-02      -1.569467266357e+00       4.891098996278e-02       1.174884740006e-05       1.199562526498e-05       4.091222585810e-06       8.931960655528e-05       4.389651219287e-02 
       4.558461951364e-05       2.180738432630e+01      -2.447755037548e+00       3.684450822485e-02       7.479997012895e-05       1.869999253224e-04       2.150606038843e-08       3.739998506447e-05      -1.835818524068e+00       3.684510692295e-02       5.312019673813e-01       5.738962147354e-01      -2.364090072151e+00       2.665245836520e-02       1.162360105753e-01      -1.976363350901e+00       6.144751066120e-02       5.332672605791e-05       5.445693982648e-05       1.407563443282e-05       2.473424236001e-04       5.116809966288e-02 
