# Matter power spectrum P(k) at redshift z=50
# for k=9.00321e-06 to 1.13606 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.003207192964e-06       5.683917955143e-02 
       1.133436632287e-05       7.100641661483e-02 
       1.426912179045e-05       8.870483114921e-02 
       1.796376002598e-05       1.108145435832e-01 
       2.261503398808e-05       1.384350147008e-01 
       2.847064097618e-05       1.729396861088e-01 
       3.584241341498e-05       2.160442092600e-01 
       4.512292506815e-05       2.698916218324e-01 
       5.680639702278e-05       3.371586363214e-01 
       7.151501676444e-05       4.211881878908e-01 
       9.003207192964e-05       5.261545583611e-01 
       1.133436632287e-04       6.572687441457e-01 
       1.426912179045e-04       8.210332050056e-01 
       1.796376002598e-04       1.025556538210e+00 
       2.261503398808e-04       1.280939533024e+00 
       2.847064097618e-04       1.599743545002e+00 
       3.584241341498e-04       1.997548269556e+00 
       4.512292506815e-04       2.493594980863e+00 
       5.680639702278e-04       3.111485852904e+00 
       7.151501676444e-04       3.879856749283e+00 
       9.003207192964e-04       4.832837090903e+00 
       1.133436632287e-03       6.009485855292e+00 
       1.426912179045e-03       7.453421681202e+00 
       1.796376002598e-03       9.208009898644e+00 
       2.261503398808e-03       1.130897615721e+01 
       2.847064097618e-03       1.377184783148e+01 
       3.584241341498e-03       1.657566580477e+01 
       4.512292506815e-03       1.964803308400e+01 
       5.680639702278e-03       2.285505819904e+01 
       7.151501676444e-03       2.598438624016e+01 
       9.003207192964e-03       2.871057097831e+01 
       1.133436632287e-02       3.056991739364e+01 
       1.426912179040e-02       3.098626602762e+01 
       1.796375977599e-02       2.940952728102e+01 
       2.261486901896e-02       2.565810518200e+01 
       2.845031440006e-02       2.042847053442e+01 
       3.523388211595e-02       1.568031498550e+01 
       4.078871130813e-02       1.328530036468e+01 
       4.484986874906e-02       1.222748909444e+01 
       4.822526203116e-02       1.164468886365e+01 
       5.125155482097e-02       1.125197118320e+01 
       5.408092511212e-02       1.092707024758e+01 
       5.679478662472e-02       1.060560284379e+01 
       5.944233162366e-02       1.025113103396e+01 
       6.205606008568e-02       9.844528097997e+00 
       6.465898222338e-02       9.379400971034e+00 
       6.726833061934e-02       8.859824343914e+00 
       6.989763387983e-02       8.298233743512e+00 
       7.255795051025e-02       7.713168656746e+00 
       7.525864124176e-02       7.126843167275e+00 
       7.800787284680e-02       6.562357207621e+00 
       8.081295817828e-02       6.041037197801e+00 
       8.368059222356e-02       5.580236640723e+00 
       8.661701980766e-02       5.191724585734e+00 
       8.962815698520e-02       4.880783088470e+00 
       9.271968020264e-02       4.645894535905e+00 
       9.589709249655e-02       4.478777978049e+00 
       9.916577299508e-02       4.364692047645e+00 
       1.025310140781e-01       4.283218508651e+00 
       1.059980493105e-01       4.210001306577e+00 
       1.095720744442e-01       4.119893471189e+00 
       1.132582632431e-01       3.991460476806e+00 
       1.170617795211e-01       3.811934241474e+00 
       1.209877865451e-01       3.580986511566e+00 
       1.250414547944e-01       3.311632028681e+00 
       1.261193088662e-01       3.237889444170e+00 
       1.292279689691e-01       3.027372942137e+00 
       1.335525350707e-01       2.756116298520e+00 
       1.380203883401e-01       2.522809652206e+00 
       1.426368028133e-01       2.343271637011e+00 
       1.474071032362e-01       2.220822694498e+00 
       1.523366800712e-01       2.146620384920e+00 
       1.574310083210e-01       2.099837702635e+00 
       1.626956708911e-01       2.051850934652e+00 
       1.681363872146e-01       1.977772003698e+00 
       1.737590478788e-01       1.865959842960e+00 
       1.795697560168e-01       1.722580140450e+00 
       1.855748762839e-01       1.568164289591e+00 
       1.917810923198e-01       1.428280701605e+00 
       1.981954737290e-01       1.321880941089e+00 
       2.048255537996e-01       1.252773892888e+00 
       2.116794194455e-01       1.208945962318e+00 
       2.187658152189e-01       1.168926567752e+00 
       2.260942637307e-01       1.112691350145e+00 
       2.336752054645e-01       1.034347577930e+00 
       2.415201618327e-01       9.460394189622e-01 
       2.496419264618e-01       8.669632479945e-01 
       2.580547912033e-01       8.091567840477e-01 
       2.667748153750e-01       7.698832321326e-01 
       2.758201494437e-01       7.347462979277e-01 
       2.852114280204e-01       6.907519096467e-01 
       2.949722520821e-01       6.371935724912e-01 
       3.051297873375e-01       5.852874090406e-01 
       3.157155155598e-01       5.446265885788e-01 
       3.267661899156e-01       5.133725410231e-01 
       3.383250660609e-01       4.819694429679e-01 
       3.504435116236e-01       4.457258829287e-01 
       3.631831435233e-01       4.095684110838e-01 
       3.766187152511e-01       3.796612602016e-01 
       3.908420918562e-01       3.537318104367e-01 
       4.059678393922e-01       3.260224661431e-01 
       4.221412741382e-01       2.981414613546e-01 
       4.395503725051e-01       2.739276598483e-01 
       4.584439496852e-01       2.506520210642e-01 
       4.791604224922e-01       2.269546132802e-01 
       5.021752684607e-01       2.050864826927e-01 
       5.281832899566e-01       1.834312224452e-01 
       5.582497410214e-01       1.622470431517e-01 
       5.941075444770e-01       1.411664173099e-01 
       6.387888201006e-01       1.199616006390e-01 
       6.980736662659e-01       9.808785089866e-02 
       7.839041160931e-01       7.520458352995e-02 
       9.203873902442e-01       5.182412202811e-02 
       1.136064928925e+00       3.155471223875e-02 
