#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407853758162e-06       7.010043416650e-01      -1.231898475871e+00       2.152003782817e-03       4.006719239726e-09       1.001679809931e-08       1.049095892448e-15       2.003359619863e-09      -9.239238569031e-01       2.152003782817e-03       6.148399059320e-01       6.922770906657e-01      -1.231898475871e+00       2.151532454111e-03       2.013677066843e-04      -9.239238569031e-01       2.152959086445e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       4.861993134968e-11       2.152959086445e-03 
       2.112284179204e-06       1.051004341667e+00      -1.234729701271e+00       3.224456978667e-03       1.348397210133e-08       3.370993025332e-08       7.947558327837e-15       6.741986050665e-09      -9.260472759534e-01       3.224456978788e-03       6.146411879848e-01       6.918829417916e-01      -1.234729254852e+00       3.222868270359e-03       4.521396548377e-04      -9.260479540826e-01       3.227673345233e-03       3.477168778506e-14       3.429587496479e-14       2.538242181058e-13       2.458775473435e-10       3.226659452670e-03 
       3.169556542283e-06       1.575379319691e+00      -1.239983558169e+00       4.824765461510e-03       4.510358743965e-08       1.127589685991e-07       5.985759721306e-14       2.255179371982e-08      -9.299876686271e-01       4.824765462694e-03       6.143230820015e-01       6.912730702294e-01      -1.239980858903e+00       4.819416105167e-03       1.014161757026e-03      -9.299917645279e-01       4.835580131232e-03       5.175219923734e-13       5.104402655998e-13       2.031978247385e-12       1.242679750062e-09       4.831105769470e-03 
       4.756868884866e-06       2.360541830012e+00      -1.250884881390e+00       7.201818714589e-03       1.520532549600e-07       3.801331373999e-07       4.545160979208e-13       7.602662747998e-08      -9.381636610460e-01       7.201818724154e-03       6.136747648609e-01       6.901221189321e-01      -1.250870836303e+00       7.183838775322e-03       2.269265246428e-03      -9.381849421852e-01       7.238107623576e-03       6.033125693935e-12       5.950568927678e-12       1.537799725959e-11       6.272245185299e-09       7.222636042907e-03 
       7.140974740822e-06       3.535156899985e+00      -1.274159963490e+00       1.069740212035e-02       5.112203912407e-07       1.278050978102e-06       3.443771664482e-12       2.556101956204e-07      -9.556199726602e-01       1.069740219391e-02       6.122755831881e-01       6.878102161622e-01      -1.274088992583e+00       1.063718963840e-02       5.052538319187e-03      -9.557273430521e-01       1.081876125516e-02       6.814361908145e-11       6.721114835211e-11       1.155543079750e-10       3.158894988688e-08       1.076690085894e-02 
       1.072412208859e-05       5.290110518134e+00      -1.324180802708e+00       1.572600357806e-02       1.687094034226e-06       4.217735085566e-06       2.563149719119e-11       8.435470171131e-07      -9.931356025198e-01       1.572600413365e-02       6.092265378037e-01       6.830468504853e-01      -1.323826280936e+00       1.552589050379e-02       1.113524479210e-02      -9.936716297954e-01       1.612956084471e-02       7.620419264382e-10       7.516142526702e-10       8.620651300990e-10       1.584671179856e-07       1.595731605409e-02 
       1.611433508869e-05       7.907093994439e+00      -1.430945584894e+00       2.260517656755e-02       5.501010934755e-06       1.375252733689e-05       1.887028567923e-10       2.750505467377e-06      -1.073209194132e+00       2.260518070926e-02       6.026077161313e-01       6.731369460485e-01      -1.429198860056e+00       2.195073041559e-02       2.401717330119e-02      -1.075858172383e+00       2.393395172029e-02       8.417126876363e-09       8.301950024954e-09       6.350728555939e-09       7.891790369554e-07       2.336825223449e-02 
       2.423375468884e-05       1.179857669099e+01      -1.652948951530e+00       3.089719448104e-02       1.682347958629e-05       4.205869896573e-05       1.305174037984e-09       8.411739793146e-06      -1.239711773517e+00       3.089722475146e-02       5.884315874916e-01       6.526245357482e-01      -1.644564431114e+00       2.882974603334e-02       4.942518769518e-02      -1.252597442834e+00       3.519541342726e-02       9.100681224099e-08       8.976161237810e-08       4.570729973427e-08       3.877594955585e-06       3.337371084531e-02 
       3.484881921242e-05       1.679857669099e+01      -2.023368511229e+00       3.699754498501e-02       4.176556188859e-05       1.044139047215e-04       6.700475900987e-09       2.088278094430e-05      -1.517526871500e+00       3.699771653769e-02       5.633362346897e-01       6.173940818879e-01      -1.991053327631e+00       3.160038831819e-02       8.604339918037e-02      -1.568858571696e+00       4.886310934655e-02       7.299880576359e-07       7.200032824205e-07       2.542940370209e-07       1.563372943094e-05       4.386818029510e-02 
       4.566948426872e-05       2.179857669099e+01      -2.446315344304e+00       3.688307808765e-02       7.175361756552e-05       1.793840439138e-04       1.977002426312e-08       3.587680878276e-05      -1.834738757819e+00       3.688367831657e-02       5.316344424849e-01       5.741423859284e-01      -2.362625612546e+00       2.667600502753e-02       1.161666322868e-01      -1.974782849118e+00       6.139733095320e-02       3.314214200503e-06       3.268918983462e-06       8.747162015258e-07       4.326846104109e-05       5.115748419245e-02 
