# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.4
# for k=1.15441e-05 to 1.04442 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_scf                  7:delta_phi_scf       8:delta_phi_over_phi_scf    9:delta_phi_prime_scf    10:d_tot                 11:phi                   12:psi                
       1.154411758420e-05      -4.704536602520e-04      -3.528991954556e-04      -3.528992098459e-04      -4.704512580256e-04      -1.698123969509e-04       2.202785933166e-06       3.943848195686e-04       3.163040506914e-10      -3.530084234392e-04       5.963935152080e-01       5.957828900298e-01 
       1.453318298349e-05      -7.455454208119e-04      -5.593071349996e-04      -5.593071711454e-04      -7.455393871329e-04      -2.690713805521e-04       3.490968635501e-06       6.250200926970e-04       5.011990459241e-10      -5.594801858607e-04       5.963929541882e-01       5.957824165060e-01 
       1.829619337217e-05      -1.181425555419e-03      -8.864410722556e-04      -8.864411630455e-04      -1.181410401258e-03      -4.262906307826e-04       5.532283718602e-06       9.904959253195e-04       7.940726596052e-10      -8.867151790749e-04       5.963920650728e-01       5.957816660428e-01 
       2.303354277533e-05      -1.871970451710e-03      -1.404911912971e-03      -1.404912141008e-03      -1.871932393167e-03      -6.752266985449e-04       8.766744953089e-06       1.569592677298e-03       1.257831922864e-09      -1.405345940413e-03       5.963906560120e-01       5.957804766815e-01 
       2.899751232351e-05      -2.965710906232e-03      -2.226629027443e-03      -2.226629600180e-03      -2.965615335307e-03      -1.069161459480e-03       1.389100740894e-05       2.487040620874e-03       1.991800124084e-09      -2.227315903641e-03       5.963884230420e-01       5.957785917868e-01 
       3.650570514287e-05      -4.697416820773e-03      -3.528953365542e-03      -3.528954803925e-03      -4.697176868148e-03      -1.691994095299e-03       2.200735817171e-05       3.940196756083e-03       3.152448996750e-09      -3.530039452907e-03       5.963848846238e-01       5.957756047169e-01 
       4.595795987983e-05      -7.437579342648e-03      -5.592974425317e-03      -5.592978037311e-03      -7.436977049306e-03      -2.675330979991e-03       3.485818261387e-05       6.241027583492e-03       4.985410437050e-09      -5.594689388075e-03       5.963792779205e-01       5.957708710535e-01 
       5.785764356694e-05      -1.176939260534e-02      -8.864167293789e-03      -8.864176362497e-03      -1.176788146357e-02      -4.224314679555e-03       5.519336844616e-05       9.881899217791e-03       7.874040400815e-09      -8.866869347695e-03       5.963703958897e-01       5.957633707245e-01 
       7.283845775294e-05      -1.860715975221e-02      -1.404850780139e-02      -1.404853056418e-02      -1.860337089864e-02      -6.655428790166e-03       8.734241257897e-05       1.563803303996e-02       1.241098092960e-08      -1.405275021233e-02       5.963563284674e-01       5.957514881861e-01 
       9.169818542108e-05      -2.937498905665e-02      -2.226475522441e-02      -2.226481233526e-02      -2.936549954363e-02      -1.044879136458e-02       1.380942627511e-04       2.472509643631e-02       1.949838706838e-08      -2.227137870590e-02       5.963340569668e-01       5.957326670647e-01 
       1.154411758420e-04      -4.626781590972e-02      -3.528567990070e-02      -3.528582309155e-02      -4.624408904728e-02      -1.631176978833e-02       2.180270407410e-04       3.903743573396e-02       3.047348520697e-08      -3.529592681044e-02       5.962988187594e-01       5.957028662377e-01 
       1.453318298349e-04      -7.261063654180e-02      -5.592007245410e-02      -5.592043108077e-02      -7.255147165810e-02      -2.523278249087e-02       3.434522578494e-04       6.149655963375e-02       4.722624028465e-08      -5.593568840858e-02       5.962431193941e-01       5.956557068958e-01 
       1.829619337217e-04      -1.132961017489e-01      -8.861741166083e-02      -8.861830831893e-02      -1.131491996537e-01      -3.845244440234e-02       5.390936259250e-04       9.653169835087e-02       7.218836318784e-08      -8.864061353231e-02       5.961552147578e-01       5.955811441284e-01 
       2.303354277533e-04      -1.751666681967e-01      -1.404242678603e-01      -1.404265036742e-01      -1.748043904912e-01      -5.714742528212e-02       8.413459425647e-04       1.506654960080e-01       1.078475063498e-07      -1.404572327596e-01       5.960168224034e-01       5.954634194118e-01 
       2.899751232351e-04      -2.669128768088e-01      -2.224953233481e-01      -2.225008745453e-01      -2.660290400078e-01      -8.131339830448e-02       1.301062952641e-03       2.330181408276e-01       1.549085196324e-07      -2.225383169961e-01       5.957997763618e-01       5.952779580967e-01 
       3.650570514288e-04      -3.974141283235e-01      -3.524764607841e-01      -3.524901508850e-01      -3.952944851413e-01      -1.066921694009e-01       1.982404156807e-03       3.551112158610e-01       2.071117497764e-07      -3.525225588273e-01       5.954613895488e-01       5.949867995688e-01 
       4.595795987983e-04      -5.703443091959e-01      -5.582533455448e-01      -5.582867508510e-01      -5.653975583646e-01      -1.175549012767e-01       2.948610626016e-03       5.283389105911e-01       2.389023174984e-07      -5.582755413964e-01       5.949386043832e-01       5.945321839922e-01 
       5.785764356694e-04      -7.720073396704e-01      -8.838253024552e-01      -8.839054709699e-01      -7.609532017243e-01      -7.272991181891e-02       4.214626976403e-03       7.555035864047e-01       1.812791209289e-07      -8.837490636774e-01       5.941418829091e-01       5.938283042892e-01 
