#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_phi_scf      19:delta_phi_over_phi_scf   20:delta_phi_prime_scf    21:delta_scf             22:theta_scf          
       1.407642216459e-06       7.009517473983e-01      -1.231839047636e+00       2.151900716400e-03       2.408732009563e-09       6.021830023907e-09       3.791647978652e-16       1.204366004781e-09      -9.238792857272e-01       2.151900716400e-03       6.148430118779e-01       6.922919144900e-01      -1.231839047636e+00       2.151428982960e-03       2.013411192160e-04      -9.238792857272e-01       2.152855343814e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.282538208766e-11       2.152855343814e-03 
       2.111940497625e-06       1.050951747386e+00      -1.234642745509e+00       3.224432537584e-03       8.107047973905e-09       2.026761993476e-08       2.872639042925e-15       4.053523986953e-09      -9.259820591317e-01       3.224432537704e-03       6.146453570371e-01       6.919046397655e-01      -1.234642298539e+00       3.222841480850e-03       4.521067807704e-04      -9.259827367158e-01       3.227646084463e-03       2.029349723368e-14       1.944179326094e-14       1.481406915171e-13       1.154366466761e-10       3.226632145579e-03 
       3.168981963938e-06       1.575359322758e+00      -1.239855117825e+00       4.825018672175e-03       2.711647895764e-08       6.779119739409e-08       2.163354995160e-14       1.355823947882e-08      -9.298913383692e-01       4.825018673360e-03       6.143290569083e-01       6.913052019841e-01      -1.239852413280e+00       4.819656470929e-03       1.014178035711e-03      -9.298954304523e-01       4.835821140834e-03       3.020987990159e-13       2.894199224714e-13       1.186156609190e-12       5.834685698921e-10       4.831345813632e-03 
       4.755875059049e-06       2.360643429760e+00      -1.250697463605e+00       7.202859639682e-03       9.141960328021e-08       2.285490082005e-07       1.642688306184e-13       4.570980164011e-08      -9.380230977073e-01       7.202859649248e-03       6.136832566433e-01       6.901694040652e-01      -1.250683374784e+00       7.184811765832e-03       2.269600464365e-03      -9.380443546206e-01       7.239093934787e-03       3.522962263614e-12       3.375105990415e-12       8.979406379429e-12       2.945308894126e-09       7.223614691749e-03 
       7.139190151792e-06       3.535602329305e+00      -1.273896079942e+00       1.070050967002e-02       3.073883292696e-07       7.684708231741e-07       1.244629909089e-12       1.536941646348e-07      -9.554220599992e-01       1.070050974351e-02       6.122868633475e-01       6.878784392393e-01      -1.273824762810e+00       1.063994601110e-02       5.054263211058e-03      -9.555292741354e-01       1.082161761970e-02       3.981173616458e-11       3.814086551653e-11       6.750245932367e-11       1.483597148246e-08       1.076970949425e-02 
       1.072079414913e-05       5.291427837790e+00      -1.323842438106e+00       1.573445162314e-02       1.014579528744e-06       2.536448821861e-06       9.263923695332e-12       5.072897643722e-07      -9.928818290672e-01       1.573445217739e-02       6.092385817519e-01       6.831408391982e-01      -1.323485250026e+00       1.553255808296e-02       1.114215690090e-02      -9.934168193381e-01       1.613683240460e-02       4.455443375650e-10       4.268451653302e-10       5.039028073804e-10       7.444325406438e-08       1.596432060303e-02 
       1.610791138836e-05       7.910497302480e+00      -1.430628728398e+00       2.262790533591e-02       3.309277415841e-06       8.273193539603e-06       6.821291339094e-11       1.654638707921e-06      -1.072971551745e+00       2.262790945839e-02       6.026096727286e-01       6.732520962856e-01      -1.428861983071e+00       2.196462939074e-02       2.404131333910e-02      -1.075613496800e+00       2.395113147897e-02       4.926660361714e-09       4.719892624372e-09       3.715585953631e-09       3.708581623906e-07       2.338403438307e-02 
       2.422100418844e-05       1.180678513494e+01      -1.653104590184e+00       3.096118642241e-02       1.012932210676e-05       2.532330526690e-05       4.720843797758e-10       5.064661053379e-06      -1.239828502195e+00       3.096121645372e-02       5.883826831691e-01       6.527184501333e-01      -1.644574488324e+00       2.885137420106e-02       4.949777750146e-02      -1.252666121756e+00       3.523345526620e-02       5.335153123727e-08       5.111244646922e-08       2.677643427144e-08       1.822969559123e-06       3.340484940491e-02 
       3.480560098712e-05       1.680678513494e+01      -2.024540695515e+00       3.716264149143e-02       2.517482258446e-05       6.293705646114e-05       2.422811645321e-09       1.258741129223e-05      -1.518406004184e+00       3.716281055345e-02       5.631878875170e-01       6.174121094365e-01      -1.991480071838e+00       3.161088440920e-02       8.613066722709e-02      -1.569369597268e+00       4.891095821949e-02       4.274110081591e-07       4.094742582134e-07       1.488141414827e-07       7.337141236854e-06       4.389677191709e-02 
       4.558501515570e-05       2.180678513494e+01      -2.449958754242e+00       3.726307388934e-02       4.344290069805e-05       1.086072517451e-04       7.171631765946e-09       2.172145034903e-05      -1.837471277981e+00       3.726366195289e-02       5.313080658249e-01       5.739780749983e-01      -2.363777165999e+00       2.666126278151e-02       1.162403674484e-01      -1.976101898239e+00       6.145328314916e-02       1.939129998526e-06       1.857764156546e-06       5.115770085313e-07       2.027643334666e-05       5.117065859001e-02 
